feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
-1.238,1.019,-0.971,-0.643,1.27,0.693,-0.723,0.025,-0.185,-0.464,1.104,-0.541,-1.721,0.361,1.114,0
-0.494,0.165,-0.261,-0.083,-0.202,0.55,-0.643,0.157,-0.305,0.753,1.338,3.093,-0.239,-0.437,0.712,1
-0.799,0.519,0.524,0.334,0.36,1.278,1.248,1.087,-1.047,-0.054,0.322,1.297,0.077,0.396,-0.81,1
-1.087,-2.594,-1.216,0.771,0.25,-0.506,0.298,-0.275,0.207,-0.909,1.41,0.98,0.027,0.633,-2.429,1
-0.714,0.701,-0.188,2.133,-0.667,0.298,0.452,-0.367,0.837,-0.549,0.778,1.894,-1.601,-1.337,0.262,1
-1.646,-1.578,0.808,-0.886,-1.143,-0.709,-0.231,2.161,0.022,0.398,1.069,0.377,0.617,0.973,-0.369,0
1.252,0.577,0.636,-0.112,0.49,-0.356,-0.103,-0.14,-0.531,0.073,-0.985,1.099,0.989,-1.489,-0.957,1
-2.154,-0.743,0.183,0.793,0.386,-0.138,-1.231,-0.043,-2.05,0.39,-0.669,0.499,0.241,0.729,0.219,0
0.174,0.299,-0.483,0.502,-1.496,1.052,-0.138,0.874,-0.115,0.283,-0.457,-0.415,1.016,-0.392,-1.804,1
-1.745,0.323,-0.979,-0.277,0.691,-1.131,-1.059,-1.0,-0.854,-0.217,1.672,0.069,-0.769,-0.277,1.812,0
0.644,-0.73,1.399,0.395,0.63,0.367,0.655,0.606,-1.044,-2.14,1.24,-0.036,0.365,-0.407,2.017,0
1.353,0.925,0.085,1.852,-0.713,-0.849,1.541,1.603,-0.182,-1.207,0.405,0.761,1.322,0.178,-0.383,0
0.296,-0.562,1.273,0.984,-1.877,-1.181,-0.647,-0.151,1.702,-0.075,0.955,-1.593,1.42,0.482,-0.4,0
-1.067,-0.335,-0.876,-0.13,-0.1,-0.514,-0.748,1.84,-1.627,-1.67,0.146,1.481,0.338,0.568,1.021,0
-2.02,-0.502,-2.853,-1.168,-0.74,1.619,-0.819,-0.378,0.108,-0.444,-0.756,1.553,-0.083,1.855,0.381,1
-1.753,-0.401,-0.408,-1.203,-0.653,-0.354,0.198,-0.197,0.688,0.043,-0.122,0.341,0.146,0.109,-0.856,1
0.27,1.227,0.521,-1.944,2.526,-0.051,0.601,0.066,0.248,-1.669,0.499,-1.246,0.112,-0.707,0.861,1
-0.115,0.48,-1.153,0.423,1.338,-0.543,-1.245,-0.232,0.24,-0.16,0.002,-0.476,-1.836,0.16,0.109,1
0.606,-1.127,0.91,-1.406,-0.096,0.178,0.817,0.57,-0.073,-1.485,-0.008,-0.015,0.158,-0.147,-2.066,1
-0.529,1.159,0.6,-0.723,2.015,-0.178,0.076,-0.878,1.067,-0.501,-0.254,-0.737,0.777,-1.103,-1.122,1
-1.893,0.729,1.167,-0.978,-0.229,1.321,0.461,-0.233,0.524,0.893,-1.925,0.515,0.421,-0.229,1.188,0
1.262,-0.637,-0.119,-0.959,0.311,1.197,-0.873,-0.101,1.439,-0.475,0.059,0.494,-2.139,0.514,0.452,0
0.633,-0.596,-0.664,1.068,0.341,0.298,-1.421,1.138,0.5,1.138,0.359,-1.517,0.239,0.007,1.112,1
-0.189,-0.271,0.844,1.967,-2.235,0.32,-0.588,0.032,-0.241,-0.176,-0.304,-0.657,0.194,0.584,-0.494,0
-1.358,-0.72,1.147,-0.768,-0.296,0.732,1.85,1.097,-0.496,-1.071,0.478,0.444,0.77,0.168,-1.455,1
-1.06,-1.654,0.427,0.601,-0.738,-0.552,-0.94,-0.024,-0.101,-1.013,-0.371,1.128,0.235,-0.373,-1.681,1
-0.402,-0.51,-0.378,0.572,-0.783,-0.739,1.495,1.826,0.591,-0.237,-0.156,1.03,-1.518,-0.918,1.553,1
-0.737,-0.072,-0.21,0.277,2.081,-0.696,-2.453,0.802,-0.152,-0.32,-0.243,0.934,1.344,-1.094,-0.001,0
-0.715,-0.005,0.213,1.418,0.89,0.1,1.65,2.356,0.334,0.851,0.163,1.521,0.287,1.509,0.674,1
-0.152,-0.681,0.299,1.857,-0.125,-0.619,0.651,-0.373,-0.208,-0.797,-0.473,0.124,-0.201,1.435,1.026,1
-1.077,0.104,-1.22,0.947,0.295,-1.307,-2.2,-0.738,-0.445,0.29,0.328,-1.803,1.136,1.814,-1.204,0
0.537,0.476,0.874,1.675,0.259,1.384,-0.839,0.339,-0.017,0.006,0.271,-0.536,-1.052,0.164,-0.104,1
-1.369,0.743,1.816,-0.368,-1.726,0.293,0.733,-0.384,0.358,-1.47,1.319,-0.724,-0.939,-0.252,-0.975,0
-0.137,-0.755,0.708,0.269,-0.325,0.131,0.413,-0.297,1.822,-1.585,-1.233,1.498,-0.33,-1.152,0.732,0
0.249,0.605,0.955,-0.432,-0.571,1.461,1.069,0.806,-0.586,-1.545,0.829,0.213,-0.378,-1.094,-0.741,1
-1.616,-1.628,-0.043,0.518,0.718,1.29,-0.102,1.0,0.71,0.614,-0.111,0.799,1.127,1.775,-0.966,0
1.708,-0.385,-0.97,-0.508,-0.208,0.819,1.447,-0.588,-0.138,0.435,0.394,2.305,0.785,0.396,-1.242,1
0.766,-1.613,1.62,-0.117,2.807,-0.577,-1.649,0.627,-1.097,-0.252,-0.228,0.053,0.085,-1.217,-0.548,0
0.793,-0.604,-0.391,-1.165,1.873,0.249,-0.079,1.225,-0.234,1.272,0.543,0.232,0.703,-0.264,-0.457,1
0.031,-1.266,1.579,0.571,-0.679,1.514,0.231,0.741,-0.493,-0.668,-0.704,1.132,0.371,-0.117,-0.562,1
-0.639,0.342,1.35,0.431,1.35,1.277,-0.087,-0.076,-0.15,0.228,-0.715,0.683,1.819,0.387,-0.451,0
-1.885,-1.527,0.227,-1.872,-1.557,0.311,-0.457,-1.802,0.004,0.182,0.467,-1.11,0.158,-1.004,0.969,0
-0.502,-0.093,1.696,-0.318,-0.987,0.593,-1.322,-0.909,-0.236,-0.255,-1.024,0.179,0.717,-0.503,-0.001,1
-0.405,-0.572,0.167,0.611,-1.105,1.039,-0.128,-0.289,-1.078,0.323,-1.557,0.311,1.045,-1.202,0.735,0
-1.419,-1.213,0.598,-1.141,0.679,-0.324,0.161,1.903,-0.72,1.289,-1.096,0.645,-1.142,0.149,0.943,0
0.217,-0.816,-0.709,1.339,-0.537,-0.718,-0.819,-0.475,0.011,0.643,0.746,0.844,0.493,0.454,0.574,1
-2.999,-0.999,0.343,-0.162,-0.682,-0.67,0.563,-0.531,-2.676,0.166,0.678,-1.484,0.053,1.166,-0.967,0
-0.835,-1.742,1.084,-1.759,-0.383,0.674,-1.252,-0.707,-1.274,0.379,-0.239,-0.898,-0.269,-0.848,-0.13,1
-1.843,0.171,-0.99,0.149,-0.246,0.099,-0.441,-0.069,0.833,0.416,-1.552,-1.899,-0.619,0.957,0.55,0
0.707,1.929,-0.397,-1.036,-1.171,-0.493,-0.271,0.424,-0.699,1.198,-0.171,-0.814,-0.935,-0.161,0.535,1
0.393,0.918,-0.334,-0.847,0.174,0.008,1.986,-0.626,-1.175,0.202,-1.569,0.334,-0.468,-0.402,-1.57,1
-0.575,1.167,0.319,1.879,-0.412,-0.023,-0.535,-1.784,0.356,-1.136,-0.209,0.061,0.6,0.671,0.431,0
-0.488,-0.06,0.086,0.726,0.613,-1.253,0.311,0.139,-0.238,-0.387,-1.058,-0.786,-1.023,1.239,-0.739,0
-0.242,-0.175,-2.092,0.14,0.324,-0.459,-0.715,-0.043,0.388,0.774,0.188,-1.116,-1.349,2.093,-0.855,1
-0.104,0.94,-0.659,1.01,-0.028,0.995,0.197,1.175,0.925,0.943,-1.35,-0.161,-0.136,-1.066,-1.14,1
0.172,0.47,-0.265,-1.128,-0.314,1.175,-0.722,-2.287,-1.444,0.274,0.591,0.178,-0.028,-0.632,1.047,1
0.138,-0.465,-0.464,1.937,-0.699,-1.128,0.032,1.266,-0.632,-0.198,0.15,1.107,-1.262,0.349,-0.311,1
-0.276,0.105,-0.803,0.886,1.37,-0.609,1.902,-0.781,1.821,1.462,0.677,0.098,-0.301,1.383,-0.639,1
-0.212,0.587,-0.732,-0.748,-0.58,-0.798,-0.367,-0.464,-0.087,-0.807,-1.46,0.846,-0.058,-0.681,0.266,1
-0.845,0.404,0.941,-0.263,-0.404,-0.677,-0.373,-1.431,1.445,-0.008,1.649,-1.184,0.381,0.519,0.831,0
1.956,1.314,0.683,-0.124,-1.706,1.005,0.337,0.554,1.541,-0.109,0.943,0.201,1.219,-1.329,-0.439,1
-1.58,-0.43,-1.332,0.166,1.314,0.131,0.114,-0.217,-1.993,-1.193,1.889,1.009,-0.53,-0.424,1.462,1
-1.489,0.549,0.339,0.112,0.002,0.084,1.054,0.145,-1.766,-0.346,0.066,0.478,-1.189,-0.36,-1.864,1
-2.128,0.05,-0.448,1.248,-0.957,1.185,-0.422,-0.382,-1.001,-0.768,1.629,0.882,-1.317,0.717,0.569,1
-0.757,1.953,0.603,1.483,0.181,1.734,-0.843,-1.186,-1.043,-0.58,-0.396,-0.676,0.671,-0.448,-0.337,0
0.242,-0.042,1.644,0.418,-0.524,0.801,0.246,1.606,1.364,-1.292,-1.913,-1.019,1.18,-0.8,-0.274,0
0.47,0.057,-1.231,-2.36,-0.089,-0.674,2.525,-0.791,-1.792,2.405,-2.076,-0.795,-0.496,0.023,1.352,0
-0.956,0.632,0.172,0.223,-0.438,-0.0,1.161,-0.034,-0.813,-0.45,0.555,0.157,-1.675,1.318,-0.124,1
-1.164,0.94,-0.337,0.765,0.304,0.207,0.874,-0.406,0.232,-1.075,-0.018,0.204,1.598,-0.425,0.262,0
-0.539,-0.302,0.988,0.622,1.152,0.237,-0.149,-0.024,-1.851,-0.022,0.647,0.266,1.233,0.41,-0.052,1
0.244,-0.157,1.151,0.625,1.557,-0.012,-0.541,0.104,0.864,-1.397,1.517,-0.509,-0.41,-1.857,0.981,1
1.65,0.014,0.543,-0.862,0.334,-1.299,0.632,0.262,1.213,0.189,0.604,-0.812,0.948,-0.802,-0.197,1
0.162,-0.273,0.6,0.543,-1.48,-0.058,-0.423,0.1,0.376,0.64,1.226,0.585,-0.773,-0.732,0.472,1
0.13,-0.172,0.785,-0.588,0.275,1.005,0.809,1.069,0.561,0.777,0.211,-0.031,0.177,-0.823,0.676,1
-1.412,1.162,-1.189,-1.704,1.902,0.142,0.147,0.396,0.19,-0.881,-1.948,-0.152,-0.472,-0.635,-0.465,1
1.511,-1.164,-0.98,2.256,-0.43,-0.354,0.199,-1.687,-0.913,0.362,0.125,-1.127,1.254,-0.727,-1.3,1
0.391,1.115,0.221,1.538,-1.675,2.274,-1.934,-0.469,0.014,0.226,0.371,0.031,-2.037,0.559,-0.494,1
-1.125,-0.235,-0.507,-0.009,-1.299,-0.645,0.315,-0.237,0.318,0.027,1.531,1.588,-0.096,0.418,0.752,1
0.789,-1.357,-0.071,-0.809,0.635,-0.683,0.045,0.092,-1.425,0.052,-0.256,-0.426,1.052,0.043,-0.96,1
-1.543,-0.635,-0.056,0.051,-0.094,-0.86,-0.15,0.495,1.848,-0.1,0.18,-1.683,0.682,1.758,1.131,0
-1.838,-0.861,2.5,-1.431,-0.009,0.109,-0.249,0.291,-0.661,1.091,0.879,0.05,-0.717,0.068,1.666,0
-1.588,-0.324,-0.242,2.506,0.172,-1.506,-0.286,-1.591,-0.051,-1.571,0.569,0.12,2.526,-0.089,0.552,0
1.32,0.329,-1.184,-1.188,0.827,-1.094,0.874,0.797,1.066,-1.077,0.679,-0.48,-1.268,1.589,2.659,0
-0.649,-0.257,-1.063,0.269,0.246,0.342,1.136,-0.364,-1.886,-0.422,0.939,-1.186,0.018,0.1,-1.254,1
-1.687,-0.977,0.212,0.672,0.223,0.642,-0.434,0.933,-0.689,-0.234,0.804,2.013,-0.608,-0.075,0.986,1
-0.072,-0.798,-0.565,1.427,1.539,-0.247,0.316,0.272,1.419,-0.088,-0.367,0.798,0.389,1.209,0.071,1
0.039,1.081,0.147,-0.216,1.638,-0.227,1.327,0.953,0.104,-0.363,1.537,0.155,-0.797,-0.081,1.406,1
0.155,1.102,-1.074,-0.691,1.635,0.339,-0.346,1.044,1.133,-1.99,-1.057,-0.108,1.302,1.417,0.549,0
0.13,-1.004,-0.27,-1.334,1.492,1.663,-0.942,-1.208,0.932,-0.566,-0.799,-0.413,-0.778,-0.51,1.669,0
0.104,-1.537,0.466,2.84,0.073,1.577,0.549,-0.899,-0.833,-0.493,1.926,-0.459,-0.295,0.49,-1.724,1
-4.08,0.407,-1.387,0.87,-0.244,0.766,-0.846,1.788,-1.622,-0.261,-0.224,-0.455,-0.246,-0.212,-1.137,0
-1.241,0.287,0.084,-1.858,-0.526,-0.869,0.73,0.116,-0.516,0.776,-0.535,0.867,-0.094,-1.129,0.002,1
1.978,-1.209,0.38,0.933,-1.821,0.554,-0.281,0.524,-0.191,-1.568,0.495,-0.105,-0.232,2.87,0.01,1
-0.796,-0.371,2.572,0.091,2.514,3.114,1.202,-2.666,1.598,0.387,-1.48,-0.888,1.726,0.3,-0.625,0
-0.25,-0.762,-0.583,1.173,0.522,-0.288,-0.792,0.548,2.115,0.68,0.093,-0.112,-1.01,0.7,-1.515,0
0.622,0.503,1.051,0.681,-0.218,0.203,-0.037,-1.158,-0.801,-0.551,0.17,-0.996,-0.756,-1.945,-0.212,0
0.203,-0.566,0.418,-1.686,-0.517,-0.007,1.42,-0.369,-0.59,-1.239,-0.533,0.986,-0.484,-1.403,-1.344,1
-0.566,0.275,-0.945,0.769,0.441,0.659,0.683,-0.663,-0.61,1.45,-0.728,-0.924,1.874,1.274,0.688,0
-0.811,-2.493,0.323,-0.551,0.818,-0.771,-0.257,2.05,-1.309,-0.974,-0.36,-1.569,0.637,-0.969,-0.683,0
0.934,1.166,-0.321,-0.292,0.079,-1.67,0.188,-0.003,-1.083,0.396,0.049,1.246,-0.091,-0.451,0.848,1
-0.47,-1.199,0.531,-0.415,1.627,0.756,2.298,-0.126,-0.7,1.4,-0.708,-0.259,-1.99,1.079,0.547,0
1.342,-0.977,1.395,-1.466,-0.532,1.54,-0.361,-0.501,-0.378,-0.982,0.839,3.053,0.512,1.302,2.105,0
0.989,1.577,-0.97,-0.411,-1.926,0.332,-1.153,1.269,-0.431,0.444,-0.571,1.276,-0.333,0.534,0.534,1
0.243,0.882,-1.558,0.796,-2.434,-1.449,-2.088,-0.843,-0.882,-0.386,-0.857,0.754,1.84,-0.824,-0.596,0
0.554,-0.591,-0.757,1.359,-0.88,-0.08,0.537,-2.1,0.405,0.642,0.294,-0.663,-0.868,1.955,0.109,0
-0.439,1.502,-0.628,2.149,1.218,0.502,1.544,-1.501,0.435,-1.246,-1.108,0.547,0.834,2.891,-0.36,1
-0.426,-1.054,1.024,0.388,-0.057,1.166,1.996,0.977,-0.324,-1.619,-0.312,-0.349,1.908,0.631,-0.549,0
0.17,-0.056,1.464,1.802,0.216,1.983,-1.525,0.739,-1.638,-1.72,-0.295,-0.115,0.438,1.254,-1.812,1
0.893,-0.829,-1.454,0.345,-0.122,0.854,-0.823,-1.443,0.424,-0.625,0.196,-0.045,1.107,-1.305,0.415,1
1.225,-0.311,1.775,0.624,-0.021,1.16,0.918,1.297,-1.466,0.064,1.452,-0.834,-0.154,0.065,-0.647,1
0.356,0.5,0.957,-1.217,1.913,-0.97,0.154,-0.558,0.492,-0.043,-0.019,-0.042,-1.654,1.082,0.693,1
-0.394,0.237,-1.018,0.218,0.38,-0.14,1.437,2.521,1.223,-0.191,0.924,0.642,-0.398,0.76,1.599,0
-0.969,-0.906,0.318,-0.932,0.15,1.656,0.136,1.893,0.677,-1.599,0.195,-0.557,-0.249,-1.496,2.077,0
0.438,0.635,0.191,-1.633,0.039,-0.061,0.552,-1.206,0.303,0.507,1.984,1.425,-1.498,2.128,-0.221,1
-0.934,-0.502,-1.126,-1.282,-0.315,-1.131,-2.139,0.705,-0.534,-0.935,-0.207,0.268,1.888,0.102,-0.155,0
-0.518,-0.16,1.719,-0.701,-0.72,0.328,-1.856,0.14,0.679,1.224,-0.279,1.203,0.044,0.056,-0.059,1
0.701,0.269,-1.644,-0.232,-0.167,-0.297,-1.5,-0.201,0.118,-0.11,0.502,2.27,-1.922,-0.496,0.172,1
0.545,-1.736,-0.324,1.187,-0.001,1.787,0.805,-0.737,0.257,0.775,0.672,-1.956,0.432,0.504,0.982,0
1.175,0.182,1.978,0.047,0.752,0.8,1.109,-0.399,-1.418,1.466,1.156,-0.024,-1.329,-1.579,0.363,1
0.035,0.432,-0.989,-0.203,2.629,0.975,0.575,1.348,-0.167,1.164,0.184,-0.025,-0.423,-0.857,-0.507,1
1.395,-0.778,0.511,-0.231,-1.533,-1.39,-1.604,-1.057,1.073,-0.311,-1.402,1.285,-0.123,-0.392,0.363,1
-1.186,-0.9,0.289,-0.602,-0.282,1.088,-0.74,-0.911,-0.625,-1.222,-1.697,-0.554,0.942,-0.736,0.385,0
-0.353,0.033,-0.727,0.38,0.194,0.099,0.159,0.825,3.209,-0.147,-0.935,1.316,-0.137,-0.863,0.473,1
0.078,2.037,-1.691,1.341,-0.143,-0.243,-0.28,-0.413,0.671,1.599,-1.645,-1.375,-1.772,0.588,1.503,0
-0.56,0.244,0.697,1.037,-0.108,-0.847,-0.324,0.639,2.032,1.327,1.445,-0.256,-1.276,-0.075,-0.257,1
-0.909,-0.2,0.43,-0.65,-1.178,0.101,1.485,-0.377,1.294,-0.555,-0.071,0.104,-0.703,0.424,0.33,1
0.594,0.346,-1.214,-2.361,0.16,0.492,-0.574,1.458,-0.284,0.389,-0.357,0.363,-0.356,-0.096,1.192,1
0.652,0.284,1.08,-0.098,0.255,-1.169,0.296,0.22,0.504,0.295,-0.366,0.203,-0.47,1.057,1.281,0
0.437,0.57,0.233,-1.939,-0.143,0.12,-0.625,0.129,0.062,0.309,-0.237,-1.36,-0.236,-1.111,-0.701,1
-0.394,1.609,-0.683,-0.205,-1.023,-0.108,-0.508,-0.366,0.337,0.693,0.432,-1.482,0.744,-0.105,-0.149,0
-1.642,0.73,-0.777,1.073,-0.857,-0.722,-0.133,1.674,-0.435,-0.304,0.293,-1.843,-0.979,-0.473,2.207,0
0.998,-0.362,-1.119,-0.769,-1.059,0.254,0.227,0.087,0.005,-0.77,0.953,0.476,-0.228,0.668,2.082,1
-0.549,-0.424,0.557,-0.178,-0.003,0.143,-1.567,-1.707,2.246,-0.376,0.848,-1.215,-1.211,-0.246,-0.527,1
-0.547,1.544,0.395,-0.797,-1.388,0.675,0.471,0.31,1.134,0.299,0.796,0.437,1.789,-0.79,-0.123,1
-0.527,0.007,0.81,-2.036,0.868,-0.114,0.0,-0.785,2.064,-0.952,0.747,0.293,-0.61,0.425,-0.937,1
-1.128,-1.796,-0.44,0.324,-0.272,0.341,0.288,-0.381,0.016,1.033,-0.88,-1.253,0.822,0.038,-0.586,0
-0.602,0.385,-0.518,1.52,0.35,0.78,0.443,-0.809,0.753,-0.694,0.059,-0.08,-0.764,0.036,-0.14,1
-1.934,1.084,1.532,-1.576,-0.376,-1.12,-1.369,0.533,1.293,1.121,0.089,1.168,0.267,0.722,-0.855,1
-0.732,1.011,-0.139,-0.263,1.431,-0.74,-1.578,0.428,0.024,0.638,-1.034,0.875,-0.022,0.998,0.291,0
0.491,0.421,-1.308,1.515,-0.21,0.35,-0.791,-0.176,-0.845,-0.063,0.183,-0.635,0.544,-0.267,-1.037,1
-0.737,-1.588,-0.374,-0.756,1.739,0.989,-0.465,0.958,-0.086,-1.667,1.286,-1.58,1.052,-0.071,-0.111,1
-0.001,0.058,1.525,-0.207,-1.32,-0.526,-0.521,0.841,-0.985,-1.766,-0.511,-0.772,0.167,-0.231,-0.444,0
-0.586,0.641,-0.951,-0.873,-1.036,-1.63,0.124,0.711,-2.231,-1.853,0.681,0.288,0.602,-2.038,-0.952,0
0.949,-1.073,0.825,0.8,-0.361,2.036,-2.142,-1.766,0.189,-0.07,0.928,-1.161,0.151,0.206,-1.269,1
-2.649,0.081,1.934,-0.21,-0.237,0.019,1.835,0.633,0.835,-0.829,-1.111,-2.208,-0.718,-1.068,-2.006,0
0.021,-0.844,-2.073,-0.545,0.719,-0.941,-0.228,0.378,-0.779,-0.19,0.291,-0.298,-1.654,1.929,-0.113,1
0.328,-0.123,-0.869,0.823,-0.29,0.655,1.965,0.052,1.019,1.468,0.288,0.679,2.142,-0.716,-1.126,1
0.47,0.382,0.433,1.634,0.293,-0.213,-0.483,-0.707,-0.211,1.5,-0.137,1.198,-0.602,1.324,-0.819,1
0.037,-0.812,0.132,-1.58,-0.665,-0.921,-0.566,-0.978,0.183,-1.883,1.585,-0.83,-1.181,-0.513,0.193,1
0.194,0.17,-0.561,-1.01,0.599,-0.017,-0.689,0.146,1.197,-0.101,-0.045,1.032,0.529,1.03,-0.642,0
-0.479,0.242,-0.839,0.168,1.848,0.37,0.246,-0.155,1.121,1.131,-0.56,0.757,1.221,-0.969,-0.539,1
0.12,-0.916,-0.284,0.766,-0.254,-0.0,-0.062,-0.032,-0.178,-1.795,0.223,2.112,1.604,0.007,-0.328,0
0.667,0.172,0.856,2.279,-0.396,-0.564,-0.356,-0.543,-0.826,0.389,-1.702,0.055,-1.553,1.556,0.943,0
1.144,-0.456,1.043,0.247,-0.631,-0.034,0.739,1.067,-1.086,-0.197,0.5,1.168,-0.541,-0.727,-0.214,1
-1.899,1.321,-0.555,-0.223,-0.92,0.25,-1.271,-0.059,0.149,-0.004,-0.052,0.975,-1.049,0.817,-1.146,1
-0.34,-0.573,0.963,-0.757,0.189,0.763,-0.376,-0.848,-1.008,1.08,0.451,1.822,-0.343,-1.463,-1.157,1
-2.274,-1.128,0.084,0.012,-0.519,-0.18,-1.529,-1.282,1.626,2.56,2.418,0.838,1.713,0.368,0.689,0
1.819,-0.245,2.764,-1.673,-0.864,-2.043,0.094,-0.469,1.368,-1.532,0.432,-1.053,-1.067,-0.741,-0.397,1
-0.8,-0.306,1.611,-1.101,1.055,-0.582,0.037,0.14,-1.948,0.319,0.585,0.661,-0.311,-1.699,-0.897,1
-1.456,-0.687,-0.487,-0.423,-0.877,0.447,0.668,2.79,0.402,-0.15,1.485,-0.653,0.3,0.195,0.742,0
-0.818,0.829,-1.7,-0.981,-0.277,-1.061,-0.414,0.937,0.894,-0.587,-0.475,1.115,-0.765,1.445,1.506,1
-1.336,0.202,-0.25,0.688,1.667,-0.675,0.235,0.445,0.641,0.929,-2.488,-0.464,-1.327,1.78,0.666,0
0.157,-0.836,-0.061,0.372,-1.518,-0.384,0.213,0.171,-2.047,-0.818,0.418,1.09,-0.346,-0.18,1.161,1
0.956,-1.136,-0.385,-2.98,-0.712,0.431,1.242,0.234,0.563,0.064,-0.033,0.193,-0.721,0.048,0.29,1
-0.539,0.55,0.179,0.724,-0.195,-0.321,-0.511,-1.538,0.435,0.782,1.007,1.228,0.673,0.032,-0.914,1
0.04,2.022,1.513,-0.377,1.947,0.523,-0.84,-1.565,0.531,-0.572,-0.107,1.973,-0.177,-1.651,-1.043,1
1.079,-0.203,0.602,0.597,0.09,0.302,-1.249,-1.843,-0.432,-0.119,-0.015,-1.181,0.589,0.082,0.128,0
0.567,0.19,0.203,0.342,0.615,-1.002,1.756,-0.2,-0.979,-0.811,-1.103,0.065,-0.621,-1.084,-1.872,0
-0.04,-2.99,0.425,0.872,-1.213,-0.655,-0.782,0.451,0.977,0.569,1.776,1.356,-0.31,0.584,-0.757,1
0.528,1.275,-0.864,1.095,0.18,-0.622,0.141,1.961,0.267,0.996,-1.626,-0.269,-0.076,-1.855,-1.694,1
-0.315,-0.621,-0.971,0.173,-0.866,-0.016,-0.1,-0.102,-1.311,-1.474,0.234,0.172,0.512,1.085,0.77,1
-1.724,1.379,0.549,0.332,-0.107,0.593,1.541,-0.636,1.126,-0.544,-0.367,1.696,1.119,0.271,-0.823,1
0.634,0.383,1.257,-0.508,-1.165,-1.869,-0.445,-1.342,-0.247,-1.724,0.338,1.243,0.349,0.001,2.688,0
-2.04,0.923,-0.045,0.084,0.549,0.94,0.555,0.324,-0.285,0.864,1.132,-0.027,0.518,-1.907,-0.614,0
1.596,2.316,0.086,-0.968,0.448,-0.54,-0.074,0.612,-0.696,0.497,2.056,-0.806,0.487,-0.416,0.512,1
0.42,-0.724,-1.026,-0.051,-0.156,-0.276,0.5,-1.564,0.053,-1.687,0.461,0.624,-1.027,1.543,-1.895,1
-2.353,-0.917,-0.861,0.19,2.144,-1.033,-1.273,-0.083,0.008,-1.431,0.969,1.066,0.463,-0.214,0.298,0
2.004,1.806,-0.864,0.159,-0.945,0.162,0.183,1.792,-0.538,0.454,0.011,-0.239,-0.076,-0.761,0.569,1
-1.072,-0.336,0.753,0.326,-2.004,0.488,-0.516,0.648,2.115,-0.899,0.785,-0.041,0.623,-1.27,1.367,0
-1.212,0.061,0.206,0.593,0.392,0.013,0.206,0.445,-0.294,0.309,0.289,1.615,1.039,0.416,-1.24,1
-0.038,-0.048,2.765,-1.159,-0.547,-1.009,0.831,1.406,-1.653,0.264,0.867,1.971,1.854,-0.468,-0.017,0
-1.352,-1.753,0.041,-0.988,0.868,-2.374,-0.787,0.614,-1.774,-0.796,0.096,0.559,0.568,0.27,0.064,0
-0.993,-1.567,-2.555,0.867,2.916,0.517,1.003,0.377,-1.421,1.143,-1.143,-0.112,-0.816,-0.013,-0.301,1
1.494,-0.609,-0.431,-1.642,0.065,-0.277,-0.398,0.98,0.33,0.902,-0.687,-0.703,1.154,1.0,-1.994,1
-0.012,0.329,-1.138,-1.569,-2.026,-0.873,-0.567,1.252,-0.01,0.191,1.219,-0.864,-0.096,0.538,-0.596,1
1.086,0.513,0.162,0.115,-1.265,-1.65,2.207,0.792,-1.63,0.18,-2.08,-0.907,-0.678,0.327,0.037,0
0.313,-1.273,0.072,-2.293,-0.789,-0.258,-0.722,-0.28,-0.623,1.467,0.435,-1.52,-0.449,-0.587,0.193,1
0.746,1.23,-0.631,-1.835,-0.837,1.126,-0.142,-1.169,1.052,0.441,0.308,0.787,-0.788,2.298,1.593,1
1.218,-1.288,-1.516,-0.321,-0.28,-0.422,0.685,1.227,-0.164,-0.625,-2.135,-1.274,0.233,0.548,1.628,0
0.233,-1.221,-0.311,0.436,-1.546,-1.123,-0.737,-0.876,0.136,-0.61,1.631,-0.581,0.931,0.019,0.463,1
-0.388,2.04,0.101,0.927,-0.378,0.227,-0.362,2.326,-1.042,0.237,-0.797,-0.362,0.443,-0.678,1.686,0
0.34,-0.067,0.43,1.155,0.341,2.087,-0.374,0.757,-0.039,1.533,-1.509,0.546,-0.347,-0.754,0.001,1
0.306,-0.619,0.356,-0.181,-0.125,-0.054,-0.852,1.994,-0.613,0.047,-0.352,0.424,-0.897,0.171,-0.368,1
0.582,1.785,-0.51,0.649,1.103,0.549,-0.735,2.231,1.873,1.387,1.271,-3.518,0.759,-3.126,0.913,0
1.372,-0.323,-0.645,0.345,1.053,0.313,-0.123,-1.056,-1.307,-0.195,-0.389,0.682,-0.296,-0.589,0.795,1
-0.396,1.288,-0.9,0.259,1.571,0.301,3.939,-1.127,-0.422,0.189,1.427,0.341,0.45,0.609,0.343,1
1.397,2.006,-1.848,0.846,1.194,-0.207,0.773,0.298,0.479,-0.414,-1.41,0.925,1.149,-0.861,1.378,0
0.918,1.954,0.108,-0.648,0.747,-0.724,0.194,2.223,1.061,-0.319,0.229,0.626,0.715,0.108,-0.046,1
0.595,-0.166,-1.434,-0.28,0.014,1.786,-0.608,1.251,-1.403,0.142,1.021,-0.579,0.556,-1.218,-0.131,1
-1.344,-2.414,0.134,-0.517,-0.054,0.143,-0.595,-1.615,-2.82,1.072,-1.494,0.307,-2.674,-1.38,-1.208,1
