,Thickness_mm,SurfaceFinishScore,Hardness_HRC,DefectType1,DefectType2,DefectType3,DefectType4,InspectorRating,Sensor1_Voltage,Sensor2_Temperature,RunID,TimeSinceLastService,DefectSize_mm,SystemLogError,label
882,7.539421075508728,10,59,0,0,0,1,5,5.055818813497074,24.43875762335844,198,9.247228944954784,4.8902223586510045,0,1
883,7.708217163969148,9,59,0,1,0,0,5,4.264726662123255,20.202928560673474,190,7.801321314952565,4.407457836426655,1,1
884,9.099832170746378,2,65,1,0,1,0,4,4.3862546906458295,24.568637470032296,126,17.27154006278292,4.51956266244476,0,1
885,7.857089324108667,2,61,1,0,0,0,4,4.252380937539244,24.164970692765003,107,18.58521950395784,4.4886937308097785,0,1
886,8.80549221570375,8,51,1,1,1,1,4,4.23468103055456,21.487853582204078,131,6.069064328992124,2.937590708151778,1,1
887,7.976365562093453,9,58,0,0,0,0,5,4.551893153802919,23.946453273385522,183,17.278716149199095,0.0,1,1
888,7.69888278551869,7,52,1,1,1,1,2,5.117598889002301,20.156067801693737,163,15.630462590661342,3.4088078149960985,1,1
889,7.986344381998908,3,64,0,1,1,0,5,4.223536623845131,24.83432775146697,109,18.616153446895236,2.9541328346013875,1,1
890,8.944533863711317,9,52,0,0,1,1,3,4.548509441075473,22.632974712948947,112,4.915006243717757,0.7304285713564809,1,1
891,9.211392936212572,3,68,1,1,1,1,5,4.841454650885201,21.516405130327225,162,11.539183002419582,3.854763884087477,0,1
892,9.160439729133984,5,67,1,0,1,0,5,4.03887889260731,21.812916062973386,192,5.490891694808893,2.773994150011461,0,1
893,8.29436705923691,9,57,0,0,0,1,1,4.055045609804785,20.332026767302487,134,16.481889809687484,3.414690836556034,1,1
894,8.836170273141292,3,66,1,1,1,0,1,5.366826254046909,24.946747570210196,160,0.10648381142128516,2.761879122389909,1,1
895,7.909968590831642,7,57,1,1,0,0,1,4.9470691466621775,20.196459725753463,153,11.296383257727921,2.713150950451052,0,1
896,8.086295460522027,1,56,0,0,1,0,5,4.654373352446617,23.274535615739296,107,6.78406862543836,1.2730509926499507,0,1
897,9.29267163704224,4,56,1,1,1,0,2,4.795440108841224,22.21367963853229,128,6.453674141556405,1.7542117181351702,1,1
898,7.526003847021472,4,52,0,1,0,0,3,3.5585988862068367,24.744581090943576,194,12.898126477298339,1.2148371137478011,1,1
899,7.671017061708936,7,50,0,0,0,1,3,4.7362059311233935,21.229998701533976,140,17.02968898627988,1.380498330314041,0,1
900,7.915772510292054,8,53,1,0,0,0,2,4.519017746448403,22.660434119690056,129,12.183907827866525,4.878398211891372,1,1
901,7.553064407747639,1,54,0,1,0,1,2,4.591499359558871,22.411781042913766,185,17.06345957293445,1.189010505974893,0,1
902,7.862870870179595,5,50,0,0,1,1,3,4.218847653661634,23.514332220250505,120,5.291942237620599,1.7117169093734343,0,1
903,8.666083121939383,7,64,1,0,0,0,4,3.662947795425884,20.3400511597621,175,10.390037095299622,3.1576534598236323,1,1
904,8.342849101184996,4,54,1,0,1,1,1,3.8866784672241046,20.968945650116773,110,9.01073078134152,3.2458035930648883,0,1
905,9.28534342215395,4,62,1,0,0,0,1,5.401489426425344,21.07282410046425,101,0.23289799006192435,1.1928835838472307,0,1
906,9.134887123476881,4,57,0,0,0,1,3,4.317399124541868,23.69075377420845,149,11.136242862814802,4.071728416033455,0,1
907,8.183634703395752,6,57,0,0,1,1,2,4.433366311661729,20.9456934816337,140,13.230486482923498,4.033412905607713,1,1
908,8.018846866862585,7,54,1,0,1,1,4,3.605419579706878,22.867458819454882,165,11.8382880883814,1.56792966891751,0,1
909,8.259384816334533,2,58,0,1,0,0,3,3.5751324590879614,21.07621910250477,197,14.72559797566843,1.798998362039572,1,1
910,8.680589885029615,5,50,1,0,1,1,1,4.934362894093516,24.308124750419893,102,11.426790569061541,4.720945394567736,0,1
911,8.036127281645753,4,53,1,1,1,0,5,4.576189328242222,24.710927272448192,179,1.3350050970151384,4.215521506907651,0,1
912,8.748297815698269,3,52,0,1,1,1,2,4.517411968432533,22.5924648747112,150,2.3289104816942285,3.6400866487813572,0,1
913,8.31882330438248,7,51,1,1,1,1,5,3.9862490608453376,21.76154442104589,167,11.929491550879048,0.8700494967977024,0,1
914,8.604094361703961,6,57,0,0,1,1,3,4.9895014632598444,21.170288875087497,186,5.499583839472804,2.382188364061591,0,1
915,8.372253058270633,7,58,0,0,1,1,1,3.8364731582169838,20.248905007615217,183,1.5929025806953168,3.0168584243457217,1,1
916,8.088931519083836,5,51,1,1,1,0,4,3.87986948732204,21.342500380987477,124,8.592054868970935,1.3433507959269961,1,1
917,9.396906613924314,6,63,0,0,1,0,5,4.421424342696551,23.27117889972659,129,11.086451961673108,2.5170196194870105,0,1
918,9.027211588319522,5,63,1,1,0,1,4,4.072559724223882,22.668084656546053,181,6.5749197669921315,3.2046164486991047,1,1
919,7.780226351532905,7,53,0,0,1,1,1,3.9949259624662927,24.720206391404638,110,14.408674044515559,1.9731950605192965,1,1
920,9.236935951795825,2,55,0,0,0,0,5,4.790475289106663,21.981386312458504,192,12.875412162024894,0.0,0,0
921,8.474862396499027,5,60,0,1,1,0,4,4.801943490437089,23.469316711641973,116,6.656367221833439,4.014251685277192,1,1
922,9.289104453788182,6,52,1,1,1,0,4,5.149034139599858,22.446613737375607,125,15.097450578171212,4.282023117374624,1,1
923,9.09971051189463,6,57,0,1,1,0,5,4.335417133945952,22.562881079621057,122,12.973900850660709,1.9562426124533183,1,1
924,8.350427008938468,5,52,1,0,1,1,1,3.6461701820523005,21.338871573020587,155,12.748907574358041,4.273957195216058,1,1
925,7.544938616640235,10,63,0,1,0,1,4,4.047332769842916,22.27475388421,151,11.06855401574136,0.9660945474635676,0,1
926,8.037354718769892,7,62,0,0,0,0,3,5.460010926393634,22.353924985063536,147,0.2277933617710559,0.0,1,1
927,8.583268429321734,10,62,1,0,1,0,5,4.692517150465404,23.53321260874467,119,13.930143669537783,4.269780943801953,0,1
928,8.766956439652294,8,51,1,0,0,0,2,4.91947416960204,24.703199995930568,101,7.5208358221831295,1.1873769425042746,0,1
929,8.015775370866404,7,62,1,1,1,0,2,3.514715659250829,21.646606387412522,187,18.852194203173113,0.8731721862937671,1,1
930,7.778712148145648,5,68,1,1,1,0,1,4.536411464365042,20.211002342906493,130,16.359695421544107,3.3879893199845506,0,1
931,9.169860473598598,1,55,1,1,0,0,3,3.5750573150636065,22.481475627503198,126,11.753889390626245,2.6237181458988243,1,1
932,9.468804361407104,5,65,0,0,0,1,4,4.638460424182896,22.722306660745843,101,5.043639636385389,4.585507701857748,0,1
933,8.551380364605372,10,51,0,0,1,1,2,5.341541699272151,20.842202755659578,177,4.074347865553332,2.1343513824088216,1,1
934,7.843358571696607,2,57,1,1,1,1,1,5.4368382610008155,23.802323031380332,103,6.8076967535509825,1.7921851854693291,1,1
935,8.044614653038739,5,66,0,0,0,0,3,4.5811053507778485,24.924645542207458,112,9.531358871600371,0.0,0,1
936,7.536781353094933,5,51,0,0,1,0,3,4.416409610504432,24.728873585042304,199,5.921310200778942,2.7533070776488926,1,1
937,9.328597613120998,2,59,0,1,0,0,1,5.390034188496988,20.98553019411826,134,10.298589907849657,2.551757835958976,1,1
938,7.735502165780282,5,65,1,1,1,1,1,4.84721966399339,24.376816199503804,171,3.3074085102637185,2.049926207977347,1,1
939,8.653032951028507,4,55,0,1,1,0,4,3.6297985590768187,23.522468182058425,165,19.554256256509998,3.6218358441424785,1,1
940,8.048110441374412,1,51,0,0,0,0,1,4.431451155334996,22.269232819034556,105,2.1584910992998774,0.0,0,1
941,8.608356005031586,3,51,0,0,0,1,4,3.980490036928608,22.703054971623644,130,18.63888279308744,3.9180282526125874,0,1
942,8.802840776703729,1,62,1,0,0,0,4,4.439608642897364,24.24800087491229,109,18.271560228053897,4.338427860635615,0,1
943,9.159483607414403,5,64,0,0,1,1,5,4.410931144012723,22.400674698191864,120,10.50720963638996,4.877854721196543,1,1
944,7.912842543521206,4,51,0,0,1,1,3,4.6642896056294845,21.866036845525635,173,14.498205436721687,1.69995286459627,0,1
945,7.521991657316961,7,56,1,1,1,0,3,4.213540980698502,22.46623746512993,122,8.720965959451757,3.722420671204827,1,1
946,7.7737712601376145,5,52,1,0,1,1,3,3.8285408989118563,22.895649020175245,102,12.600691550848763,2.2741620597308536,1,1
947,9.30003728369621,10,57,0,0,0,0,5,4.5074388691799125,20.945388268891744,131,6.811518748422374,0.0,1,1
948,9.24778015512503,4,63,0,0,1,1,4,5.160405768691524,24.504538651334954,119,6.023180395708907,3.5468688737799865,0,1
949,8.694826204340616,2,56,1,1,1,0,4,4.828024456135204,23.37093474414807,173,11.564595723390275,2.6419176065714916,0,1
950,8.701033720867306,4,56,1,1,1,1,1,4.176735731850432,23.166344586687444,128,9.962593483679607,4.971978962455692,0,1
951,8.830073349092512,2,50,1,1,0,0,5,5.371046045517715,20.49748113090319,151,11.59072738299962,3.7800596110583746,0,1
952,7.8507425572469,8,66,1,0,1,1,1,5.324415142498364,23.02086969086296,145,5.733211625740459,4.78621085195446,1,1
953,9.32882389184992,3,58,1,1,1,1,5,3.9186967987681975,20.604803311192462,133,7.339156636339905,4.2573629726653355,0,1
954,8.337541049784146,9,62,1,1,0,1,1,3.578835170240726,20.393488375976997,183,1.6779592125781861,4.56305455023517,0,1
955,8.266277056498994,4,68,1,1,1,0,2,4.982617416701524,22.636554478211966,160,1.0455274454441144,4.164886387466037,0,1
956,8.537835410565675,6,68,0,0,1,0,3,5.155220522698307,22.013927670232476,171,5.069142593460326,2.5662160866916013,0,1
957,7.59393193355011,10,66,1,1,0,1,3,5.43572913190271,22.944051350781116,170,1.4849371866109151,1.6330480400609797,1,1
958,7.832566737512159,5,59,1,0,1,0,4,5.2796727881766214,20.44611084028619,169,2.075494172694814,2.16644078952735,0,1
959,8.97606723285274,10,59,0,0,1,1,2,4.701069536412829,22.15491531423629,110,16.25856810787874,0.5910630468797771,0,1
960,7.6655973358502525,1,53,1,1,1,0,3,4.560104678424762,20.87393357522579,181,0.777473940333786,2.857969253591002,0,1
961,8.706304218932777,9,57,1,0,0,1,4,3.5556821025251724,24.935500429620582,192,13.178855878694854,2.7727601012168392,1,1
962,7.990698219362642,1,69,0,1,1,0,2,3.9933128936895557,22.805751062175872,188,5.45115497630801,2.863627091737197,0,1
963,8.278591228083954,8,69,1,0,1,1,3,4.419229503465853,23.43718430470434,162,17.430913614162527,4.883140512374287,0,1
964,8.0773874735414,9,67,0,1,0,1,1,4.757007800167136,21.62709140341304,120,9.69984569154999,4.601543015546777,0,1
965,8.211345432929898,9,63,0,1,0,1,5,4.614503666636821,20.473694573896722,102,6.111529186556515,1.227707502485486,1,1
966,8.93809181036849,1,67,0,1,1,1,2,4.985271979363381,24.879354313917684,181,10.352778713788691,2.1599713470015014,1,1
967,8.09424343124635,2,63,0,0,1,0,4,4.0595338617740815,21.431295176915917,187,7.639160380905377,2.4078028075846785,0,1
968,8.632809280593793,1,69,1,1,1,1,2,4.629905215304946,22.11904092586787,109,11.286021293396605,2.1223981303324146,0,1
969,8.4521008043982,10,64,0,0,1,0,4,3.6762844867815843,23.249319608512874,126,2.2906573665269647,4.093231836217608,1,1
970,8.827342330725296,2,53,0,1,0,0,2,4.327331047166414,20.123486488430558,111,19.939810056251023,2.8581695144041412,1,1
971,9.373659478649516,10,62,1,0,1,1,4,5.000321665909202,24.051295652586433,106,8.511117553934351,3.0744491763723127,1,1
972,8.9651441944205,8,57,0,0,0,0,3,4.886801706858088,22.6828909501431,116,6.964612794147373,0.0,1,1
973,7.929880757181514,5,67,0,1,0,0,1,5.481285474344358,21.391085935344112,164,14.204196966325298,4.338561015445665,1,1
974,7.56236627012257,7,61,0,1,1,0,3,4.055782251975512,20.308039926462346,163,7.27798812990665,4.126676690369114,0,1
975,8.02452808859965,2,63,0,1,1,1,1,4.496378598347958,20.81249207737221,125,16.66548610057515,1.0949518526913486,0,1
976,8.690155861400509,8,51,1,1,0,0,3,4.159060827547993,24.475169294267182,114,9.085414487208505,3.712615628376354,0,1
977,7.6028516269685005,6,67,0,1,0,0,3,4.38120622811835,23.430121119679455,132,14.391168265308698,2.45946258005916,0,1
978,8.492732494402473,8,51,1,0,1,1,2,5.213900259738776,21.24950860818445,161,2.149064328837731,1.825920063781252,1,1
979,8.693685697833779,1,60,1,1,0,1,5,4.868418150376973,20.328003824725148,146,16.922383711102235,0.7250846940598386,1,1
980,8.168487781633921,1,58,0,1,1,0,4,5.264882382695164,23.45307656193318,194,14.714359735562198,2.6926230215545295,1,1
981,9.041824407491644,7,61,0,0,1,1,4,3.9070222166637727,22.862038629838825,134,4.234335569239313,2.099465063260391,1,1
982,7.713196506267543,8,66,0,1,0,0,4,5.246722235682876,22.022597622291176,164,2.905720194915733,1.6318086785438037,1,1
983,7.6502755634716175,3,64,0,1,0,0,1,3.619524548356769,21.81805724595032,171,6.325846974512488,3.626022783186309,0,1
984,8.956377512407206,5,66,1,0,1,0,4,5.277198560874305,21.084071379645543,175,19.521411720638085,3.9626842429201417,0,1
985,8.490982632412397,1,67,1,1,0,1,4,4.158147558921456,23.348056282687587,182,5.136631491341173,1.6015528356324116,0,1
986,8.876804792855472,7,55,1,1,1,0,2,4.129175266828133,24.85334013896935,124,9.122544178932666,0.7225134650570626,0,1
987,8.369654677207492,5,66,0,1,1,1,3,4.524177153397328,20.87857622918413,156,0.6004045143467263,4.319387152543557,0,1
988,7.992804066478214,8,67,1,0,1,1,4,5.381380375446463,22.985583100077516,131,7.944550591324651,0.5448188354193649,1,1
989,9.1382046353484,8,57,0,1,0,0,5,3.5955627293628107,22.12092527872988,162,11.426400308662055,4.717006222646624,1,1
990,9.098831757937958,9,58,0,0,1,1,4,4.204461950141491,22.233443608723324,111,19.062492250159302,3.3242894329221766,1,1
991,8.889392941708854,7,55,0,1,1,1,1,5.213143977366672,21.270736400639073,162,10.334720898801288,1.9483098584059413,1,1
992,8.044290274459925,1,54,0,0,1,1,1,4.292108954870933,24.125674378307096,176,16.382146523553757,1.609150593095313,1,1
993,8.680461333738174,3,61,0,1,1,1,1,3.898313795194134,22.426278020736206,191,10.94255285137801,0.5405254891901385,0,1
994,8.221947793880053,8,60,1,0,1,1,4,4.349588362662823,22.71702926099132,100,0.815700268710362,1.559621376548947,0,1
995,7.683164146653269,3,50,1,0,1,0,2,4.271105002983338,21.52380456398663,150,6.300165503795481,1.119777356827135,0,1
996,9.334627150924486,8,60,0,0,1,1,5,5.330832402933407,20.90904232833475,169,11.510990156622064,3.2547479932541554,1,1
997,7.773637261837923,1,68,1,0,1,0,4,5.023868751486194,20.429551941014104,107,19.011879318622487,1.249455148672106,1,1
998,9.400474707641605,5,58,0,0,1,0,2,4.510231111488013,23.57059570462458,167,17.182607195024666,2.8788342689147868,1,1
999,8.392011545915912,4,51,0,0,1,0,2,5.476741133443142,20.981171408439277,104,4.567112283576953,3.1555239005501186,1,1
