,Age,Income,EmploymentDuration,DebtToIncomeRatio,CreditScore,NumOpenCreditLines,NumCreditInquiries,LoanAmount,LoanTerm,PaymentHistory,NumDependents,HasMortgage,HasCarLoan,OccupationType,EducationLevel,label
926,66,178268.35879961087,14,0.6363742815333744,343,0,10,292003.6458575641,178,0.4833920666821264,0,0,0,4,5,0
927,62,66517.69165252725,30,0.3245118001753421,318,4,8,315792.5938710402,83,0.26350715352085685,0,1,0,9,4,0
928,47,117922.98425289529,26,0.26951186229227264,400,1,1,185787.82349715655,309,0.35647667084778745,4,1,1,9,5,0
929,33,134492.7374713685,29,0.1909265850716435,656,19,4,270029.6010781765,20,0.16277610102536877,2,1,0,7,3,0
930,57,59791.40686167112,10,0.6946409588937278,841,2,6,395257.7678177317,292,0.4891340317159072,2,0,0,8,3,0
931,36,196111.51018410726,16,0.2187156129979273,332,18,5,409961.56331926543,269,0.7938432928678613,2,1,1,3,5,0
932,35,154674.54307621956,16,0.5953032659274891,528,17,5,479166.4774792459,286,0.6613603936613057,5,1,1,5,4,0
933,18,120406.3805919926,5,0.26463502692535734,823,17,6,413012.6530318229,249,0.10779224736554127,2,0,0,3,3,0
934,64,52507.027671554155,4,0.6619689447938686,454,13,2,284596.5111751262,31,0.4875816033967161,2,1,0,7,4,0
935,83,29694.4772596447,7,0.8149397285405392,722,7,2,93930.19808923877,244,0.6976463827797249,5,1,1,6,3,0
936,55,77610.76985377702,1,0.7780252431446532,545,11,9,54382.96106290699,232,0.5298952965539412,5,1,0,3,4,0
937,68,155573.7204644125,15,0.7608513309307817,704,20,8,31983.385505875303,337,0.39167559653554895,4,1,0,9,4,0
938,80,68479.63369436451,19,0.18772240569225207,840,9,7,334930.2867337649,28,0.6219144212838782,3,0,0,1,2,0
939,21,117120.11968919092,23,0.08838494698451871,460,19,4,404730.4464220066,100,0.9686386653002755,5,1,1,10,5,1
940,18,151030.49181153375,11,0.6989488284873856,416,16,5,256798.5555886191,207,0.09490790976607799,1,1,0,3,1,0
941,25,39429.86863636358,5,0.3683472137943513,570,10,10,32083.51654265177,95,0.3900160607475607,2,1,0,10,5,0
942,46,143353.6429008572,0,0.4323462264033473,786,1,9,270057.9344227124,98,0.40660585304609564,3,1,1,7,4,0
943,72,36536.75978780804,30,0.031149092793391064,471,3,0,468195.88445465243,318,0.576967310468371,0,1,1,3,4,0
944,20,193723.3535828594,3,0.2595764492750492,573,0,9,300818.5295115679,349,0.1521746018819179,4,1,1,3,5,0
945,49,107910.94341168912,16,0.03367640387446402,558,14,0,405666.60678909335,165,0.17664302987046954,3,0,0,2,4,0
946,27,47121.69938777793,12,0.8791857726012476,434,12,3,401075.5609539166,239,0.28536138599785466,5,0,0,9,3,0
947,51,81629.05448603837,17,0.24339668321853047,721,7,1,466403.90439142316,275,0.9558700432685195,2,0,1,4,4,1
948,72,94414.96087314707,4,0.557337169573008,720,3,10,386263.2389966873,234,0.7341085812309026,2,1,0,10,5,0
949,49,156473.30199377672,29,0.03897932066113041,485,9,6,375111.75443647936,132,0.6616933016915032,2,1,0,6,5,0
950,67,153816.28149378966,23,0.6668473913056581,663,18,1,120880.81916046709,184,0.8169576873942622,3,1,0,2,5,1
951,24,130149.29096071959,23,0.32302734575409386,677,17,9,34662.95188393531,15,0.12757646891669294,2,0,0,9,2,0
952,25,39067.528260528736,26,0.8979191869576658,822,4,1,261211.73520163482,353,0.8593328197237516,5,1,1,7,2,0
953,82,47282.48688578124,2,0.8881181889340358,495,18,4,66594.93293364382,139,0.594832713887504,3,0,1,10,2,0
954,74,36876.245716200196,10,0.3252906183617478,397,15,3,481286.9587576057,121,0.33532900745893546,2,1,0,5,2,0
955,84,123891.10099175901,12,0.9009608956904679,321,0,7,148512.75750334916,48,0.8158552557456904,0,1,1,7,2,1
956,76,177884.91947205272,3,0.9961576734987788,749,11,3,427207.3806752251,82,0.8025645343486241,0,0,0,4,2,0
957,71,98084.09220585892,25,0.8254156641239481,471,1,5,196874.18947521737,300,0.8457085817167271,1,0,0,10,2,1
958,84,48952.67131239432,26,0.844871347755229,682,20,4,164981.15367940182,42,0.11551790010698215,2,0,1,7,5,0
959,68,120447.61852681407,13,0.2490087361090899,433,7,10,467903.4933264275,279,0.969361244995776,2,0,1,2,1,1
960,25,166115.39903582778,21,0.5767023988577563,725,17,1,184844.67318268088,22,0.9596261537897312,3,0,0,7,2,1
961,51,153508.17107232742,10,0.06725591396736785,324,15,10,198192.51478825253,355,0.35746964550174154,3,0,0,4,5,0
962,52,178661.14034150384,26,0.09491793682166971,802,4,7,57515.43090839004,339,0.06589401821191965,2,1,0,4,1,0
963,49,70022.37750479621,9,0.9988926120332906,484,12,1,336871.0993148421,43,0.1670556694687857,1,0,0,1,2,0
964,63,54911.696108199474,18,0.32663924942591094,384,18,8,147975.51016636917,68,0.992830825444697,2,1,1,3,1,1
965,33,178366.96746954898,17,0.7481839120488464,443,2,8,294874.06308055605,177,0.5630129431716631,5,1,1,5,1,0
966,85,138360.85630004416,5,0.8066650530268165,711,7,2,297719.0935063387,199,0.35662179882605205,3,1,0,5,3,0
967,54,75967.20740135974,26,0.8580232710072292,523,11,3,361003.8493199047,353,0.2882026938500388,2,1,0,2,4,0
968,71,153622.64910305166,28,0.9976282974021565,519,1,7,373894.5356553584,30,0.25699173531094754,3,1,1,4,3,0
969,31,166721.30920646622,14,0.24149648525686784,478,10,8,259653.95502876202,127,0.6641527650544821,2,0,0,1,1,0
970,72,130696.08326140382,20,0.04035082685969971,732,11,2,168841.01406368447,195,0.41938783151968595,4,0,1,9,5,0
971,65,143819.1397783847,29,0.411191517994586,564,17,4,419538.19294319325,281,0.9654106993686116,3,0,0,1,2,0
972,24,87546.78279967993,9,0.13008066982894695,728,12,10,158383.49645719994,44,0.6838430306453614,1,1,1,6,4,0
973,24,116965.22012174703,4,0.022425889162055124,715,4,7,256217.00176231907,21,0.7920445910489612,4,0,0,7,2,0
974,50,114348.65073070921,25,0.3604268271414861,752,11,2,203620.02868584538,91,0.2927415485831599,5,1,0,3,5,0
975,40,172648.60240353894,28,0.7837382510752364,496,1,6,428263.8010549956,203,0.07918640910862584,2,1,0,1,4,0
976,36,171193.51645079287,4,0.5661806912250709,352,4,10,218799.67291718526,331,0.48782283738188104,5,1,1,7,3,0
977,36,169882.4844824678,9,0.31277798921035405,779,6,7,196119.09847455472,201,0.3145815465462273,3,1,1,3,1,0
978,53,21985.690567243844,27,0.6543420054927197,742,11,9,346462.72798433056,79,0.20208316500792367,4,0,0,10,5,0
979,46,154918.18720439987,4,0.23201818030881072,629,15,10,303208.3493814141,359,0.9526421308008614,5,0,0,6,1,1
980,77,156561.75021998087,2,0.014381446072085025,550,7,2,58087.182580443805,136,0.4439882143420303,1,0,0,6,1,0
981,19,142108.1881139255,22,0.7643533864364274,422,8,1,256543.5591402618,347,0.17470859204878564,3,0,0,4,2,0
982,18,156127.63842046147,5,0.6237430848640091,686,14,9,369061.80222495756,70,0.19865065268113913,4,0,1,6,5,0
983,64,171554.66686940758,3,0.76230262450096,638,4,6,496077.0084727213,108,0.280709742464594,5,1,1,10,1,0
984,37,104657.42973832141,17,0.03893801668766561,647,12,8,316427.682815308,286,0.9993162681897128,4,0,1,4,3,1
985,28,110369.03842792049,27,0.8371196278306522,328,4,0,188295.0678884523,160,0.2680115005195973,4,1,0,8,4,0
986,19,42448.530244050286,8,0.6195262000363033,334,10,2,116945.04190204862,289,0.32880180457845365,5,1,0,9,5,0
987,84,89367.65894852513,16,0.5633953507126401,817,9,4,437050.96590589354,276,0.6593281279840014,0,1,1,2,2,0
988,29,135805.73238412116,28,0.6246140481145316,695,19,2,408209.7799961839,20,0.2939613764102983,2,0,0,7,5,0
989,37,160471.9597065094,12,0.8644332468683641,593,12,0,120791.79628579551,294,0.21580425105969336,3,1,1,9,2,0
990,22,59097.6375844179,26,0.5869365065589071,648,8,6,104312.88462255386,284,0.1586371866495987,3,1,1,9,4,0
991,54,44808.12184866237,14,0.5809503798881793,446,20,6,358992.70452153194,312,0.3126826650277922,3,0,1,5,3,0
992,55,139347.5608100886,29,0.9906791570657658,366,13,9,160901.27064978593,19,0.10591568962877351,4,1,1,1,1,0
993,26,20338.379034483914,19,0.756730167068568,819,17,7,156667.40518916913,219,0.018646586414782895,5,1,0,6,5,0
994,70,52107.06517531937,16,0.4422938054511353,421,14,4,80383.67229848936,136,0.8046416973346773,2,1,1,8,2,1
995,61,25232.84846191167,12,0.7073970000329277,639,9,9,135667.8822563658,134,0.13789494241457656,1,0,0,1,4,0
996,41,50039.32121387677,15,0.3892304716917885,474,6,4,216616.24100836154,44,0.7759768498152423,3,1,1,2,1,0
997,47,52637.47038659094,21,0.228875462483499,750,7,4,367754.9769498457,12,0.7975424789866598,5,1,1,1,4,0
998,76,89781.24705507095,3,0.5968518768877594,435,2,0,171472.50673480614,215,0.5379195263292431,2,0,1,5,3,0
999,31,92418.88244358008,4,0.9281820981139515,315,14,9,167659.14804252214,17,0.3096819583129514,2,0,1,2,1,0
