,Age,Income,MonthlyDebtRepayment,YearsWithCurrentBank,LoanAmount,Education,EmploymentStatus,CreditHistory,LatePaymentHistory,CurrentBankRelationshipStatus,LoanPurpose,label
708,20.0,48010.493804261394,894.5757292858802,5.848133723036902,27642.153897657645,Graduate Degree,Employed,Satisfied,0,More than 6 years,Purchase of House,1
709,56.96456368290038,35382.06042994038,1469.0240076496325,5.078894096481479,19690.056840083656,Some College,Employed,Satisfied,2,4-6 years,Purchase of House,1
710,42.11017467202618,66606.2100393046,754.4714002173996,2.128180952262945,15133.1938825653,Bachelor's Degree,Employed,Satisfied,1,More than 6 years,Purchase of Property,1
711,39.032868881296075,48194.282540696026,1459.7103174034348,2.3683683671449858,24740.24245854209,High School,Employed,Satisfied,2,More than 6 years,Start-up Business,1
712,34.550809131910505,20000.0,1149.9592371221115,5.562018500563613,23277.08894947195,High School,Unemployed,Dissatisfied,0,1-3 years,Purchase of Property,0
713,43.991361143520706,62711.325157256324,580.2081475594175,0.7348087476903276,22855.782074135408,Some College,Employed,Satisfied,2,1-3 years,Start-up Business,1
714,39.62365297575152,41970.07721069116,1110.2947878974264,7.025274819288144,20650.22737644959,Graduate Degree,Employed,Moderately Satisfied,1,4-6 years,Purchase of Vehicle,1
715,51.03301882016521,48642.00076543759,369.99204770451274,4.683692311255359,19696.855346265354,Some College,Employed,Satisfied,1,4-6 years,Personal Loan,1
716,41.142276486620396,54979.70495853522,1187.6524050493108,11.486185939189467,39106.97594296351,Graduate Degree,Unemployed,Satisfied,0,4-6 years,Personal Loan,1
717,41.50301761461878,52857.495196685995,1265.5694448966974,9.615832501232221,29474.053161569384,Some College,Employed,Satisfied,1,4-6 years,Purchase of Property,1
718,36.36387787786144,60641.77725708559,822.2932133043839,4.637101861504966,25782.615159884095,Some College,Unemployed,Satisfied,2,4-6 years,Purchase of Property,1
719,39.43054376278933,43467.70444145235,1037.0643087866747,4.78732599493737,20894.393265627106,High School,Employed,Dissatisfied,2,4-6 years,Purchase of Property,1
720,43.07801768892059,57696.58697264124,1586.247230125086,6.99116302800406,28057.257604773353,Bachelor's Degree,Employed,Moderately Satisfied,3,1-3 years,Personal Loan,1
721,22.898316073433744,46106.79983624124,848.275988721419,8.406345219836076,24143.958211131616,High School,Employed,Satisfied,3,More than 6 years,Personal Loan,1
722,26.51814577894287,61082.157213312545,682.3277238830199,1.7239418851279664,20209.638022192285,Graduate Degree,Employed,Satisfied,3,1-3 years,Purchase of Vehicle,1
723,47.43264094022715,59230.5122601958,1444.4990207387796,1.4272490692906268,17571.48539787268,Graduate Degree,Employed,Satisfied,2,More than 6 years,Personal Loan,1
724,41.708654381279416,35968.41946933107,1588.7761571592384,3.755930388891237,19352.661298698495,Graduate Degree,Employed,Dissatisfied,2,1-3 years,Purchase of House,1
725,38.16016663647321,66289.73174262549,1001.1087015543542,6.165475166347729,1000.0,Some College,Employed,Moderately Satisfied,0,More than 6 years,Purchase of Vehicle,1
726,40.184339330653934,41960.54832328928,1303.438910622507,5.993747181015194,21684.806714381135,Bachelor's Degree,Unemployed,Moderately Satisfied,3,Less than 1 year,Personal Loan,0
727,43.47581705361671,62120.86697421718,1402.4427746592644,7.1395429099677,16092.191359117121,Bachelor's Degree,Employed,Satisfied,2,1-3 years,Purchase of House,1
728,34.60240319690639,55509.30970102011,777.2547302384849,2.6006049432693836,32741.359986263073,High School,Unemployed,Satisfied,0,Less than 1 year,Personal Loan,1
729,32.216952745976876,77572.75515192683,854.4082493896395,0.3677122740622467,20154.752566494033,Bachelor's Degree,Employed,Satisfied,2,4-6 years,Purchase of Vehicle,1
730,41.958452550976816,46648.01026442222,1369.2623539464205,6.716028390604291,10488.292643720304,High School,Employed,Satisfied,0,More than 6 years,Purchase of Vehicle,1
731,30.21627222384968,44760.24805822704,1505.5042836125529,3.343607454069531,19600.958766975058,Some College,Employed,Satisfied,3,4-6 years,Purchase of House,1
732,44.082527557144715,49708.70591168401,1168.8642580523065,0.9630242712227242,11631.031319499965,High School,Employed,Satisfied,3,More than 6 years,Purchase of Vehicle,1
733,22.974163957621595,45452.303257485866,736.0556939493838,5.2901274919187635,23787.25932569973,High School,Employed,Satisfied,3,4-6 years,Personal Loan,1
734,50.29155637325644,61999.12852913075,1596.1183335098324,6.586351376437355,22327.578914715883,Some College,Employed,Moderately Satisfied,2,4-6 years,Purchase of Vehicle,1
735,44.72597482413043,25755.34087345118,840.7087306564107,4.755885735757445,27662.717048866143,Some College,Employed,Moderately Satisfied,2,More than 6 years,Purchase of House,1
736,42.56029734313876,34194.76371280469,899.4586656485644,4.084303227635021,13672.945666443477,Bachelor's Degree,Employed,Satisfied,0,1-3 years,Purchase of Vehicle,1
737,49.82690983945514,33982.9561763121,1102.7013503468866,4.6812755357081866,20272.064769825174,High School,Employed,Satisfied,1,1-3 years,Purchase of Vehicle,1
738,56.65474444462576,64254.61387960364,1466.2481262144322,4.258834475198435,9079.825636586918,Some College,Unemployed,Satisfied,1,More than 6 years,Personal Loan,1
739,50.1437006501813,75659.20058872888,1256.1927929656672,2.3039057761196657,25611.958255397716,High School,Employed,Moderately Satisfied,3,More than 6 years,Purchase of Vehicle,1
740,21.591257686683548,48433.261721937924,1124.4596501085732,3.5706386460191366,24150.969443520975,Some College,Employed,Moderately Satisfied,1,More than 6 years,Purchase of Property,1
741,27.204230332642986,47467.67415214984,1138.9865590354318,6.042559810027629,23966.440168220568,Bachelor's Degree,Employed,Moderately Satisfied,3,More than 6 years,Start-up Business,1
742,33.75181422304321,51050.78244669772,1013.0544005930399,5.643357082753,20012.952250855527,Some College,Employed,Moderately Satisfied,0,1-3 years,Purchase of Property,1
743,40.26091050210834,67428.17453912286,1167.4418543555519,5.336119611933641,23318.183126310327,Bachelor's Degree,Employed,Satisfied,1,More than 6 years,Personal Loan,1
744,45.17659020469123,36089.70298714139,241.13197669170904,3.0097030362932413,32834.71286646877,Some College,Employed,Satisfied,1,4-6 years,Purchase of Vehicle,1
745,32.742561868465344,53575.53474102178,911.0177622790604,4.636993675728665,17719.24594366389,Bachelor's Degree,Employed,Satisfied,3,More than 6 years,Purchase of Vehicle,1
746,41.86766764477078,64627.96444673645,1072.3965804750344,0.6458699071142906,21109.161469680676,Some College,Employed,Satisfied,0,4-6 years,Personal Loan,1
747,32.44617067646678,57516.41254909768,654.6957749141479,5.356953327770779,11310.989606548721,Some College,Employed,Moderately Satisfied,1,4-6 years,Personal Loan,1
748,33.884821970080516,52843.724248981154,1115.896995343468,7.857715415627135,13053.91230721334,Bachelor's Degree,Employed,Satisfied,1,4-6 years,Purchase of Property,1
749,25.933389031517777,65015.69138850712,938.6586337041635,2.0517357359157886,20782.50634474646,High School,Employed,Satisfied,1,1-3 years,Purchase of Property,1
750,30.767667538890958,20000.0,1526.642709494647,3.8281446533644896,28831.46837361526,Bachelor's Degree,Unemployed,Satisfied,0,Less than 1 year,Purchase of House,1
751,26.483153943836662,60168.12979296361,1471.905917564457,5.658213557420259,17949.75340598742,Bachelor's Degree,Employed,Dissatisfied,0,More than 6 years,Purchase of Vehicle,1
752,30.241267470226674,40188.864753088645,860.2583292645511,7.505685268854967,18112.667765503007,Some College,Employed,Satisfied,1,More than 6 years,Personal Loan,1
753,50.536417966078396,22540.506547153145,954.7486865299913,4.103550767399701,16744.918043965,High School,Unemployed,Moderately Satisfied,3,1-3 years,Purchase of Property,0
754,30.50601111168057,57668.03899287471,977.8157303174822,3.6154993414682073,15721.946633245414,High School,Unemployed,Satisfied,3,4-6 years,Purchase of House,1
755,60.0,70604.87817744436,864.5021571521132,1.0621537151678337,22359.77164567057,Graduate Degree,Employed,Satisfied,1,4-6 years,Personal Loan,1
756,44.93317900880889,47938.27228058462,1058.507495208438,5.206876258616213,8021.938838570843,Bachelor's Degree,Employed,Satisfied,0,4-6 years,Purchase of House,1
757,41.84836123694874,64293.118208044085,772.5153793337229,9.084152080287488,30247.51661333382,High School,Unemployed,Moderately Satisfied,1,1-3 years,Purchase of Vehicle,1
758,31.416422198187867,74184.17386982968,660.8153995187421,5.554716923929352,14676.621614964315,Some College,Employed,Satisfied,0,More than 6 years,Personal Loan,1
759,47.003098794089915,69723.7168037607,1186.8133671700805,4.9554420416325735,25775.227883505133,Some College,Unemployed,Moderately Satisfied,1,4-6 years,Personal Loan,1
760,34.24362173762226,74599.46794057089,1188.8588752665432,5.644164621533971,9840.011220848994,Bachelor's Degree,Employed,Satisfied,0,4-6 years,Purchase of Property,1
761,41.220098146453616,61131.91236607838,758.7052721020023,4.977815992102796,25350.721044369744,High School,Employed,Satisfied,2,4-6 years,Purchase of Vehicle,1
762,60.0,51131.50458352389,1268.6066292287799,3.3739712554797405,25375.55686251598,High School,Employed,Dissatisfied,3,Less than 1 year,Purchase of Vehicle,1
763,39.0394010027535,25970.512821542474,810.5266812504005,6.646559831355411,23073.61657604717,Graduate Degree,Employed,Satisfied,2,4-6 years,Purchase of Property,1
764,51.49273326285676,46309.062678050774,1075.9495714113943,5.4515230462235085,12044.571825601663,High School,Unemployed,Satisfied,3,1-3 years,Purchase of House,0
765,32.96823574874112,37351.30107025713,1246.1032037837367,5.035226503867315,21996.385516784616,High School,Unemployed,Moderately Satisfied,0,1-3 years,Personal Loan,0
766,39.65011509503038,82564.1407624672,989.9162305888862,3.0492679454435,10535.550522124888,Graduate Degree,Employed,Satisfied,2,4-6 years,Start-up Business,1
767,57.7080063563551,47361.712813514954,1136.4222736423403,7.607015863869519,17977.893959230518,Bachelor's Degree,Employed,Moderately Satisfied,3,More than 6 years,Personal Loan,1
768,33.730329422122324,51848.072101767284,845.0711068337284,6.32940549066622,28235.304807642606,High School,Unemployed,Satisfied,1,4-6 years,Purchase of House,1
769,58.12448557996929,58272.280640607016,941.0600249715709,3.894158325265396,26373.615416565935,High School,Employed,Satisfied,0,1-3 years,Personal Loan,1
770,47.07751935455475,50654.03669558681,938.2421707358978,7.003649707363874,20121.463540323464,High School,Employed,Satisfied,0,4-6 years,Purchase of House,1
771,34.37533224105732,75425.7656064613,776.0264960379284,4.004858323229586,12201.547392617264,High School,Employed,Moderately Satisfied,1,More than 6 years,Purchase of Vehicle,1
772,46.32407739055521,40660.25957398322,946.9677510652654,3.4359930149779263,25164.701697393546,Graduate Degree,Employed,Satisfied,1,4-6 years,Purchase of Vehicle,1
773,49.7255444962673,52919.11182855864,535.414510340876,3.480593765039426,20155.049901584203,Some College,Employed,Moderately Satisfied,3,More than 6 years,Purchase of House,1
774,46.21809962217196,38862.94121452927,852.6538758573686,1.4578628938238176,1437.4752141566132,Bachelor's Degree,Employed,Dissatisfied,0,4-6 years,Start-up Business,1
775,24.297752801095434,30199.662331689415,914.5373519890987,5.9430847608364115,26261.038610532145,Graduate Degree,Employed,Satisfied,3,4-6 years,Purchase of Vehicle,1
776,32.728628241751316,40823.46363642072,923.1460742513859,1.3377102433232997,19806.137329042464,Some College,Unemployed,Satisfied,1,1-3 years,Purchase of Vehicle,0
777,37.52481364448495,49444.44804427382,927.5507662387663,2.5431123374684748,29619.60998386458,High School,Employed,Satisfied,0,1-3 years,Start-up Business,1
778,39.25566570899954,43560.4666322411,981.4707400419613,0.8488239818429335,11237.835849257563,Some College,Employed,Satisfied,1,1-3 years,Purchase of Vehicle,1
779,46.206720975506784,39613.68530189216,1143.8324554258193,4.8278606144182135,1000.0,Graduate Degree,Employed,Satisfied,3,4-6 years,Personal Loan,1
780,41.777010009332535,28905.23804492249,1262.3551222397568,4.699359079456256,22232.67086676148,Bachelor's Degree,Employed,Moderately Satisfied,3,More than 6 years,Purchase of House,1
781,26.64655641289899,48753.41641056958,805.0704319455199,4.346607573627272,22332.50941345578,High School,Employed,Dissatisfied,3,More than 6 years,Purchase of Vehicle,1
782,43.801978510059634,27429.194389534965,639.0397433832567,2.9148446106588475,6474.626979148385,Bachelor's Degree,Employed,Dissatisfied,0,1-3 years,Start-up Business,1
783,46.10585745283823,61400.83945534404,687.3866763270692,2.65553249312672,12172.00363306715,Some College,Employed,Moderately Satisfied,1,1-3 years,Purchase of Vehicle,1
784,45.5979044793104,51236.59629401755,853.8391236415218,5.928739727093149,42041.74194975921,Graduate Degree,Employed,Moderately Satisfied,1,1-3 years,Purchase of Property,1
785,50.807807255546216,28136.72750802604,894.4236046550473,3.8988961365830246,17555.115086769572,High School,Employed,Satisfied,3,1-3 years,Purchase of Vehicle,1
786,48.33922154548904,45361.863844252046,769.0011801407628,5.632716643072289,25847.671811009728,Some College,Employed,Moderately Satisfied,3,4-6 years,Purchase of Vehicle,1
787,44.59180079228437,38717.65391614125,611.1650007250316,3.229502627751555,14794.72138105293,Graduate Degree,Employed,Moderately Satisfied,3,More than 6 years,Purchase of Vehicle,1
788,39.29834288541353,54787.61765628771,863.1637517577435,5.3621254855421645,3277.576809174745,Some College,Employed,Satisfied,3,More than 6 years,Purchase of Vehicle,1
789,23.390390664840087,70106.75669034716,1054.4279860341915,7.6065560746321275,18637.934025632756,Some College,Employed,Dissatisfied,2,4-6 years,Purchase of Vehicle,1
790,44.296182191325855,21872.41295531383,1178.5088397506695,6.172331600785567,17875.16351771116,High School,Employed,Satisfied,2,More than 6 years,Personal Loan,1
791,42.076876871631114,51725.39118721126,832.7730840675036,4.1751723635670395,16800.974090653028,High School,Unemployed,Moderately Satisfied,2,4-6 years,Purchase of House,1
792,42.715788371953735,47598.00806650039,876.1006533569698,5.514397940711855,19082.873315948862,Some College,Unemployed,Moderately Satisfied,3,1-3 years,Purchase of House,0
793,27.232514241796906,60070.101146756984,721.9905073458067,4.518669650939574,22114.146173165092,Graduate Degree,Employed,Dissatisfied,3,4-6 years,Purchase of House,1
794,29.189434595917376,53197.94942356534,990.568248887567,5.015760369389456,18799.064389969546,High School,Employed,Satisfied,1,4-6 years,Start-up Business,1
795,50.53152853332904,38720.460023917716,745.4714097427557,4.348777895702993,9887.95065642109,Some College,Employed,Moderately Satisfied,0,4-6 years,Start-up Business,1
796,39.60444846143345,45214.19096500073,1171.9383439723601,4.671329588229217,23889.47833249551,Bachelor's Degree,Unemployed,Satisfied,1,1-3 years,Personal Loan,0
797,46.81500697372624,38059.612147947664,464.2400524197667,5.42418670614835,4405.025957420614,High School,Employed,Satisfied,2,1-3 years,Personal Loan,1
798,40.28318376130461,66140.10707897898,892.1110982642613,3.0132826008360984,3597.1403417263973,Some College,Employed,Moderately Satisfied,1,1-3 years,Purchase of House,1
799,40.297561394957455,50319.67473007913,1090.3322017575226,2.9682423460200433,25913.443957612544,Bachelor's Degree,Employed,Satisfied,3,More than 6 years,Purchase of House,1
800,49.382838059759976,78517.86028629511,1055.1503548967512,2.222914892337578,24056.162177082853,Graduate Degree,Employed,Moderately Satisfied,2,4-6 years,Purchase of Property,1
801,34.83955271782626,49090.08779278069,1807.910099194149,1.7994577909925802,19540.837079407713,Bachelor's Degree,Unemployed,Satisfied,2,4-6 years,Purchase of Property,0
802,40.96120776940983,39373.898496343056,1104.9400073703723,2.5654346155590413,8836.411961959424,Bachelor's Degree,Employed,Satisfied,0,4-6 years,Purchase of House,1
803,35.377247112949576,27294.28411080759,698.7836209473969,5.318925013608259,14336.712474607397,High School,Employed,Moderately Satisfied,0,1-3 years,Purchase of House,1
804,35.65503772567684,22952.904856160825,971.360725873278,3.214424969016232,17898.026018507968,Graduate Degree,Employed,Satisfied,2,4-6 years,Start-up Business,1
805,36.908278765313604,26237.960854917652,467.1260999600645,6.0272289284621925,7232.848251407093,High School,Employed,Satisfied,2,More than 6 years,Personal Loan,1
806,42.22133771633713,54006.89976517225,975.8200752109717,5.0694274975051234,14087.770735814138,Bachelor's Degree,Employed,Dissatisfied,1,4-6 years,Purchase of House,1
807,35.212513783365225,57630.87534844901,750.0831828997724,1.0629915731238926,25218.64270541344,High School,Employed,Satisfied,2,More than 6 years,Personal Loan,1
808,52.55756125573521,26282.139469518,1274.6170826680486,6.30995116844338,31418.44291431373,Graduate Degree,Unemployed,Moderately Satisfied,3,1-3 years,Purchase of Vehicle,0
809,31.053926977804963,63425.57471114173,835.1379176213395,6.62159729118342,16644.521978731595,Bachelor's Degree,Employed,Satisfied,1,Less than 1 year,Purchase of Vehicle,1
810,38.13128355838641,42754.08422474841,964.970225261426,3.0122746503302933,26051.90683452879,Bachelor's Degree,Employed,Satisfied,3,More than 6 years,Purchase of House,1
811,35.60268941725825,52201.89517978324,809.3326475786789,5.840383085789983,4687.519435300261,High School,Unemployed,Satisfied,3,More than 6 years,Purchase of House,1
812,54.46977884353733,74183.30942383136,1521.6554055559996,3.287003525181602,25275.609928908892,Some College,Employed,Satisfied,3,More than 6 years,Purchase of Vehicle,1
813,41.965547765115744,63452.58973798298,903.6271701646265,5.195340753496671,13568.412682180151,Bachelor's Degree,Employed,Satisfied,2,4-6 years,Personal Loan,1
814,50.31844539468635,45972.04028141251,1549.7671130437607,2.4710031860900687,22458.764933663762,Bachelor's Degree,Employed,Satisfied,0,More than 6 years,Purchase of House,1
815,25.14439626963028,36632.11661877069,1244.24552863548,1.4137870949308464,18017.980654082327,High School,Unemployed,Satisfied,0,More than 6 years,Purchase of Property,1
816,42.67050265869259,20000.0,1144.620018200616,4.234365620774063,30563.312078270676,Graduate Degree,Employed,Satisfied,3,More than 6 years,Purchase of Vehicle,1
817,48.89630795623437,39212.7002113637,1110.6199441952558,4.752542107450328,13004.514813280653,Graduate Degree,Unemployed,Satisfied,2,4-6 years,Purchase of Vehicle,0
818,40.82283989275424,46833.046417584585,1118.1391894648755,4.204640612770792,25020.85038049465,High School,Employed,Satisfied,1,1-3 years,Personal Loan,1
819,50.654803750653514,35192.30709273224,421.698226196317,2.631938883554881,17763.940293627733,Bachelor's Degree,Employed,Satisfied,3,More than 6 years,Purchase of Property,1
820,34.82711549899628,48031.145493615426,916.334981754773,4.200201875737726,18733.55617592269,Some College,Employed,Dissatisfied,1,4-6 years,Start-up Business,1
821,54.0934744018558,51152.77824438152,1253.5473913552964,5.538589505161468,18529.168854726322,Some College,Employed,Moderately Satisfied,1,4-6 years,Start-up Business,1
822,60.0,46627.16027287882,985.3308449577684,4.910213939754926,13234.615164047096,Some College,Employed,Moderately Satisfied,2,4-6 years,Purchase of House,1
823,36.37161439560341,40249.961287648104,578.4430459589275,5.365002061198426,19887.208272746626,Some College,Employed,Satisfied,2,4-6 years,Purchase of Vehicle,1
824,35.54497478599228,52529.82007950092,984.2786648267592,3.6597695990915344,19498.814223025427,Bachelor's Degree,Unemployed,Dissatisfied,0,4-6 years,Personal Loan,1
825,54.53384477117701,56629.109743541136,1511.2316548766473,7.34343582943232,21929.921987253834,Some College,Employed,Moderately Satisfied,0,Less than 1 year,Start-up Business,1
826,55.795721457307124,33644.01383835731,1374.0675146604158,2.6476533268904388,20676.0411655429,Bachelor's Degree,Employed,Moderately Satisfied,2,More than 6 years,Purchase of Property,1
827,34.771399728467316,71163.98569619405,981.3987971901905,5.975120594173437,26383.95639689789,Bachelor's Degree,Employed,Satisfied,3,4-6 years,Personal Loan,1
828,35.798131829041424,48521.17801573608,1285.434783117426,7.3637821859199235,27388.06892837895,Bachelor's Degree,Employed,Dissatisfied,0,4-6 years,Personal Loan,1
829,37.18215391139493,50282.744344172716,890.0478938895844,5.961816185497791,11595.01342537759,High School,Employed,Moderately Satisfied,1,1-3 years,Purchase of House,1
830,26.55549488965723,60623.21634884836,488.8385239519843,4.59495154587034,26950.180004726168,Graduate Degree,Employed,Moderately Satisfied,3,Less than 1 year,Purchase of Property,1
831,30.813480535158018,53498.24196895253,722.6602035611337,3.943405906674042,10509.308583121165,Some College,Employed,Satisfied,1,1-3 years,Personal Loan,1
832,29.95859233247932,64297.04950869868,1468.8666305524594,7.072175302092512,24702.84710510188,High School,Employed,Satisfied,2,4-6 years,Purchase of Property,1
833,32.32202434895871,54306.86247802736,917.8020754512088,2.154050149476654,24957.91027762295,High School,Employed,Satisfied,1,Less than 1 year,Purchase of Vehicle,1
834,39.65315112613219,40813.43938039343,926.9848061874945,3.059751479240713,4709.464866699967,Some College,Unemployed,Satisfied,3,More than 6 years,Purchase of House,0
835,42.342147325365204,55422.55287809153,910.0485411175358,4.204884469016557,20743.833972235276,Graduate Degree,Unemployed,Moderately Satisfied,2,1-3 years,Purchase of Vehicle,1
836,55.50500492814077,32844.10689019007,1571.2409768719021,7.475307515023996,16252.031093117475,Some College,Employed,Satisfied,3,1-3 years,Purchase of Vehicle,1
837,30.01645959261209,51628.39558664785,1487.787674608619,5.759535272081792,13929.877936517001,Bachelor's Degree,Employed,Satisfied,1,1-3 years,Start-up Business,1
838,49.843223984765835,49501.550140333085,1665.6340700344401,3.0639084829795094,30806.818645592044,High School,Employed,Satisfied,3,Less than 1 year,Purchase of Vehicle,1
839,37.86011155774491,46878.2471409119,952.2864368799846,4.379384589230193,14770.566874900647,Some College,Employed,Satisfied,2,4-6 years,Purchase of Vehicle,1
840,39.50536290347567,48071.93732841604,1088.6873466241286,3.771353711807411,13548.984567055602,Graduate Degree,Employed,Satisfied,1,More than 6 years,Purchase of House,1
841,46.74819492166604,21772.264317535413,545.0072351737626,3.58042201553293,20605.559520040748,Bachelor's Degree,Employed,Moderately Satisfied,1,4-6 years,Purchase of Property,1
842,28.772779784377015,41769.12638388558,1443.0803278354824,6.957779117113558,25484.717970387333,High School,Employed,Satisfied,0,1-3 years,Purchase of Property,1
843,43.82409746184051,51392.673517116724,649.6661346196195,2.2565137414729888,18866.811311918984,Some College,Employed,Satisfied,0,1-3 years,Purchase of Vehicle,1
844,41.66452208213056,52397.84587996101,1065.0326691287887,8.217561711468747,29330.96436535402,High School,Employed,Satisfied,3,4-6 years,Purchase of Vehicle,1
845,44.92451264008149,34584.87288611063,670.8092417101468,6.656459380369245,24247.805295712722,Some College,Employed,Satisfied,0,More than 6 years,Purchase of Vehicle,1
846,42.89168643907818,68985.61761297051,823.3399519783911,7.181723341207396,2574.3094421485584,Bachelor's Degree,Employed,Satisfied,0,1-3 years,Purchase of Property,1
847,60.0,37007.377276782485,748.8212706850899,4.074120975949484,15764.264291943935,Bachelor's Degree,Unemployed,Moderately Satisfied,0,4-6 years,Purchase of Vehicle,0
848,33.62260015748684,64541.85800790105,817.6374217972547,4.700118561841781,15505.263205186408,High School,Employed,Moderately Satisfied,0,4-6 years,Start-up Business,1
849,34.690030449981826,56407.91542807527,838.2631890553064,2.133696370950576,23834.88762743538,Graduate Degree,Employed,Moderately Satisfied,2,1-3 years,Purchase of House,1
850,33.76859473575236,40306.59035234295,835.5193615224769,3.9506751858663938,1000.0,Some College,Employed,Moderately Satisfied,2,4-6 years,Purchase of Vehicle,1
851,34.44522880839745,76629.66338914268,1250.000173534092,5.987309695286302,40392.077669741775,Some College,Unemployed,Satisfied,0,Less than 1 year,Personal Loan,1
852,33.62612872693482,32095.447523652798,668.541162081244,7.592126123562792,24248.20875915368,Some College,Employed,Dissatisfied,3,4-6 years,Purchase of House,1
853,51.89016531107552,63787.31260415002,1066.16242810416,2.7856863663950966,21191.01443134153,Bachelor's Degree,Employed,Moderately Satisfied,2,1-3 years,Purchase of Property,1
854,54.20504247989855,65008.734770644674,1365.3877456916675,4.268988126029468,29452.541731353173,Some College,Unemployed,Dissatisfied,0,4-6 years,Purchase of Vehicle,1
855,34.29253706250524,39940.69686385033,846.0410906459812,4.697401559534955,38749.232422500994,Some College,Employed,Satisfied,2,Less than 1 year,Purchase of Property,1
856,31.676444268957713,70886.97950096492,784.6243327757195,2.2084215956150297,26965.973156707227,Some College,Employed,Dissatisfied,1,More than 6 years,Personal Loan,1
857,44.71415556386404,46249.302281015705,930.8426124459247,6.1826984835168,27590.50477177296,High School,Employed,Moderately Satisfied,2,1-3 years,Start-up Business,1
858,34.477769557190285,54330.40443919785,1353.917562508213,3.552019336514782,21045.52019571506,Bachelor's Degree,Employed,Moderately Satisfied,2,More than 6 years,Purchase of Vehicle,1
859,46.32931817755511,53904.82758156831,1058.2322892860072,4.609219297645952,18867.793973064414,Some College,Employed,Satisfied,3,More than 6 years,Purchase of House,1
860,42.029230208513,47985.368877941786,840.6357116177205,4.096101256176245,16193.636447960791,High School,Employed,Moderately Satisfied,2,More than 6 years,Purchase of House,1
861,24.84255885002768,62162.124097396736,1145.162995356412,3.421322988560651,13391.104066283664,Bachelor's Degree,Employed,Dissatisfied,3,4-6 years,Start-up Business,1
862,55.47505201330061,61902.33080828319,669.312355049073,4.985910029038891,14503.887202404021,Graduate Degree,Employed,Moderately Satisfied,1,4-6 years,Start-up Business,1
863,57.95877673095522,23772.02040142729,1204.4078531328844,4.568780842863955,9195.552285256135,Graduate Degree,Employed,Satisfied,0,1-3 years,Purchase of Vehicle,1
864,33.87211309515614,69565.10364317229,1122.5821923105302,4.256284235442669,19393.028394519813,Some College,Employed,Dissatisfied,3,1-3 years,Purchase of Vehicle,1
865,36.122984400640156,25062.620179464884,907.6574586583348,3.5430767566393144,6522.6593821889055,High School,Employed,Satisfied,2,4-6 years,Purchase of House,1
866,42.85865390724905,65488.19306512486,748.4242604658307,5.639049341565911,21527.332193149687,Some College,Unemployed,Satisfied,2,1-3 years,Purchase of Vehicle,1
867,43.34456789987025,66900.57705241375,733.9957233149628,8.30723453698457,19709.355135661266,High School,Employed,Satisfied,3,More than 6 years,Purchase of House,1
868,46.5854427267283,33635.50354677203,1160.4452009037732,5.279774465678255,21175.482387093503,Graduate Degree,Employed,Dissatisfied,1,Less than 1 year,Purchase of Vehicle,1
869,60.0,43837.78568068123,1368.6941507467186,6.992236429822258,15822.94743984006,High School,Employed,Satisfied,0,4-6 years,Purchase of Property,1
870,38.2305277250595,33414.42997271096,808.8076758913616,2.2195561496930747,44614.88296144403,High School,Employed,Satisfied,2,4-6 years,Start-up Business,1
871,32.01702755461546,46776.18454566897,1137.5160110654454,5.315522878587539,30880.927201442504,Some College,Employed,Moderately Satisfied,1,4-6 years,Start-up Business,1
872,26.20680771985473,45379.48573721388,373.89189441937935,2.805263362057867,10043.659999322217,Some College,Employed,Moderately Satisfied,0,4-6 years,Purchase of House,1
873,32.69069960058081,61694.907984040095,824.6146808028401,2.046150144936197,21862.944699415188,Bachelor's Degree,Employed,Satisfied,0,1-3 years,Purchase of Property,1
874,39.66873027126203,69654.63119179412,990.6823201387294,3.5212571850819274,15135.950856501411,Some College,Employed,Dissatisfied,2,4-6 years,Personal Loan,1
875,57.94557863517788,70935.25716184934,727.0949749054499,7.383798668827145,11884.162186340689,High School,Employed,Dissatisfied,3,1-3 years,Purchase of Vehicle,1
876,34.823887009638284,41567.47960132547,719.0480875631213,6.900031657339291,9279.423431008521,High School,Employed,Satisfied,2,More than 6 years,Purchase of Property,1
877,42.237879516388986,46861.671893832085,799.6661330593341,5.4860094441088,23457.733526074033,Some College,Employed,Satisfied,2,4-6 years,Purchase of House,1
878,39.83577103927248,24748.427116685747,1087.6578184979119,1.9345988802201384,14548.958119443409,High School,Employed,Satisfied,2,More than 6 years,Purchase of Vehicle,1
879,51.88393273448084,37911.94900255717,943.8012944780876,4.607438697224127,27742.60819220163,Bachelor's Degree,Employed,Satisfied,1,Less than 1 year,Purchase of House,1
880,60.0,64472.77449646186,328.53063000250836,5.603400017803471,27950.257716243512,Some College,Employed,Satisfied,3,1-3 years,Purchase of Vehicle,1
881,34.69131227079679,74233.74235322347,363.78995420948013,5.351072459157196,30991.315081691595,Bachelor's Degree,Employed,Dissatisfied,1,1-3 years,Purchase of Property,1
882,35.10560557481778,31484.76692180117,817.9404466428474,1.3124128330385085,13180.905871407173,Graduate Degree,Employed,Moderately Satisfied,2,Less than 1 year,Purchase of Vehicle,1
883,50.44160877069072,41113.036112706584,1137.3059758160657,3.2193643039602566,23802.924885536082,Graduate Degree,Employed,Satisfied,3,1-3 years,Purchase of House,1
