,Transaction Amount,Transaction Date,Transaction Time,Card Type,Card Holder's Age,Card Issuer,Card Location,Card Location Type,Card Location Category,Card Location City,Card Location State,Card Location Country,Card Location Latitude,Card Location Longitude,Card Location Zip Code,label
755,796.0849373775931,2015-07-04,evening,Visa,73,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
756,623.8720283692284,2019-08-21,morning,MasterCard,63,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
757,538.1264810565583,2020-03-02,morning,MasterCard,20,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
758,894.9536572204481,2021-08-30,afternoon,MasterCard,27,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
759,790.7112391122854,2022-04-01,afternoon,MasterCard,55,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
760,160.15813093542366,2015-07-02,morning,Visa,18,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
761,318.6048471175927,2016-09-25,evening,Visa,72,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
762,256.00424841632105,2019-08-11,afternoon,Visa,73,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
763,746.5068296469502,2019-07-07,morning,MasterCard,44,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
764,43.197110388421585,2022-08-29,afternoon,Visa,63,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
765,574.1907880226033,2022-05-30,evening,MasterCard,25,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
766,764.8340988832837,2013-10-03,morning,Visa,68,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
767,877.997980394132,2019-09-11,afternoon,Visa,63,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
768,348.6609312287484,2014-06-27,evening,MasterCard,59,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
769,823.0447316252927,2019-08-04,afternoon,Visa,34,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
770,119.52541958565516,2014-02-02,evening,Visa,26,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
771,847.987768817173,2016-01-16,evening,MasterCard,78,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
772,136.21377570866258,2016-03-24,morning,Visa,23,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
773,403.3144176547636,2014-02-08,evening,MasterCard,60,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
774,799.3224121217581,2020-06-27,afternoon,Visa,42,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
775,158.41825307528603,2013-06-03,evening,Visa,56,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
776,236.95888128031507,2019-05-25,evening,Visa,66,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
777,725.0300427091356,2016-12-25,morning,Visa,77,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
778,722.8361711806136,2016-05-06,evening,Visa,45,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
779,644.7361565564444,2018-06-15,evening,Visa,50,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
780,697.008960022429,2022-02-28,afternoon,Visa,71,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
781,547.2971989141203,2019-04-13,morning,Visa,54,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
782,259.28106831788324,2017-08-11,morning,MasterCard,26,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
783,352.23903356888025,2015-05-10,morning,MasterCard,35,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
784,189.7817396334114,2020-07-24,evening,Visa,73,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
785,909.366055720292,2021-12-23,morning,Visa,76,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
786,587.5578768184592,2014-07-28,evening,MasterCard,38,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
787,406.8429025960035,2017-06-08,evening,Visa,19,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
788,467.3857456076914,2019-04-08,afternoon,Visa,78,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
789,947.8105062156972,2022-08-26,afternoon,MasterCard,75,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
790,161.8178890849194,2020-03-23,afternoon,Visa,60,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
791,590.3675336966293,2018-01-28,afternoon,Visa,76,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
792,510.8297920956213,2015-07-26,afternoon,MasterCard,77,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
793,615.3396930803013,2013-08-18,evening,Visa,55,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
794,27.929081982632102,2019-03-22,evening,Visa,75,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
795,873.40266985471,2021-08-03,morning,MasterCard,57,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
796,932.7970996587762,2018-11-05,evening,Visa,53,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
797,569.4818517533168,2022-10-08,evening,MasterCard,67,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
798,699.6843156381233,2019-09-21,afternoon,Visa,77,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
799,923.2743873655228,2014-01-24,evening,Visa,60,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
800,710.1662479702646,2016-07-18,afternoon,MasterCard,54,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
801,161.01365248511874,2019-11-16,morning,MasterCard,32,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
802,580.525476565145,2013-12-30,morning,Visa,45,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
803,610.6478959190273,2016-03-24,evening,MasterCard,35,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
804,429.8893645893622,2017-07-18,morning,MasterCard,51,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
805,739.0797932684756,2013-06-17,evening,Visa,39,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
806,935.0233446213247,2017-01-31,morning,Visa,28,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
807,926.3128277777085,2014-03-13,afternoon,Visa,75,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
808,456.3309776900908,2013-02-13,afternoon,MasterCard,74,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
809,122.1056653823477,2022-03-05,afternoon,MasterCard,30,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
810,984.9927869727112,2015-05-12,afternoon,MasterCard,21,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
811,840.5091055814747,2021-05-24,evening,MasterCard,39,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
812,133.41605439123418,2020-04-20,morning,Visa,24,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
813,921.6334637911986,2017-11-25,evening,MasterCard,78,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
814,871.197398441507,2022-01-22,afternoon,Visa,60,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
815,523.6496765548114,2020-10-10,evening,MasterCard,71,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
816,595.3626813874799,2017-07-24,morning,Visa,41,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
817,405.01267683142896,2015-03-16,evening,Visa,21,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
818,64.21402243381101,2014-08-04,morning,Visa,45,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
819,341.8452692294419,2014-03-11,evening,MasterCard,32,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
820,804.8249141120314,2019-06-01,morning,Visa,18,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
821,14.58570277455683,2017-07-12,morning,Visa,72,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
822,340.16417997423275,2018-05-30,afternoon,MasterCard,20,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
823,404.1870066550339,2014-06-13,morning,Visa,31,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
824,542.0216469085436,2019-05-15,afternoon,MasterCard,55,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
825,920.6570602486329,2020-01-05,afternoon,MasterCard,67,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
826,352.88253442230166,2016-05-29,afternoon,Visa,74,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
827,353.4836698772654,2013-12-28,evening,Visa,18,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
828,740.1262356286509,2020-03-28,evening,MasterCard,55,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
829,457.6957614809091,2021-01-28,evening,Visa,55,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
830,232.35877471058214,2021-06-06,evening,MasterCard,38,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
831,457.9151209713665,2018-08-07,morning,MasterCard,65,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
832,149.44845017600187,2014-02-25,morning,MasterCard,46,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
833,184.62311664116106,2019-12-16,evening,Visa,22,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
834,503.38409501208497,2021-02-13,morning,MasterCard,66,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
835,424.7361950095024,2015-04-05,morning,Visa,27,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
836,915.697442057419,2015-10-18,afternoon,Visa,45,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
837,368.76996012546675,2015-10-14,afternoon,Visa,38,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
838,584.7824667752631,2014-02-27,afternoon,Visa,67,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
839,635.9416450403351,2021-08-31,afternoon,MasterCard,24,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
840,22.9635120224503,2014-09-27,morning,Visa,20,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
841,666.9019982965435,2019-04-25,evening,MasterCard,62,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
842,186.25560720105392,2013-07-20,morning,MasterCard,64,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
843,961.4596142947606,2014-04-25,morning,Visa,37,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
844,157.17610047558182,2021-08-26,morning,MasterCard,36,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
845,420.4778824897535,2018-06-09,afternoon,MasterCard,52,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
846,94.49617139785742,2018-07-09,afternoon,Visa,21,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
847,996.9055093274878,2022-12-14,afternoon,MasterCard,22,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
848,507.17306022793014,2013-05-08,evening,MasterCard,18,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
849,599.4311671468433,2013-04-10,morning,MasterCard,21,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
850,76.4057126145432,2016-04-23,evening,MasterCard,29,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
851,752.460865695186,2020-04-06,afternoon,Visa,77,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
852,217.8065371646299,2013-10-30,evening,MasterCard,44,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
853,899.0737465463067,2020-09-03,morning,MasterCard,73,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
854,213.08824407718708,2019-03-15,morning,MasterCard,59,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
855,198.7808434570299,2019-04-18,afternoon,MasterCard,40,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
856,46.18417116961393,2019-04-05,afternoon,Visa,42,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
857,477.34627565889923,2020-10-02,evening,MasterCard,38,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
858,569.1927219299903,2021-10-04,afternoon,Visa,78,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
859,75.05155303406885,2018-07-22,afternoon,MasterCard,75,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
860,777.7723405280605,2015-05-31,morning,Visa,69,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
861,458.7559464005473,2014-06-01,afternoon,Visa,41,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
862,529.1463666343043,2014-05-21,afternoon,Visa,42,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
863,446.3551194688459,2021-01-21,morning,Visa,62,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
864,406.7554302665727,2017-01-02,morning,Visa,72,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
865,564.0439279951357,2020-06-29,evening,MasterCard,63,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
866,163.6878434714054,2015-02-17,afternoon,MasterCard,49,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
867,190.1088491903184,2015-09-28,morning,MasterCard,72,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
868,863.1677648033822,2018-11-27,evening,Visa,49,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
869,946.6543075122964,2019-01-22,evening,MasterCard,22,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
870,379.5762231169554,2022-03-03,afternoon,Visa,53,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
871,278.03722641211823,2020-12-27,afternoon,Visa,63,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
872,647.5595478066256,2013-03-26,evening,MasterCard,59,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
873,414.6468293871154,2016-08-07,morning,MasterCard,66,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
874,35.13249210374141,2017-08-17,evening,Visa,59,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
875,164.59107139252845,2017-02-12,afternoon,Visa,75,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
876,718.8125065589236,2017-07-02,morning,MasterCard,56,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
877,662.3347024910498,2013-11-11,morning,MasterCard,33,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
878,36.825032578448656,2015-01-09,evening,MasterCard,50,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
879,229.75244031361996,2014-09-30,afternoon,MasterCard,66,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
880,238.76404862219067,2014-09-24,evening,Visa,38,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
881,675.1738161627411,2015-02-03,evening,MasterCard,78,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
882,29.513432376820514,2020-05-15,evening,MasterCard,26,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
883,113.06749616472811,2014-10-26,morning,MasterCard,23,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
884,801.9169245194574,2020-03-11,morning,Visa,68,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
885,186.75921543379027,2017-03-01,afternoon,Visa,62,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
886,656.218646773356,2016-07-01,afternoon,Visa,52,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
887,245.80095323625926,2015-03-01,evening,Visa,56,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
888,108.44697883175171,2018-12-20,evening,MasterCard,39,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
889,250.74046908945954,2016-02-26,evening,Visa,58,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
890,725.0442625371026,2017-09-02,afternoon,MasterCard,71,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
891,857.1395034252229,2015-09-04,morning,MasterCard,22,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
892,831.9176659213217,2013-12-27,morning,MasterCard,59,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
893,403.21169432227026,2019-10-12,evening,MasterCard,40,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
894,671.4042852049397,2021-03-08,evening,Visa,34,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
895,212.93445246166277,2022-12-21,evening,Visa,29,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
896,300.2162529584031,2019-11-02,evening,Visa,40,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
897,897.3724603359086,2022-03-04,afternoon,MasterCard,33,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
898,22.871904275628673,2013-10-16,morning,MasterCard,20,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
899,94.6534455459234,2014-09-23,evening,MasterCard,47,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
900,215.80739259456703,2013-10-09,afternoon,MasterCard,74,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
901,36.26688183508152,2018-03-05,evening,MasterCard,39,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
902,189.62108073889934,2015-04-03,evening,Visa,26,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
903,587.2111453599953,2022-11-20,morning,MasterCard,46,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
904,427.210305086573,2020-06-02,evening,Visa,64,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
905,893.7449939662051,2016-06-16,morning,MasterCard,54,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
906,819.2691261210565,2019-04-23,morning,MasterCard,40,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
907,348.3991781808972,2016-01-13,morning,Visa,30,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
908,266.82919909697955,2016-05-26,afternoon,Visa,49,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
909,385.89548408559426,2020-07-25,afternoon,MasterCard,63,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
910,594.3919930896596,2016-03-24,morning,MasterCard,69,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
911,275.3830044146475,2020-04-02,evening,MasterCard,64,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
912,627.9074187706427,2022-12-12,morning,MasterCard,65,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
913,415.31753566932804,2021-11-21,evening,Visa,40,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
914,556.5267090434604,2015-09-14,morning,MasterCard,62,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
915,441.7652638439635,2020-03-23,evening,Visa,34,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
916,301.5211019464985,2022-01-31,afternoon,MasterCard,72,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
917,948.9687738925351,2017-12-20,evening,Visa,57,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
918,765.9697362181632,2014-04-10,morning,Visa,38,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
919,148.712044008788,2019-11-11,afternoon,MasterCard,19,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
920,869.7832961389337,2016-04-21,evening,Visa,54,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
921,492.5568862670185,2015-03-24,evening,MasterCard,23,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
922,895.6067046251505,2017-12-31,evening,Visa,61,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
923,801.8567033878421,2021-01-17,evening,MasterCard,35,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
924,430.9613694245411,2022-11-12,evening,Visa,47,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
925,32.244615236916225,2022-02-12,afternoon,MasterCard,39,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
926,275.99058579109663,2020-11-04,afternoon,MasterCard,71,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
927,546.2178725142583,2022-08-14,afternoon,Visa,50,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
928,637.1434376278858,2021-09-19,afternoon,Visa,47,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
929,265.3088085788703,2020-11-06,morning,Visa,34,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
930,147.96251333209588,2018-01-02,afternoon,Visa,79,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
931,836.5809344313061,2019-04-15,evening,MasterCard,60,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
932,984.5581588965166,2017-10-03,evening,Visa,49,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
933,530.433280479659,2020-05-13,afternoon,MasterCard,59,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
934,179.96249298982048,2014-08-21,evening,Visa,68,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
935,279.5842532541753,2021-12-25,afternoon,MasterCard,31,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
936,28.206769781992065,2013-01-18,evening,MasterCard,75,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
937,915.155818494894,2016-01-17,morning,MasterCard,27,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
938,126.57357206123973,2013-02-12,morning,MasterCard,64,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
939,580.751310759111,2018-05-15,afternoon,Visa,77,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
940,281.3146684803339,2015-05-05,afternoon,Visa,68,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
941,558.6362224906355,2019-10-10,afternoon,MasterCard,53,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
942,654.9061844683456,2016-08-07,evening,Visa,51,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
943,831.4443856701296,2018-06-05,afternoon,Visa,26,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
