feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,target
-0.572,-0.275,-0.86,0.523,1.024,0.269,-1.12,-1.644,0.297,-0.551,-0.583,0.745,-1.808,-0.529,-0.555,-0.942,0.047,0.819,0.785,-0.159,1.285,-1.208,0.576,-0.123,0.528,0.448,0.343,2.395,0.588,-1.783,-1.042,1.307,-0.895,0.641,0.378,0.852,-0.631,-0.518,1.875,0.012,1.023,0.871,0.368,0.172,-0.343,-1.359,0.141,0.308,-0.406,0.77,0
1.51,-0.209,-0.275,-1.993,0.291,-0.932,-1.188,-0.374,0.218,0.818,0.794,-0.585,-1.049,-0.382,1.033,-0.194,-1.71,-0.141,0.059,0.798,-1.966,1.764,-0.013,0.796,0.381,-1.016,-0.433,1.188,-0.166,1.332,1.039,-0.17,0.338,-1.116,-0.928,1.96,1.581,0.753,-0.336,0.13,-0.295,0.292,-2.053,-1.168,-1.55,-1.456,-0.214,-1.237,0.235,0.201,0
0.226,1.293,-0.08,-0.876,1.111,-1.755,-0.409,-1.173,-1.554,-0.341,-0.697,0.098,1.291,0.767,0.02,-0.124,-0.691,-0.835,1.802,-1.26,0.94,-0.643,1.326,-0.991,-1.383,-0.925,1.331,-0.802,-1.962,-0.523,0.299,-1.469,0.268,-0.565,0.63,-0.749,-1.067,0.942,-0.111,-0.796,-2.065,-0.556,0.273,-1.218,-1.408,-1.071,-0.567,0.37,1.892,-0.289,1
-0.692,0.729,-0.342,1.399,-1.823,0.071,-1.158,-0.415,1.011,0.506,-1.165,-0.918,0.975,-0.934,2.096,-0.687,-0.018,-0.183,0.54,-0.628,-0.526,-1.061,0.414,-0.98,0.255,0.4,-0.525,-0.619,-1.193,1.489,-0.681,0.287,2.502,0.614,-0.811,1.801,-2.137,1.243,0.576,0.29,-0.78,1.214,-0.417,-1.734,0.567,0.778,-1.467,0.199,-0.592,-0.02,0
-0.212,2.762,-0.987,0.062,-0.557,1.308,0.296,1.172,1.019,-0.473,-0.396,0.718,1.114,0.025,0.101,0.387,-1.29,-1.572,0.639,0.06,-1.034,0.211,-0.395,1.003,-1.2,-0.229,1.019,-0.2,-0.273,1.564,0.357,-1.132,0.235,0.861,-1.25,-0.392,-0.992,-0.441,-0.103,1.437,0.667,-0.357,-0.138,1.323,-0.118,-0.337,1.081,-1.125,0.411,-0.873,0
0.918,0.458,0.559,-1.013,-0.74,-0.86,-0.012,0.322,0.522,-0.397,-0.868,-0.076,1.005,0.042,0.223,-0.384,-1.039,-1.139,-0.999,0.988,0.562,0.103,0.093,0.121,0.581,-0.66,0.741,1.491,0.349,-0.143,0.573,0.182,-0.379,-0.12,-0.684,1.038,0.391,-1.46,1.246,1.347,0.77,-1.359,-1.185,-0.29,0.155,0.333,0.409,2.388,-0.34,0.911,0
-0.481,0.62,-1.13,0.287,-2.059,-0.359,-1.5,-1.142,1.107,-0.499,0.403,-0.367,0.479,0.699,-0.732,1.237,0.025,-0.025,-0.433,0.984,-0.585,0.064,-0.104,2.398,-0.858,0.455,-1.371,-0.274,-0.393,-1.655,0.858,-0.494,-0.187,-0.19,-0.948,0.102,-0.892,-1.594,-0.879,0.637,0.087,-1.601,2.014,-0.771,-0.067,-0.71,-0.331,-0.637,-0.533,-0.794,0
0.082,1.647,-0.951,-0.307,0.047,-1.575,-0.262,1.867,-1.476,0.478,2.012,-0.671,0.084,-0.902,-1.789,-0.412,-0.347,0.426,-0.007,-0.294,-1.054,0.07,-0.009,0.272,-2.451,-1.546,0.934,-0.272,1.807,-0.223,0.606,0.521,0.28,1.144,-0.725,-0.425,-0.571,0.916,-0.095,-0.372,1.626,-2.487,-0.661,-0.46,-1.665,-1.703,-0.933,-0.497,0.475,-0.765,0
0.191,-0.484,-1.29,-1.16,1.175,-0.14,1.379,-0.229,0.234,0.272,-0.887,-1.111,-0.128,-0.21,0.752,-0.596,0.319,0.746,-1.409,1.46,-0.322,1.812,0.217,-2.107,0.143,0.796,-0.781,-0.649,-1.861,0.094,-0.038,-1.011,1.043,0.773,-1.11,-0.463,0.601,-1.736,1.551,-0.931,1.136,0.908,1.298,-2.144,-0.193,-0.557,-0.421,2.574,-1.144,0.237,0
0.525,-0.831,0.08,-1.064,0.784,-0.332,0.43,1.28,1.796,1.146,0.914,0.679,-1.846,0.022,2.492,1.247,1.345,-0.831,0.468,0.369,0.041,-0.64,0.74,1.251,-1.11,0.087,0.121,0.181,-0.568,-1.415,0.853,-0.919,-0.213,-0.356,-1.758,2.388,-0.155,0.258,0.476,0.593,-0.082,-1.408,0.955,2.118,0.229,-0.311,-0.011,-0.88,0.419,0.279,0
0.419,-0.514,1.522,-0.501,-2.147,-0.069,-0.936,1.22,0.112,0.04,-0.874,0.159,-1.062,-2.771,0.267,0.768,-0.894,-0.588,1.223,0.081,-0.03,0.495,2.146,-0.706,2.127,0.725,-0.187,-0.672,0.74,-1.377,-1.476,1.95,0.284,0.286,0.613,0.224,-1.185,-1.715,-0.022,-1.021,0.134,-0.496,-0.163,-1.006,0.791,-0.66,-0.918,1.431,-0.054,-0.24,0
0.086,-1.788,1.52,-0.417,-2.844,0.793,2.508,0.085,0.692,-0.313,1.751,-0.281,-0.659,0.773,-0.234,-1.221,0.398,2.561,0.496,-1.164,0.068,1.924,1.586,0.207,0.426,-2.023,-0.641,-0.224,-0.794,0.891,-0.958,-1.475,0.379,-1.066,-1.807,0.086,-0.892,0.242,-0.777,-0.111,-1.836,0.005,-0.462,-0.516,-1.582,0.838,-0.099,1.238,-0.439,-0.958,0
-0.936,0.464,1.745,0.512,-0.833,-0.709,-0.304,-0.352,-1.115,-0.329,0.038,0.271,-0.004,-0.623,0.164,-0.783,-1.875,-0.36,0.72,0.411,0.532,-1.112,-0.269,0.399,-0.114,0.165,0.484,-0.014,0.144,-0.153,0.785,0.625,1.26,0.717,-0.316,-0.846,0.707,0.133,-0.176,-1.329,1.115,-1.957,1.022,0.199,-1.191,0.586,1.289,2.156,-1.265,-0.071,1
0.581,0.964,-2.066,-0.422,1.034,1.07,-1.268,-0.454,0.854,-1.131,2.134,0.055,0.111,-0.714,0.765,0.758,0.438,-0.665,0.395,-0.776,-0.859,2.147,0.621,-0.472,0.066,0.488,-1.133,0.072,-0.062,0.383,-0.032,0.277,0.459,-0.541,0.52,1.663,2.088,0.075,-1.306,-0.743,-0.732,2.429,1.305,-1.038,-0.499,0.723,0.299,-0.781,-0.336,-1.086,1
-1.094,1.267,-0.334,0.113,0.458,0.419,0.085,1.456,-0.597,-0.551,0.063,-0.202,-0.015,0.455,0.774,0.506,1.671,0.963,-0.21,-1.11,-1.279,0.664,1.52,0.134,-1.159,-0.839,0.445,0.087,0.528,-1.484,0.085,-0.328,-1.497,0.248,1.375,0.0,0.034,-1.503,0.102,-0.909,-0.522,0.734,-0.101,0.853,1.235,0.785,-0.495,2.561,-0.406,2.149,0
-0.004,1.347,-0.589,0.469,-0.446,1.696,-0.501,1.76,-0.085,1.295,0.537,1.478,-1.019,0.43,-0.231,-0.268,0.739,1.475,0.18,1.639,-0.022,-0.181,1.108,-0.399,-1.195,-3.212,-0.397,-1.526,0.863,2.238,-1.32,0.155,-1.117,-0.27,-0.071,-0.946,0.817,0.493,-1.591,0.258,0.29,1.501,0.603,-1.266,1.467,-0.944,0.265,0.712,-0.639,0.112,1
0.272,1.003,0.68,0.101,-1.107,2.193,0.497,0.054,-0.09,0.004,-2.168,1.962,0.197,1.657,2.121,0.589,-0.502,2.565,1.81,0.992,-0.099,0.15,-1.289,-0.434,0.601,-1.372,-0.731,-0.676,-0.22,0.784,-0.447,0.47,-0.024,0.283,-0.645,-1.031,-1.63,-0.529,1.048,1.306,0.596,-0.557,0.042,0.196,-0.891,-0.298,-1.809,-0.451,-0.161,-1.721,1
0.658,2.238,-0.326,0.067,0.079,-0.411,1.201,0.308,0.403,-0.818,0.169,-0.711,-0.643,0.772,-0.684,-0.964,0.431,1.054,-0.991,-0.098,0.173,-1.214,-1.847,0.43,0.892,0.557,0.246,-0.219,-0.998,-1.321,-1.945,-1.325,0.521,-0.18,1.364,0.016,-1.652,-0.716,0.56,-0.668,-0.785,1.724,1.532,-0.321,0.054,0.351,-0.145,1.568,0.21,-1.753,0
0.39,-0.913,1.057,-0.147,-0.019,-0.758,-0.069,1.434,-0.74,0.966,0.311,-0.19,-0.1,-2.39,-0.481,0.691,0.617,1.257,-1.696,1.849,0.758,-0.298,-0.397,2.206,-0.635,1.471,-0.439,-0.17,-1.552,1.27,0.202,-0.06,-0.518,-1.868,0.36,-0.675,0.241,-0.263,-0.578,0.677,0.574,-1.043,1.5,1.526,0.457,-1.198,-0.706,1.49,1.152,0.622,1
-1.003,-1.463,-0.034,-0.879,0.303,0.954,1.104,1.939,0.225,-1.383,-0.093,-0.639,-2.091,1.108,1.961,0.716,0.646,0.795,-0.504,-1.164,-0.689,0.73,0.179,-1.293,-0.534,0.214,0.016,-1.035,0.273,-0.84,-0.654,1.719,1.103,-0.506,0.059,-0.304,2.778,2.076,-0.37,-1.185,-1.311,1.36,0.573,0.119,-1.312,-1.107,-1.052,1.079,-0.525,-1.586,1
-1.314,0.275,-0.819,-0.278,-0.764,-0.513,1.613,-0.473,0.809,-0.266,-1.865,-1.297,0.187,1.435,1.42,-1.387,0.445,-1.592,-0.605,0.147,0.452,1.417,0.633,-0.668,-0.47,0.602,1.027,0.004,1.358,-2.337,0.797,-0.033,-1.152,0.364,-0.33,-0.027,-0.93,0.909,2.058,0.177,-0.438,-0.71,0.398,0.316,0.85,-1.413,-1.255,-0.076,-1.06,-0.169,1
0.686,1.267,0.565,0.75,0.414,-0.627,-0.488,-0.33,-1.871,-0.554,0.351,0.875,-0.132,-1.514,0.475,1.22,-0.495,0.758,0.074,1.803,1.285,-0.008,0.557,0.911,-0.627,-0.771,0.039,0.517,1.293,0.441,-0.142,-2.74,-0.027,0.098,-1.621,-0.223,-1.708,-1.087,-1.332,1.016,3.641,-1.093,0.453,2.028,1.233,0.266,0.556,-0.781,-0.137,-1.597,1
-0.012,0.163,-0.359,1.058,2.803,0.253,-1.768,-0.122,0.94,-2.705,-1.647,0.149,-0.564,-0.074,-0.124,0.49,-0.668,-1.122,-1.048,0.808,-2.159,0.673,0.246,-0.59,2.129,-1.337,0.48,1.265,-2.031,-1.442,-1.434,-1.526,0.607,-0.135,-0.483,-1.198,0.138,-0.696,0.055,2.041,0.311,2.436,-0.078,-0.179,0.244,-0.32,-0.715,0.169,-0.851,0.882,1
0.382,-0.73,-1.975,-2.453,-0.393,-0.044,-1.755,1.173,1.492,-0.42,-0.224,0.086,0.357,0.641,1.332,0.229,-2.1,1.629,0.242,-0.466,-0.774,-0.25,1.052,-0.439,0.502,0.85,0.835,0.796,0.026,0.859,-0.365,-0.385,2.039,0.259,0.777,-1.05,-0.83,1.138,0.596,-0.935,-0.299,-0.542,0.459,-0.022,0.134,0.045,0.006,1.626,-0.359,-1.035,0
-3.008,-0.572,1.221,0.257,0.776,1.495,-1.577,-1.076,1.43,-0.723,0.161,-0.217,1.219,-0.235,3.501,0.455,1.756,-0.705,0.852,0.926,1.437,2.351,-0.246,1.394,-1.298,1.303,0.243,-1.394,0.845,-1.94,0.086,-0.939,0.262,0.506,1.079,-0.711,1.666,-0.56,-2.274,-0.346,0.4,0.237,2.148,-1.046,0.621,2.328,-0.034,-0.133,-0.22,-0.4,0
-0.011,1.422,-0.401,-2.052,-2.218,-0.571,-0.391,-0.096,2.195,-0.232,0.279,0.801,-0.448,1.379,0.704,0.79,-1.187,-1.263,3.472,-1.092,-0.176,0.503,0.192,-0.59,1.257,-0.587,2.005,-0.499,-0.554,-1.626,0.366,1.404,0.285,1.393,0.29,-0.589,0.309,-0.457,-1.014,0.773,0.354,-1.726,-1.103,-0.817,0.603,0.663,0.648,1.176,-0.347,-0.169,1
-0.704,2.742,1.29,1.265,-0.433,-1.386,1.588,-1.096,0.14,1.72,-1.006,-0.441,0.755,2.784,1.537,0.467,0.32,0.159,-0.15,0.037,-1.338,-0.233,-0.516,-0.148,-0.079,-0.687,0.11,-0.168,-1.391,1.833,-0.893,0.208,-0.103,0.204,-0.158,-1.198,0.133,-0.82,1.522,-1.674,1.371,-1.136,0.936,1.955,2.003,0.736,1.514,0.793,0.519,1.813,1
0.639,-0.756,-0.659,-0.543,-0.381,0.384,-2.318,-0.01,0.389,1.104,-1.711,-0.536,0.72,-0.971,1.065,-0.564,1.829,1.101,-0.035,0.391,0.103,1.572,-0.546,-0.951,-0.347,-2.649,0.201,0.022,1.012,-0.384,0.179,-0.69,-0.777,0.53,0.355,-3.21,-2.241,1.276,-0.685,-0.559,0.502,0.871,-1.48,-0.945,-0.599,-1.062,-1.004,0.755,-1.133,0.223,1
0.882,-0.54,0.702,1.467,0.762,-0.312,0.45,-0.047,-0.45,0.637,2.141,-1.173,1.462,-0.976,-0.432,1.635,-1.635,-0.912,-1.498,-0.546,1.594,1.555,-0.041,0.704,-1.997,-1.483,1.122,0.938,-0.457,-1.08,1.808,-0.059,-0.069,-0.628,-0.768,0.65,0.417,-1.202,-0.894,0.043,0.067,0.87,2.038,-1.179,-1.933,1.054,0.385,-1.642,0.896,0.891,0
-0.566,-0.353,-1.122,1.022,0.77,-0.367,1.266,-0.049,-1.108,1.286,-0.193,0.114,0.901,-0.891,1.718,1.956,-0.214,0.245,0.893,-1.26,-1.024,-0.566,-0.686,-0.342,0.156,1.372,-1.598,1.474,-1.291,0.479,0.44,0.733,-0.115,0.312,0.096,-0.641,0.257,0.781,-0.345,-0.163,-0.683,-1.336,1.163,-1.042,-1.773,1.356,0.675,1.463,-0.593,0.207,0
-1.109,-0.982,0.872,0.016,0.833,-0.1,-0.221,-0.117,-0.406,-1.074,-1.574,1.1,0.583,-0.488,-0.028,0.282,1.288,-0.617,-2.044,0.778,-1.576,-0.23,0.355,-0.572,-0.431,0.197,0.346,-1.102,-1.96,0.305,1.191,-1.93,-0.814,-0.392,0.406,-0.778,0.659,0.534,-1.032,-0.052,-0.404,0.947,-1.399,0.051,-1.096,-1.07,-0.526,1.785,-0.681,-0.263,1
-1.067,-1.0,1.625,0.86,0.851,-1.63,-1.505,0.44,-0.048,-0.013,1.706,1.327,-0.007,-2.141,0.115,-1.324,-0.386,0.517,-0.77,0.002,-0.401,-0.121,0.744,-0.793,0.507,-1.384,-1.397,-1.527,-0.696,-0.454,0.897,0.696,-1.735,0.317,0.93,0.99,-0.766,-1.132,-2.131,0.016,-1.185,-1.379,-0.361,-0.07,0.396,1.39,-1.122,0.196,1.048,0.358,0
1.019,-0.849,0.026,0.758,-0.797,-0.317,0.393,-0.848,-0.867,-1.59,-0.856,0.466,-0.309,1.484,0.593,0.57,-0.903,0.155,0.129,-0.985,-0.104,0.868,-1.115,-0.44,0.883,-0.304,-1.222,-0.227,-0.74,-0.287,-0.229,-0.373,0.879,1.178,-1.52,-0.913,1.217,1.798,1.23,-0.174,-1.129,-1.105,-1.018,0.175,0.678,-0.026,0.511,-0.085,-0.335,0.69,0
-0.474,-0.333,0.992,1.141,-0.638,0.032,0.893,1.018,0.145,1.079,-0.834,1.106,0.242,-1.829,1.59,1.377,1.504,0.382,0.607,1.407,0.271,-0.746,-2.086,-0.206,-0.514,-0.867,-0.872,-0.765,-1.052,-1.056,-0.671,0.968,0.17,-0.6,-1.207,1.231,-0.051,-1.617,0.813,-0.184,-1.046,-1.734,-0.641,-0.217,-0.09,-0.741,1.502,-0.545,0.807,-0.897,0
0.173,0.355,0.136,-1.259,-1.353,-1.165,0.465,0.62,-0.834,0.38,-1.09,1.111,-1.991,0.111,0.139,0.132,0.42,-0.876,-0.062,1.036,-1.166,0.844,-0.025,0.438,-0.54,1.12,-0.742,0.795,0.742,-1.046,-1.197,0.029,-0.406,-0.315,-0.31,1.023,-1.38,-0.474,0.539,-0.468,-0.523,0.684,-1.342,-0.098,-0.694,0.562,0.2,0.593,1.032,-0.39,0
-0.2,-0.78,-0.654,0.406,-0.114,-0.965,-0.262,-0.438,-0.205,2.283,0.714,-0.372,-1.392,-0.611,0.03,0.276,-2.149,-0.692,-0.275,-1.501,0.21,1.582,-0.221,-0.97,0.207,-0.981,0.29,0.012,0.058,1.199,0.144,0.182,0.077,0.591,-1.661,-0.016,-2.035,-0.848,-1.112,0.239,0.097,0.004,0.038,1.011,2.226,1.086,0.446,0.116,2.146,1.964,1
-2.068,-0.345,0.338,-0.121,1.844,1.86,1.506,0.109,0.457,0.066,0.874,-0.19,1.539,0.789,-0.328,-0.099,0.331,-1.371,-1.586,-1.218,-1.027,-0.97,0.617,0.219,0.038,0.045,-0.903,0.564,0.981,0.539,-0.285,-1.117,-0.726,1.769,-0.416,-1.094,0.093,-0.054,1.623,-0.067,-1.479,-1.552,0.929,0.959,0.394,-1.036,1.195,0.909,1.185,-0.233,0
-0.416,0.142,0.685,0.608,-0.3,0.717,-1.103,0.835,0.141,0.166,0.453,0.205,1.532,0.635,1.01,1.353,1.96,-0.366,0.059,-1.439,0.168,1.367,1.399,1.581,0.114,-0.998,0.331,0.165,1.679,1.321,-0.684,0.368,-0.773,0.832,-0.602,0.902,-0.441,-0.245,0.232,-0.894,0.903,0.966,0.928,0.24,-0.532,-0.065,0.804,-0.026,-0.609,0.849,1
-0.004,-2.225,1.32,1.227,1.053,0.163,-1.007,0.681,0.506,-1.132,-0.226,0.408,1.455,-1.973,0.623,-2.18,-2.082,-0.352,-0.302,0.551,0.6,-1.276,0.604,-1.141,0.118,0.937,-1.01,0.931,-0.587,-0.562,0.946,0.618,-0.503,-0.139,-1.032,-1.109,-0.937,-0.324,0.471,0.495,-0.91,-0.677,0.891,0.439,-0.764,-0.276,-0.062,0.16,0.582,0.236,0
0.81,0.162,0.499,0.281,-0.988,-0.874,-1.112,-0.258,0.486,0.277,1.928,1.502,-0.565,-0.623,0.934,2.496,-0.489,1.223,-1.932,0.148,-0.35,1.065,0.436,-0.605,0.017,0.938,-1.219,1.799,0.567,-0.277,-1.093,0.317,0.097,0.946,0.019,0.194,0.761,0.202,1.129,0.92,0.694,0.043,-0.12,-0.246,0.262,-1.374,1.085,1.363,-0.443,-1.879,0
2.074,-1.018,0.983,0.745,-1.423,2.075,0.843,0.647,1.135,-0.148,0.571,1.607,0.777,0.748,-1.467,0.692,-1.333,0.184,0.852,0.489,0.394,-1.063,-1.55,1.859,0.695,0.843,0.009,1.167,-0.024,-0.181,0.067,0.373,-1.598,-0.852,-0.64,0.03,-0.528,-0.309,1.854,-0.474,-0.075,-0.672,-0.223,2.244,-0.761,-0.455,0.307,1.105,-0.112,0.539,0
-0.627,-0.222,-0.792,-0.13,-0.81,-1.38,0.161,0.844,0.514,0.011,-1.239,-0.85,1.361,0.062,-0.444,-0.005,1.055,-0.597,-1.012,1.519,-0.681,-0.62,0.357,0.509,1.017,0.118,-0.121,-0.483,-0.555,2.075,-0.646,-0.154,0.905,0.408,-0.475,-0.191,0.58,0.588,0.644,-0.413,-0.837,0.731,-2.098,0.245,-0.152,0.097,0.016,0.423,1.486,-1.196,0
-0.235,-1.386,0.164,-0.268,1.424,-1.216,-0.21,-0.236,0.054,-0.393,2.037,-0.72,-1.002,-0.35,-0.697,-1.061,-1.347,-1.08,0.387,0.07,-0.268,-1.546,-0.53,-1.484,-0.12,0.255,0.918,-0.401,-0.045,-0.791,0.238,-1.751,-2.236,-1.163,0.902,-0.912,0.281,-0.853,1.471,0.42,-0.616,0.527,1.102,-0.137,1.431,-0.346,1.699,-0.312,2.001,1.411,0
1.082,-0.155,-1.349,0.868,-2.279,-0.046,-0.042,1.364,-0.853,0.544,-1.595,-1.222,0.493,-1.197,-0.751,-0.883,-0.269,-0.129,0.147,1.767,0.69,0.815,-1.922,0.402,-0.621,-0.708,-1.026,0.023,0.868,0.081,0.384,-0.808,0.298,-0.017,0.105,-0.711,-1.67,1.006,1.883,0.028,2.216,0.26,1.378,0.024,-0.365,-2.253,-0.039,-0.2,0.503,0.003,1
-0.369,-0.54,-0.314,1.439,-1.071,1.807,-0.322,-0.41,-0.936,2.422,0.309,-0.467,0.974,-1.949,0.001,-0.875,-0.085,0.063,-1.148,-0.292,0.113,-0.068,-0.446,0.224,-0.681,-0.79,1.404,-0.334,-0.074,0.202,-0.265,-0.615,-0.438,-2.93,-0.258,0.033,-0.861,-0.888,-0.291,0.045,-0.868,0.593,1.6,-0.126,1.09,0.305,-0.383,-0.056,1.113,-0.678,0
2.107,0.2,-0.153,0.001,0.802,0.53,-0.618,-1.169,-0.178,1.531,-1.235,-0.959,-0.282,-1.97,1.137,-1.645,1.802,1.208,-1.391,0.096,-1.278,1.695,0.535,-0.504,0.701,-0.633,1.955,0.66,0.268,-1.326,-0.188,-0.486,-0.193,2.256,0.568,-0.74,-1.051,-0.711,-0.276,-0.766,-1.481,1.956,0.383,0.586,-0.31,-0.437,1.35,0.484,1.809,-1.82,1
-0.63,2.799,-1.106,0.482,-0.86,1.243,-1.217,0.71,0.29,-0.166,2.509,0.132,-0.199,0.045,2.001,-0.27,-1.104,2.245,0.967,-0.061,-1.531,-2.016,0.35,-1.382,1.837,0.121,0.226,0.215,0.734,1.092,0.634,-1.58,0.345,-0.172,0.078,1.817,-0.555,-1.347,0.739,-1.287,-1.904,-0.069,-0.662,0.946,-1.444,-0.302,0.236,0.979,-0.445,0.589,0
-0.218,-0.719,-0.097,1.033,0.144,-1.079,-0.657,0.203,0.935,1.036,0.835,-0.47,0.642,-0.043,1.073,0.636,1.065,0.814,-1.528,0.385,0.974,-1.303,-1.772,0.398,0.15,1.232,-1.601,-1.662,0.534,1.006,-0.956,-0.097,0.36,0.404,0.416,-0.782,-0.195,1.351,-0.014,-1.25,-0.995,-0.702,0.259,0.318,0.988,1.498,-0.673,1.38,-2.957,1.957,0
0.194,0.414,0.038,-0.85,0.221,-0.584,1.085,-0.313,0.117,1.306,-0.439,-0.829,-0.597,0.327,2.63,-0.628,-0.266,-0.3,1.21,-0.338,0.742,-1.873,-0.348,0.303,0.921,-0.772,-0.621,-1.098,-1.312,1.732,1.313,0.672,-1.207,-0.759,0.312,0.913,-0.657,-0.655,-1.23,-0.441,-0.021,-0.069,-0.026,-0.824,-0.925,0.904,-0.426,-0.767,-0.6,-0.548,0
1.103,-0.178,-1.099,0.611,1.384,-1.865,-0.458,0.298,0.323,0.878,1.326,1.472,0.351,1.873,1.396,0.946,1.092,-0.159,-1.214,1.027,1.134,-0.078,-1.311,0.027,-0.58,1.009,-0.139,-0.261,-1.613,0.499,-0.997,0.923,-0.063,2.275,-0.912,-0.812,-1.342,0.983,1.003,0.202,0.617,0.479,-0.422,0.874,0.534,0.094,0.799,-1.405,1.56,-0.898,1
1.169,-0.317,-0.068,-0.169,0.681,1.377,-0.461,0.667,-1.467,-0.726,0.736,1.0,-1.148,0.409,-1.147,-0.281,0.075,-1.253,-0.232,-1.023,-1.314,-0.225,-0.564,-0.04,0.807,-1.185,-0.132,-0.879,2.009,0.395,-0.277,-0.232,2.058,0.226,0.042,0.125,0.044,-0.097,-1.038,-2.477,0.139,1.125,0.683,0.061,1.109,0.275,-0.093,0.255,-0.529,-0.63,1
-0.705,-0.52,0.768,-1.188,-1.012,1.023,0.025,-0.347,-0.191,0.403,-0.503,-0.77,0.946,-0.64,-1.169,-0.43,0.593,-1.61,-1.015,-1.15,0.249,-0.479,-0.377,-0.894,-0.209,1.437,-0.755,0.208,1.641,2.372,0.867,0.451,1.062,0.943,0.214,-1.18,0.969,-0.222,1.108,-0.87,0.669,0.865,-0.676,2.352,-0.688,-0.966,-0.437,-0.625,-0.762,1.0,1
-2.002,0.367,0.331,-0.583,-0.475,0.592,-1.473,-0.17,-1.009,0.431,0.903,1.867,2.128,0.622,0.893,0.046,-0.098,-0.444,-1.692,-0.223,-0.502,-0.533,1.56,1.289,-0.821,1.241,-0.074,-0.836,-0.186,-0.092,0.772,0.951,1.159,-0.149,1.818,0.011,0.288,-0.539,0.411,1.611,-0.465,-1.032,0.755,-0.18,-1.846,-0.336,0.638,-0.495,0.067,-1.709,1
-1.488,-0.386,-0.486,-0.923,0.452,-0.129,-0.938,0.558,0.916,0.489,-0.395,1.898,0.912,-1.451,0.468,1.702,0.947,1.065,-0.178,0.339,0.254,-1.248,-1.268,-0.021,0.746,1.367,-1.207,0.745,1.489,1.048,0.168,-0.29,1.408,1.007,-0.916,0.974,1.395,-0.917,-1.061,-1.491,-0.727,-0.678,-0.695,0.053,0.432,-0.068,-1.941,1.505,0.564,-0.122,1
1.672,-0.384,-0.941,0.306,0.651,-1.406,-0.452,1.488,0.112,1.599,-0.283,-2.294,-1.303,1.359,-1.003,-0.139,-0.929,-0.097,-0.133,-0.945,-1.634,-0.03,0.538,-0.925,-1.324,-0.511,-0.827,-0.355,-0.083,-0.428,-0.657,-0.494,1.347,1.775,-0.162,0.358,1.2,0.534,-0.347,0.552,0.059,-0.762,0.925,0.685,1.307,0.981,0.244,2.111,0.089,0.916,1
-0.05,1.496,-0.234,0.078,-0.488,1.812,0.105,2.458,0.051,0.216,-1.763,0.558,-0.815,0.025,2.027,-0.449,0.458,-0.908,0.172,0.96,0.762,-2.304,0.215,-0.331,0.01,0.753,-1.085,0.302,0.615,1.05,0.791,-1.214,-1.666,1.208,0.443,-0.08,-0.935,-1.315,-0.288,0.976,0.619,0.651,1.298,-0.273,-0.162,-0.411,-0.66,-0.595,-1.284,-0.262,0
0.515,2.781,-0.238,-1.743,-1.368,-0.591,-0.979,-1.201,0.467,0.081,0.028,-0.556,-0.122,-0.028,-1.622,0.533,-0.574,-1.434,2.483,-0.756,1.169,-0.809,-0.581,1.035,0.98,-0.47,0.153,-1.133,2.915,1.016,0.056,-2.165,0.95,0.171,-1.05,-0.693,0.272,0.294,0.078,0.692,1.364,-0.301,0.66,-0.347,1.008,0.591,-0.289,0.711,1.193,0.122,0
0.019,0.974,0.964,0.898,0.425,0.911,1.226,0.415,-0.272,-0.744,-1.05,-0.097,0.181,0.421,0.602,0.543,0.502,0.963,-2.179,2.006,-0.52,1.113,0.573,-0.135,0.965,0.885,0.834,-0.178,0.73,-0.015,1.575,-0.394,0.755,0.543,0.662,-0.244,0.27,1.956,1.059,-0.157,-0.611,1.729,0.749,-0.543,0.089,-0.404,-0.086,0.961,-0.668,-0.47,0
-2.992,1.848,-3.336,0.832,-0.373,1.516,-0.618,-0.555,-0.995,-0.585,1.599,-0.726,-1.414,1.671,0.141,-0.598,-0.966,-0.253,1.56,1.85,-0.289,1.073,0.354,1.242,0.67,0.146,0.24,0.604,1.297,0.72,0.409,0.14,-0.89,-0.051,1.123,-0.135,-0.958,0.089,0.088,-0.378,0.039,-0.784,0.821,0.556,-0.952,0.115,1.169,0.64,-0.69,0.143,0
-0.257,0.496,-1.627,0.548,1.206,-2.385,0.958,1.534,0.747,-0.969,-0.837,-0.563,-1.78,-0.747,1.285,-0.126,-0.279,-0.75,2.217,0.348,-1.121,0.1,1.313,-0.303,0.772,-0.902,-1.773,0.896,1.286,-0.309,1.345,0.244,-1.696,-0.983,1.255,0.078,-0.102,-0.114,-1.642,0.216,0.284,0.146,0.378,1.019,-0.676,0.979,-0.636,0.412,-0.534,0.589,0
