feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
0.039,-0.499,-1.826,0.308,1.475,0.026,-0.946,-1.144,-0.189,-0.689,0.07,-0.12,-0.111,0.114,1.102,0.192,1.849,0.805,-0.533,-0.309,0
-1.365,-1.623,0.825,-1.494,-0.416,-0.538,0.054,0.532,-1.822,-1.824,-0.193,0.179,0.772,-0.815,1.756,0.553,-0.75,-1.22,-0.346,1.655,0
1.073,-1.25,-0.333,1.056,0.292,-0.175,-0.939,-1.711,0.033,0.068,0.054,-0.029,0.783,-1.551,0.248,0.648,-0.718,0.246,0.867,0.202,0
0.588,-0.641,-1.239,-0.121,0.672,0.18,0.97,-0.556,-1.453,-0.255,-1.202,0.864,0.411,-0.324,0.384,1.149,0.466,1.4,0.47,1.669,0
-0.391,-0.975,0.844,-2.311,-0.365,2.704,0.441,0.942,-0.813,-0.913,-0.042,-0.391,-1.198,0.803,-1.859,1.404,-1.736,1.07,0.871,1.006,1
1.07,-1.452,2.024,0.671,-0.979,0.002,-0.239,0.213,0.095,1.161,0.331,-0.295,-0.152,-0.083,-0.399,0.352,-0.23,-0.772,-0.746,0.189,1
-1.531,1.555,-0.155,1.331,0.695,2.134,0.557,-0.273,-0.178,2.403,1.676,1.439,-0.662,-0.236,-0.172,0.759,0.743,-2.555,-0.494,-1.053,1
-1.302,-0.277,3.272,0.27,-0.995,0.39,0.211,-0.77,-1.037,-0.193,0.202,0.742,-2.332,0.456,0.55,1.721,-0.882,-0.558,-0.227,-1.98,1
-0.43,0.134,-0.434,0.295,-0.123,-0.056,0.069,-0.408,0.002,-0.857,-0.449,-2.114,-0.296,0.111,0.665,0.819,0.738,-0.615,-0.052,1.428,1
1.294,0.373,1.572,1.653,0.452,0.839,-0.434,-0.039,-1.142,1.094,0.414,0.541,0.166,-0.293,0.012,0.986,0.263,0.593,0.184,-1.429,1
-0.54,-1.026,0.332,1.226,-0.515,1.475,-1.659,-0.128,-0.072,0.517,-0.098,-0.06,-0.501,-0.486,-0.906,-0.992,0.009,-1.736,-0.992,1.078,1
-0.917,-0.535,-0.465,0.353,1.404,0.516,0.572,-0.555,-0.307,-0.369,-2.004,0.137,-0.235,0.906,0.539,0.637,0.377,0.121,0.036,-0.137,1
0.062,-0.315,0.681,-1.062,-1.501,0.139,-0.364,0.898,1.13,1.223,1.231,0.812,-0.046,1.096,-0.083,-0.008,0.709,0.088,0.374,-0.178,1
-1.535,-0.205,0.505,1.263,0.461,-2.092,0.435,1.347,-0.049,0.443,0.547,-0.245,-0.313,0.315,-0.42,0.001,0.648,0.502,0.783,-0.127,0
0.853,-0.5,-1.403,0.83,0.642,1.003,-0.08,0.732,0.449,0.97,0.78,-0.203,0.151,0.179,0.941,-1.843,0.04,1.775,1.366,1.675,1
-0.104,-1.429,-0.333,-0.182,-0.347,0.758,0.303,0.561,1.143,1.814,-0.211,2.935,0.357,0.66,1.593,-0.517,-0.036,1.02,0.028,0.785,1
-0.006,0.693,1.905,-1.231,-0.268,-0.364,0.528,1.053,-0.085,-1.083,0.398,1.071,0.631,1.688,1.543,0.986,-0.249,-0.335,-1.078,0.983,1
0.307,0.112,-0.182,0.966,0.619,0.583,0.916,0.853,-1.919,0.765,0.829,1.062,-0.331,-0.079,-0.105,0.463,0.811,-1.382,-1.009,0.163,1
-0.869,-1.037,-0.962,0.678,0.43,-0.193,0.358,-0.227,0.276,-0.948,0.113,0.578,0.435,-1.03,-0.423,0.695,-0.314,-0.13,0.868,1.05,0
1.842,1.727,-1.579,-0.726,-0.383,0.17,-2.198,-0.256,0.48,-0.14,-1.24,1.062,-0.078,-0.213,-0.856,-0.268,-1.237,-0.273,0.353,1.067,1
0.487,-2.059,0.732,-0.739,0.489,-1.013,0.125,-1.247,0.42,-0.441,0.546,0.409,-0.101,0.403,1.909,-0.544,1.406,-0.262,0.634,-0.828,1
0.471,-2.064,2.021,0.494,0.021,0.251,-0.931,-1.274,-0.844,0.741,-0.299,0.103,0.379,-2.595,0.803,0.151,0.804,0.626,0.036,1.497,0
-0.277,-1.264,0.653,-1.045,-0.174,-0.359,1.07,-0.793,0.82,1.229,-0.82,0.274,-0.433,-2.274,0.352,-0.234,0.279,-1.211,0.925,0.277,1
-1.621,1.103,0.686,0.611,-0.053,-1.34,0.108,-0.332,0.054,-0.011,0.44,0.834,-0.763,1.784,1.055,1.267,1.796,-0.43,-0.343,-0.514,1
-0.239,-0.718,-0.364,1.083,-0.341,1.936,0.35,-0.503,0.594,-0.692,1.848,1.496,1.95,0.824,-0.539,1.099,-0.61,-0.162,0.896,-2.372,0
-1.701,-1.137,0.51,0.265,-0.236,-0.702,0.68,0.467,-0.39,0.014,0.455,-1.633,-1.037,0.198,-2.722,-0.755,0.479,-0.679,0.809,0.787,0
-0.742,-0.734,0.102,0.571,-0.022,-0.943,-0.925,-0.995,-1.445,0.097,-0.409,0.222,0.86,-1.865,0.194,0.091,-2.06,-0.67,-0.389,-1.294,0
-0.069,-1.861,1.34,1.43,-1.335,0.113,1.69,0.343,-1.217,-0.16,-0.548,0.706,-1.306,-0.059,-0.565,1.035,-0.466,-0.317,0.36,-0.291,1
1.967,0.765,0.567,-1.202,0.99,1.597,0.742,-1.662,0.763,-0.031,1.757,2.758,-2.17,-0.28,-0.857,-0.245,1.902,-0.194,-0.153,-0.127,1
0.968,-0.096,-0.749,-0.967,1.551,-1.187,-1.803,0.761,-1.292,0.084,0.453,0.494,-0.128,1.287,1.929,-0.924,-1.781,0.405,-0.264,-0.476,1
0.784,-0.514,-0.351,-0.845,0.649,0.249,-1.488,-0.655,0.601,0.465,1.071,0.812,-0.084,-0.178,-0.935,0.958,0.027,0.197,-1.065,-1.738,0
0.036,0.547,1.276,-0.381,-0.016,0.383,-0.535,-0.608,-0.183,0.176,-0.277,-1.759,-0.597,1.256,-1.223,-0.872,-1.189,-1.057,-0.519,-0.319,1
1.42,-0.739,0.657,0.165,1.33,-0.416,0.606,0.097,0.836,0.084,0.634,0.444,-1.091,-1.236,0.977,2.126,-2.551,0.13,1.301,-0.31,1
0.6,-0.8,0.231,0.334,-2.048,0.324,1.397,0.484,-0.57,2.066,-2.151,-0.521,0.311,-0.781,-2.073,1.097,0.359,0.042,0.975,-1.644,1
0.096,-0.592,0.625,-0.303,-0.144,-0.446,-1.863,0.58,-1.336,0.967,1.456,-0.843,-1.227,-0.653,0.268,-0.664,2.255,-0.434,-0.544,1.434,1
1.522,0.974,-0.459,-0.642,-0.366,0.14,0.362,2.018,0.121,-0.365,-0.139,0.172,-0.351,2.031,2.078,1.686,1.924,1.433,-0.765,0.423,1
-1.325,1.156,0.665,-1.811,-0.037,2.074,0.095,-1.766,0.207,-0.344,-0.171,0.084,0.367,2.365,0.231,0.814,-1.202,0.211,-1.11,-0.211,0
-1.18,1.297,-1.103,1.22,0.431,0.867,0.514,0.922,0.598,0.07,-0.984,-0.441,0.877,-0.126,0.86,-0.5,-0.107,0.701,1.222,0.84,1
0.667,-0.303,-1.227,0.687,-1.387,-1.316,0.572,-0.052,-0.519,-0.897,-2.166,-0.526,0.758,-0.746,0.71,0.791,-1.227,0.55,0.844,-1.513,0
0.267,-0.333,-1.448,-0.558,1.332,-2.005,0.557,-0.807,2.372,0.252,0.288,0.245,0.635,-1.057,-1.126,0.367,0.383,-1.074,-0.47,-1.303,0
-0.234,0.898,0.115,0.396,-0.118,0.714,0.036,0.964,0.189,0.192,-0.361,-0.663,0.207,-0.013,1.289,-1.543,-0.394,-0.176,1.088,1.176,1
0.3,-0.563,-0.279,1.614,-0.536,0.475,0.453,1.804,0.581,0.133,-0.285,0.936,0.354,-0.239,0.275,-1.518,2.278,0.286,1.895,1.425,1
-0.564,0.884,1.062,-0.203,-1.047,0.149,-0.456,0.015,-0.066,0.881,0.083,-1.683,0.611,1.111,2.098,0.157,0.55,-3.159,-1.244,0.526,1
0.9,-1.049,-0.441,2.287,-0.821,0.026,-0.07,1.613,0.618,-0.694,-1.325,-0.095,0.124,-2.309,0.339,0.036,1.087,0.17,0.351,-0.678,1
0.979,-0.832,-1.432,2.218,1.092,0.821,0.763,0.086,-0.6,1.517,0.412,0.151,-1.267,-0.805,-0.87,0.333,0.606,-0.255,0.175,1.054,1
-0.617,0.834,-1.301,-0.076,0.353,1.156,0.039,-0.45,-0.515,1.543,1.203,0.506,0.145,0.581,0.549,-0.478,-0.084,0.464,-1.616,1.373,1
-0.768,-1.096,0.823,0.032,-1.438,-0.367,0.338,-0.396,-0.638,0.582,0.719,-0.841,-0.101,-1.412,-0.402,-0.2,0.589,-1.235,-2.305,-1.852,0
-0.712,0.585,-0.926,1.434,-0.543,-0.403,-2.791,0.995,0.242,1.262,-0.172,-2.452,1.023,1.3,0.382,-0.89,-1.866,-0.315,0.947,-0.416,1
1.262,-0.339,1.313,1.068,-1.456,-0.37,-0.743,-0.088,-0.194,-1.61,0.42,0.521,-0.381,-2.187,-0.232,1.111,-0.171,0.174,1.136,0.902,0
1.01,-0.608,-0.88,-1.356,-0.962,0.113,-0.515,-1.083,0.166,-0.852,-0.961,-0.844,0.349,-0.628,-0.067,1.155,0.989,-0.596,-1.306,-0.902,0
0.249,-0.398,0.611,0.22,-1.288,-0.35,-1.162,0.619,0.13,-1.283,0.344,0.975,0.265,0.382,-0.205,-0.314,0.667,0.981,-1.0,-1.469,1
-1.169,-0.358,0.862,1.461,1.662,0.027,1.416,-1.549,-0.74,0.395,-2.926,-0.53,0.713,0.611,-0.136,-0.701,-0.586,-0.154,0.7,-0.036,0
0.034,-0.034,0.54,-0.605,0.043,-1.986,0.554,1.477,-0.911,-0.892,1.032,-0.331,-0.446,1.359,0.787,-0.709,-0.165,1.16,-1.78,-0.37,1
1.747,0.351,-3.049,-0.366,0.789,-2.142,0.692,1.277,0.723,0.761,0.12,0.507,-0.293,-0.887,-1.116,0.063,-1.321,-0.697,1.342,-1.437,0
0.649,-1.672,1.389,0.051,1.716,0.78,1.183,-0.231,-0.575,-0.137,-1.012,-1.803,0.998,0.015,-0.132,-3.038,1.12,1.4,0.711,0.62,1
-1.152,-0.623,0.441,0.692,-1.27,-1.019,0.177,0.529,0.079,-0.691,-0.783,1.401,-1.692,-1.019,3.102,-2.019,0.657,-1.538,0.631,-1.047,0
-0.483,-1.813,-0.493,0.442,0.432,0.641,-1.766,2.624,0.101,-1.441,0.012,-0.085,1.436,1.019,-0.638,3.03,-1.103,0.09,0.248,-0.293,0
0.11,1.365,-0.301,0.283,1.824,0.342,0.148,2.145,-0.516,-0.987,-1.293,-0.615,0.066,-0.237,-1.305,0.3,1.849,-1.302,-1.123,-0.626,1
-1.282,-0.878,0.708,-1.952,-1.999,-0.278,-1.88,0.824,-2.039,0.113,1.15,-1.141,-0.707,-1.782,-0.574,-0.755,1.917,-0.508,1.37,-0.562,1
-1.053,0.424,0.477,-1.407,1.349,-0.954,-2.59,-1.288,0.052,-1.277,-0.889,-0.552,1.066,1.774,-1.569,-1.345,0.944,-0.972,0.882,-0.032,0
-0.861,1.652,-0.432,0.923,-2.316,-1.326,1.248,1.486,1.205,1.791,0.309,0.455,-1.722,0.612,-1.639,-1.012,1.062,-0.034,0.98,0.177,1
0.899,0.784,0.697,-0.173,0.996,0.37,0.86,1.672,-0.826,-1.188,-0.535,0.301,-0.112,0.924,-0.334,-0.331,-1.939,-0.328,0.651,1.12,0
-0.337,-1.873,1.17,1.674,0.401,-0.025,-0.616,1.203,1.043,-0.528,-0.165,0.466,0.535,-1.77,0.538,-0.294,-0.031,0.427,0.811,0.573,0
-0.323,0.24,-0.639,1.343,1.554,-0.41,1.304,0.371,-0.845,-0.826,0.377,-1.274,1.175,1.686,-1.778,-0.517,-1.333,-1.463,0.534,0.49,0
-0.483,-0.696,1.913,0.689,-0.5,0.813,1.115,-0.473,-0.905,-0.368,-0.77,-1.408,-0.812,0.265,1.097,0.466,0.453,0.819,0.936,0.973,0
0.932,0.484,-0.981,0.07,-0.434,0.317,0.272,0.112,-2.717,0.863,1.235,-0.718,2.175,-0.064,-0.954,-0.392,-1.652,-1.654,-0.549,-0.489,1
0.085,0.607,-0.801,-0.245,-0.292,0.828,0.936,-1.616,-0.932,0.328,-1.34,1.053,0.174,1.084,1.014,-0.448,-1.234,-0.669,0.099,-0.56,0
0.598,0.873,1.103,1.565,-0.328,0.051,-1.523,1.231,0.665,0.305,0.623,-1.225,-0.239,0.914,-2.375,-2.246,0.294,0.945,-0.926,0.497,1
0.576,-0.802,-0.244,-1.401,-1.625,-0.783,1.325,-1.207,-0.067,0.584,-0.497,-0.743,0.447,-1.068,1.228,1.317,-0.269,-1.431,0.552,0.444,0
-1.028,-1.048,1.367,-1.228,0.481,-0.699,-0.04,0.222,-0.958,0.904,0.617,-1.126,0.893,0.633,-0.752,-1.516,1.916,-0.02,-0.21,0.197,1
0.845,0.143,0.473,1.497,0.012,2.179,-0.873,-1.763,0.489,1.769,-0.473,0.178,0.863,0.563,-1.106,-0.637,-0.749,-0.804,-0.417,0.264,0
-0.502,-1.942,1.412,1.258,0.469,0.165,-1.368,0.388,-1.34,-0.526,-0.196,1.599,0.368,-0.17,-1.219,0.875,-0.194,0.547,0.526,-0.038,0
-1.101,-0.75,0.184,1.799,0.532,0.554,-0.263,2.01,-0.297,-1.026,-0.745,0.601,0.046,1.483,0.385,0.176,-0.42,0.601,-0.22,0.381,1
-2.324,0.882,1.0,-0.557,0.149,1.599,-1.657,-0.594,0.477,-1.805,-0.659,1.033,1.175,0.366,1.818,1.351,-2.052,-1.133,0.06,-0.856,0
-0.174,1.205,0.2,-0.221,-0.827,0.669,-0.64,-1.41,-0.188,-0.036,0.128,-0.033,-1.984,-0.548,-1.28,-0.104,-0.976,-1.661,-0.022,-0.138,1
1.573,-0.518,0.919,-0.394,1.322,-1.689,2.282,1.041,0.937,0.202,-0.976,0.316,-1.022,1.352,1.008,-0.574,0.781,0.183,-0.382,0.622,0
0.756,-0.686,1.928,-1.705,0.333,0.865,-0.93,0.641,-1.909,0.236,-0.443,-0.07,3.133,-0.585,-0.097,-0.214,0.52,-0.485,-0.823,0.835,1
-0.713,1.864,0.618,1.277,-0.299,-0.511,1.221,0.013,-0.48,0.318,-0.677,1.595,-0.367,-0.731,0.372,0.543,0.785,-1.389,-0.053,1.49,1
-0.178,2.05,-1.313,0.019,-0.711,0.918,-1.101,1.282,0.012,0.112,-0.225,0.074,0.52,0.131,0.54,-0.724,-1.726,1.326,1.875,-0.924,1
-0.241,-0.858,-0.14,-0.423,-0.853,-0.293,-1.24,-0.684,1.262,0.125,0.696,0.469,1.748,-0.51,-0.847,-0.081,0.303,-0.008,0.028,-2.14,0
0.49,-0.282,0.433,-1.376,-0.157,0.8,1.355,0.921,-0.396,1.007,0.578,0.302,-0.06,0.243,0.255,0.286,1.309,1.222,1.209,1.891,1
0.128,0.301,-0.87,2.295,1.088,-0.542,-1.589,0.329,0.826,-0.979,0.404,0.496,-0.301,1.128,1.066,0.587,-1.304,1.036,1.486,-0.811,1
1.475,2.085,-1.63,-1.29,0.104,-0.836,-0.748,0.723,1.522,1.211,-0.689,-1.96,-1.984,0.369,0.316,0.718,-3.097,-1.389,-0.581,0.328,0
0.05,-0.618,0.327,0.206,-0.473,0.498,-1.828,-0.324,-0.541,-0.904,-0.844,1.011,1.146,-2.301,-0.474,0.254,-0.424,0.044,1.533,-0.807,0
-0.063,-1.163,-0.569,2.706,0.71,0.396,-0.834,0.172,0.789,-1.141,0.056,1.132,0.192,2.566,0.175,0.201,0.623,1.344,1.787,-0.951,1
-0.476,0.191,-1.018,0.892,0.899,-0.008,1.114,1.263,1.999,-2.516,0.46,-0.756,0.211,1.429,-0.484,0.044,0.413,1.325,-0.435,-0.459,0
-0.623,0.332,0.959,-1.35,-0.801,1.013,0.874,-0.554,0.596,2.501,0.549,0.342,0.106,-1.214,-1.726,0.928,-0.962,1.628,-0.06,-0.31,1
-0.031,-0.378,1.837,-0.277,0.626,-0.127,-0.849,1.186,0.298,-0.909,0.325,1.002,-1.376,0.004,0.508,1.451,1.325,0.657,-0.127,-0.432,0
-1.149,0.849,0.77,-0.5,-1.682,-0.678,0.73,0.349,-0.196,1.65,-0.91,-0.352,1.656,-0.542,-0.82,-0.891,-0.373,-0.088,-1.347,0.58,1
0.146,-0.49,-0.062,-0.654,-0.229,0.556,0.018,1.931,-0.565,0.526,1.216,0.951,-0.275,-0.67,0.805,0.886,-0.557,-2.371,0.856,-0.088,1
-0.688,-0.876,0.658,1.307,-0.424,-0.269,-1.263,0.028,2.439,-0.768,-0.509,-0.76,1.332,0.225,0.735,1.237,0.377,-0.85,0.85,-0.026,1
-0.245,-1.034,0.268,0.427,1.452,-2.053,-0.882,-0.009,0.839,-0.075,0.736,0.244,-0.848,0.353,0.884,0.121,0.373,0.272,1.293,0.423,0
1.815,0.162,-0.453,-0.629,0.213,1.688,1.385,-0.091,-0.033,0.035,0.148,0.854,1.211,-0.69,-0.696,-0.011,1.973,-0.194,-0.933,0.772,1
1.617,-1.982,0.066,0.662,-0.064,-0.21,1.036,-1.187,0.116,-0.801,2.467,0.099,-0.166,-0.618,-0.669,-0.649,-2.986,-1.916,-0.514,-0.481,1
-0.35,2.155,0.59,0.911,-0.875,1.21,0.441,-0.72,-1.716,-0.655,1.613,0.458,0.96,-0.011,-1.693,0.887,-1.077,-1.035,0.492,-1.543,0
0.0,-0.168,0.896,0.407,-1.057,0.543,-1.303,-0.559,-0.63,-0.698,-1.363,1.306,-0.387,0.603,-1.062,0.686,0.103,-0.575,-2.098,0.385,1
-0.324,-0.103,-1.59,-0.616,-1.001,0.009,0.133,-0.93,-0.035,1.046,-0.934,-0.121,-0.012,-0.478,-0.195,-0.079,-1.567,0.129,-2.196,-2.561,1
0.473,0.703,0.025,-0.035,0.256,-0.49,-0.729,1.207,-0.611,-0.912,-0.323,-1.23,1.867,0.86,-1.628,0.045,0.297,-0.235,-0.437,0.834,1
0.437,0.068,-1.629,1.305,0.059,0.962,0.283,0.061,-0.835,0.949,-0.593,-0.32,-0.351,0.627,0.907,1.234,0.672,0.337,-0.076,-0.904,0
0.677,-1.325,-1.046,-0.366,0.078,-0.385,-0.031,-0.843,-0.007,-0.582,-1.264,-1.248,-0.9,2.961,0.286,0.887,-0.891,-0.565,-1.676,-0.834,0
-0.327,1.224,0.51,0.736,0.888,0.521,1.647,-0.504,-1.302,-0.106,-0.393,0.551,0.129,-1.037,-0.427,0.517,0.165,0.17,-1.817,-1.481,1
0.129,-0.076,-0.105,-0.696,0.333,0.764,-0.131,0.997,0.61,0.899,-1.43,1.727,0.564,-0.823,-0.491,1.317,-0.259,1.481,0.016,-0.214,1
0.427,-0.182,-0.394,-0.454,-0.194,-0.356,-0.166,-1.12,0.258,-0.483,3.128,-0.76,-1.33,-1.198,-0.947,-0.438,-1.674,0.166,0.847,0.687,1
-0.463,1.51,1.408,1.1,-0.172,1.022,-0.949,1.136,0.462,0.336,0.525,0.283,-0.748,0.476,-1.728,1.555,0.913,-1.429,0.567,-0.067,1
-0.108,1.076,-1.594,-0.421,-0.159,2.705,0.471,-1.585,-0.524,0.267,-1.154,0.28,0.26,1.977,-0.683,-1.371,0.203,-0.183,-1.821,0.056,0
0.325,0.888,-0.681,0.157,1.694,-1.529,-0.163,-0.212,-1.145,1.818,-0.333,-0.628,0.891,-0.279,-0.677,-0.144,-1.376,-0.561,0.218,0.3,0
0.804,0.345,-0.921,1.269,1.306,0.78,-0.805,1.093,1.511,0.05,0.676,-0.72,1.422,0.492,-0.09,-0.821,-0.07,-0.251,-1.764,0.126,0
0.086,0.04,1.081,-0.417,0.566,-0.516,-0.806,0.875,-0.377,0.317,-1.558,0.083,-0.197,0.989,0.636,-0.7,0.675,-1.168,-0.136,0.229,1
-0.453,0.265,-1.439,-1.398,-1.162,-1.105,-0.106,1.375,-0.812,-0.758,0.45,-2.497,0.585,1.337,-1.475,-0.101,-0.595,0.615,3.038,0.177,0
1.762,0.73,0.226,-0.308,1.115,1.133,0.382,-0.699,-1.026,-0.772,-0.794,-0.193,-0.453,1.449,-0.174,0.002,0.544,-0.07,0.95,-0.525,1
0.228,-3.092,-0.139,-0.459,-1.277,-1.209,-1.16,-0.641,-0.424,0.079,0.449,1.235,0.588,-0.144,-0.129,-1.101,-0.631,-1.867,-0.525,0.034,1
-0.641,-1.478,0.348,0.226,0.325,-0.894,1.201,-0.34,-0.187,-0.093,-1.542,1.217,-0.298,1.006,-0.332,0.809,1.108,-0.274,2.792,0.306,0
0.059,-1.544,-0.255,-0.888,0.303,-1.505,-0.039,0.893,1.413,-1.839,0.677,0.459,-0.006,0.26,0.351,0.537,-0.786,-1.205,0.69,0.201,0
-2.287,1.403,-0.569,-1.065,0.049,1.414,-0.284,-0.071,0.338,-0.712,1.642,0.042,0.128,-0.959,-1.332,0.087,-0.356,0.545,-1.625,-0.172,0
0.654,-0.52,0.175,1.635,-0.573,1.046,-0.732,-2.322,-2.336,-0.171,0.621,0.121,-0.35,1.745,-1.319,-0.519,0.821,0.002,0.426,0.256,1
1.228,0.604,-1.654,-0.242,1.123,-0.2,0.554,2.664,-0.072,1.293,-0.316,-0.924,-0.319,-2.464,-1.07,-1.408,-0.106,-0.12,1.417,0.163,0
-1.825,0.969,0.856,-1.232,-0.579,-1.631,-0.128,0.348,-0.806,-1.615,-0.066,0.859,0.572,-0.053,0.887,0.671,0.415,0.56,1.043,0.984,1
1.124,-0.567,-1.738,0.275,-0.481,1.823,-0.272,0.955,0.688,0.931,-1.536,-0.001,0.079,0.355,0.331,-0.424,-0.268,0.606,1.027,-0.715,1
1.374,0.999,-0.463,-1.166,0.172,1.075,-0.043,-1.297,0.211,-0.458,0.486,-0.059,-1.5,1.185,-0.173,-0.038,-1.057,-1.737,0.805,1.724,0
-0.077,0.448,1.821,-0.781,-0.548,0.888,0.758,-0.284,-1.584,1.43,0.835,1.455,1.179,-0.081,-0.127,-0.662,1.709,-0.88,0.678,-0.26,1
-0.935,1.311,1.961,-1.115,0.083,0.645,0.454,1.506,-1.085,0.379,0.588,0.046,0.999,-1.924,0.283,-0.648,0.824,0.249,1.975,-0.261,1
-0.098,-0.298,0.697,-1.035,-0.647,0.223,0.393,0.601,-0.511,0.079,0.886,2.58,0.499,0.273,-0.358,1.403,0.735,1.651,-0.152,0.429,1
-0.459,-0.301,-1.791,-0.142,0.398,-0.078,-0.76,1.229,0.85,0.178,-0.301,-1.441,-0.961,-0.331,-1.112,-0.591,0.256,1.525,0.314,-0.438,0
0.107,-0.278,-0.865,-0.105,-0.779,-1.235,-0.317,-1.165,-1.515,0.274,-0.305,0.423,-0.644,0.242,0.501,0.486,0.979,-1.807,-1.757,0.376,1
0.38,0.394,1.013,1.579,-0.007,1.529,0.236,-0.214,0.047,-1.031,1.789,-0.529,-0.159,0.057,0.405,1.045,0.679,0.957,-0.796,-1.403,0
-0.732,-1.836,0.263,0.173,-0.9,-0.563,0.192,-0.279,2.938,-1.658,-0.475,-1.111,-0.251,-0.625,-1.38,-0.304,0.44,-0.673,-1.049,-0.186,0
1.556,0.311,-0.105,-0.484,-0.583,1.057,-0.472,0.604,-0.251,-0.334,-0.8,-0.366,2.055,-0.618,0.821,1.245,-0.026,0.638,-0.434,0.35,1
-0.776,-1.06,-0.237,-0.028,0.194,-0.017,0.363,-0.348,-0.067,0.312,-0.768,1.293,1.102,1.284,1.555,-0.579,0.091,-1.428,-0.42,0.657,0
-2.039,1.823,0.683,-1.549,-1.238,-0.065,1.03,-0.605,-1.006,1.331,0.227,2.055,0.411,-0.719,-0.24,0.306,1.421,1.3,-0.063,-0.829,1
1.006,0.615,-0.486,-1.393,-0.086,-1.321,-0.869,-1.897,0.954,0.945,-1.555,0.779,0.479,-0.752,1.034,1.747,-0.45,1.158,-0.179,0.61,0
0.07,-0.483,-1.33,-1.0,0.569,-0.102,0.416,0.342,1.062,0.006,0.06,0.22,0.168,-0.118,0.17,-1.019,1.486,-0.101,-0.646,0.868,1
-1.302,0.721,-0.723,-0.563,-0.204,-1.283,-0.916,-0.525,-0.541,-0.546,-1.368,0.344,-0.732,-2.136,1.687,0.069,-0.695,1.577,0.861,-1.575,1
-1.635,0.781,-1.856,1.438,-1.015,-0.606,0.287,1.38,0.649,-0.785,-0.712,0.58,-0.597,-1.26,-0.253,1.437,1.134,-1.002,1.288,2.046,1
1.625,0.479,2.797,0.361,1.189,0.486,0.767,0.94,-0.25,2.227,0.878,-0.569,0.037,0.32,0.953,-0.613,-0.539,-1.82,0.103,-0.731,1
-0.944,1.183,-0.701,-0.178,-0.567,0.852,0.288,-0.598,-0.061,-0.464,-0.887,-0.411,0.828,-1.534,0.275,0.679,-0.396,-0.784,-0.951,-1.747,1
1.2,0.55,-0.777,0.763,1.445,0.731,-1.039,0.242,0.89,1.677,0.548,-1.122,0.535,-0.057,0.102,0.406,0.231,0.129,-1.109,0.517,1
-0.692,0.385,-0.238,-1.659,0.645,0.315,-0.175,0.45,0.097,0.384,-1.324,0.792,1.632,-0.086,1.285,-0.674,0.138,-0.055,-0.846,-1.588,1
0.237,-0.19,0.654,0.52,0.784,0.495,-0.855,-0.357,1.923,0.808,2.278,0.933,-0.272,-0.842,-1.167,-0.513,-0.839,0.084,-1.08,-1.248,1
0.264,-0.027,0.605,-1.264,-0.354,-1.557,0.295,-1.764,1.459,-1.682,-1.291,-1.744,-1.172,0.453,-0.682,-0.046,1.827,0.667,0.619,-0.474,0
0.687,0.257,-2.932,-1.049,-0.284,-0.35,-0.829,0.761,-0.409,0.541,0.743,0.644,0.218,1.856,-1.116,0.386,1.178,1.691,-0.155,0.532,1
-0.57,0.087,-0.434,0.205,-2.044,-0.054,0.026,0.078,0.233,-0.123,-0.315,0.798,0.979,0.491,-0.718,-1.456,-1.074,-1.903,-0.238,1.215,1
-0.233,-0.223,0.044,-0.931,0.347,-0.977,-0.031,1.829,-0.064,-1.152,0.34,0.4,0.061,0.243,-0.926,-0.13,-0.154,0.223,0.108,1.645,0
0.677,0.715,-0.57,1.897,-0.385,0.777,-0.139,-1.053,-0.729,-0.521,1.287,0.344,-1.046,0.573,-1.018,-0.958,-0.88,0.075,-0.631,-1.151,1
-0.349,-0.076,0.862,-2.101,0.081,-0.368,-0.415,0.229,-0.546,0.094,1.251,-0.187,1.246,-1.268,0.19,-0.107,-0.229,1.466,-0.994,0.79,1
0.081,0.441,0.955,0.28,0.386,-0.301,-1.229,-1.827,-1.162,-0.461,-0.368,-0.02,0.653,1.259,-0.597,-0.055,1.319,1.421,-0.923,-2.36,0
0.807,0.216,-0.248,-0.375,0.389,-0.372,0.285,0.104,-0.754,-1.491,-1.836,-0.132,1.558,2.506,0.281,0.483,-0.615,-0.303,1.621,0.448,1
0.259,-0.926,-0.041,-0.175,-2.082,-0.528,-0.213,2.682,-0.485,0.822,1.469,0.664,-1.345,0.216,1.207,0.211,0.517,-0.004,-0.074,0.102,1
-1.067,-0.584,0.555,-0.442,0.571,-0.815,0.514,-0.54,1.257,0.563,-0.719,-1.071,-0.015,1.003,-0.339,-0.754,-0.493,-1.476,-0.345,-0.38,0
-1.0,-0.289,-0.26,-0.353,-0.37,0.582,1.154,0.809,1.808,-0.121,0.385,0.857,-0.463,1.642,0.525,-0.331,1.773,0.331,1.127,1.538,1
1.686,-2.349,0.818,-0.745,-0.533,0.767,-1.827,1.103,1.549,-0.89,-0.895,-0.805,0.889,0.727,1.748,0.609,-0.868,-1.163,1.602,-0.211,1
1.262,1.063,-2.32,0.376,1.208,-0.073,0.045,-1.631,1.019,2.624,-1.097,0.716,-0.827,1.402,0.488,-0.152,0.83,0.517,0.359,-1.607,0
