Date,Primary Type,Description,Location Description,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,target
01/11/2025 12:00:00 AM,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,0,1033,10,25,30,26,1156725.0,1888407.0,2025,41.849564124,-87.700287513,0
01/07/2025 08:00:00 PM,BATTERY,SIMPLE,RESIDENCE,0,832,8,17,66,08B,1160590.0,1857931.0,2025,41.7658551,-87.686943658,0
01/23/2025 11:46:00 AM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,1933,19,44,6,06,1170283.0,1920956.0,2025,41.93859561,-87.649576033,0
01/20/2025 11:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE,0,811,8,23,56,06,1134619.0,1868432.0,2025,41.795167937,-87.781891179,0
01/26/2025 07:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,324,3,7,43,14,1189959.0,1857411.0,2025,41.763772107,-87.579314074,0
01/14/2025 05:43:00 PM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,0,1733,17,35,21,06,1154298.0,1923613.0,2025,41.946221444,-87.708253555,1
01/11/2025 01:35:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,131,1,3,33,08B,1176701.0,1888182.0,2025,41.848519218,-87.626980235,0
01/15/2025 01:59:00 AM,BATTERY,SIMPLE,DEPARTMENT STORE,0,1832,18,42,8,08B,1175416.0,1904883.0,2025,41.894376732,-87.631194856,1
01/15/2025 05:13:00 PM,THEFT,OVER $500,APARTMENT,1,1013,10,22,30,06,1148790.0,1886819.0,2025,41.845363273,-87.729451227,0
01/21/2025 07:55:00 PM,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,1,431,4,7,51,04A,1195141.0,1838277.0,2025,41.711140581,-87.560950671,1
01/17/2025 08:40:00 PM,BATTERY,SIMPLE,STREET,0,1433,14,1,24,08B,1166750.0,1908103.0,2025,41.903402827,-87.662929863,0
01/10/2025 11:14:00 PM,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,0,2533,25,36,19,26,1141845.0,1912826.0,2025,41.916860912,-87.754294994,1
01/06/2025 09:06:00 PM,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,1,513,5,9,49,04B,1181184.0,1832540.0,2025,41.69572968,-87.612239695,0
01/01/2025 12:10:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,624,6,8,69,14,1183260.0,1853266.0,2025,41.752556325,-87.603995878,0
01/23/2025 01:15:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,734,7,17,67,08B,1168192.0,1858832.0,2025,41.768167414,-87.659053795,0
01/08/2025 09:24:00 AM,DECEPTIVE PRACTICE,WIC FRAUD,OTHER (SPECIFY),0,812,8,13,64,11,1132799.0,1863005.0,2025,41.780307084,-87.788691366,0
01/16/2025 08:28:00 PM,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,0,1135,11,28,27,18,1157831.0,1896133.0,2025,41.870742637,-87.69601785,1
01/19/2025 12:09:00 AM,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,0,131,1,3,33,18,1177593.0,1888318.0,2025,41.848872232,-87.623702444,1
01/25/2025 09:23:00 AM,ASSAULT,AGGRAVATED - OTHER FIREARM,OTHER COMMERCIAL TRANSPORTATION,0,124,1,34,28,04A,1172257.0,1897564.0,2025,41.874363279,-87.643013039,0
01/05/2025 05:30:00 PM,OTHER OFFENSE,LICENSE VIOLATION,GAS STATION,0,421,4,7,43,26,1195776.0,1855003.0,2025,41.75702248,-87.558073456,1
01/06/2025 11:24:00 AM,THEFT,$500 AND UNDER,RESIDENCE,0,825,8,16,66,06,1160815.0,1861860.0,2025,41.776632193,-87.68601056,0
01/02/2025 12:40:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,824,8,14,63,06,1155991.0,1867743.0,2025,41.792874284,-87.703537299,0
01/06/2025 09:39:00 PM,HUMAN TRAFFICKING,COMMERCIAL SEX ACTS,STREET,0,1131,11,24,25,26,1145523.0,1895958.0,2025,41.870504286,-87.741209597,0
01/25/2025 06:16:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,1232,12,34,28,06,1168933.0,1898798.0,2025,41.877822179,-87.655181405,1
01/01/2025 04:20:00 AM,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,0,735,7,17,67,04B,1163554.0,1858803.0,2025,41.768186352,-87.676055116,0
01/03/2025 06:59:00 AM,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,1122,11,37,26,04A,1150561.0,1902184.0,2025,41.887492263,-87.722550599,0
01/26/2025 10:18:00 PM,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,1,334,3,7,43,04B,1194878.0,1857803.0,2025,41.764728045,-87.561272312,1
01/16/2025 08:00:00 PM,CRIMINAL TRESPASS,TO VEHICLE,RESIDENCE,0,1433,14,32,24,26,1165548.0,1911393.0,2025,41.912456498,-87.667251211,0
01/05/2025 09:55:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,914,9,11,60,08B,1173060.0,1887019.0,2025,41.845409256,-87.64037729,1
01/04/2025 12:00:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0,123,1,4,32,26,1177400.0,1896564.0,2025,41.871504164,-87.624160788,0
01/27/2025 03:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,123,1,4,32,14,1176909.0,1896905.0,2025,41.872451006,-87.625953101,0
01/14/2025 12:06:00 PM,ASSAULT,SIMPLE,SMALL RETAIL STORE,0,923,9,15,63,08A,1161020.0,1870793.0,2025,41.801141301,-87.685012091,0
01/18/2025 02:34:00 AM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,0,732,7,6,68,26,1172582.0,1857446.0,2025,41.764268496,-87.643003179,1
01/06/2025 02:45:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,1014,10,24,29,08B,1151628.0,1892175.0,2025,41.860005552,-87.71889534,0
01/24/2025 04:25:00 PM,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,0,214,2,4,36,07,1184444.0,1877137.0,2025,41.818032768,-87.598909869,0
01/15/2025 11:35:00 AM,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC GROUNDS,0,314,3,5,42,08B,1187940.0,1864073.0,2025,41.78210152,-87.586502002,1
01/23/2025 12:10:00 PM,CRIMINAL TRESPASS,TO LAND,LIBRARY,0,2033,20,48,3,26,1167282.0,1932906.0,2025,41.971452044,-87.660260415,1
01/17/2025 07:15:00 AM,THEFT,$500 AND UNDER,BAR OR TAVERN,0,1821,18,2,8,06,1174477.0,1908808.0,2025,41.90516817,-87.634526065,0
01/03/2025 08:02:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,0,1623,16,45,11,15,1138757.0,1934430.0,2025,41.976201076,-87.76511424,1
01/09/2025 01:31:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,1922,19,32,6,06,1165066.0,1922064.0,2025,41.941748603,-87.668718084,0
01/12/2025 12:52:00 AM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,0,1832,18,42,8,15,1176262.0,1904268.0,2025,41.8926701,-87.628106353,1
01/24/2025 06:05:00 PM,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,0,512,5,9,49,26,1177095.0,1836324.0,2025,41.706206481,-87.627097262,1
01/25/2025 05:00:00 PM,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,0,2221,22,19,72,11,1163027.0,1841966.0,2025,41.72199412,-87.678456515,0
01/10/2025 11:47:00 AM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,0,2432,24,40,1,15,1164303.0,1942584.0,2025,41.998072486,-87.670939306,1
01/08/2025 05:01:00 PM,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,0,1431,14,1,22,26,1159943.0,1916472.0,2025,41.926511241,-87.687702015,1
01/03/2025 08:15:00 AM,ASSAULT,SIMPLE,APARTMENT,0,2532,25,37,25,08A,1139822.0,1910282.0,2025,41.909917129,-87.761789862,0
01/28/2025 12:30:00 AM,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,0,1014,10,24,29,18,1150183.0,1891089.0,2025,41.857053691,-87.724227868,1
01/03/2025 10:45:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,1,2532,25,37,25,14,1141226.0,1907824.0,2025,41.903146309,-87.756692771,0
01/12/2025 02:27:00 PM,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,1,631,6,8,44,04A,1184330.0,1850557.0,2025,41.745097591,-87.600159412,1
01/10/2025 12:00:00 PM,ASSAULT,SIMPLE,GAS STATION,0,935,9,20,61,08A,1171836.0,1870955.0,2025,41.801355133,-87.645341277,0
01/27/2025 08:57:00 PM,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,STREET,1,1832,18,42,8,26,1175432.0,1904246.0,2025,41.892628411,-87.63115524,0
01/18/2025 10:29:00 AM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,2531,25,29,25,06,1138712.0,1909741.0,2025,41.908452786,-87.765880756,1
01/25/2025 12:00:00 AM,ROBBERY,STRONG ARM - NO WEAPON,STREET,0,933,9,20,61,03,1166858.0,1871290.0,2025,41.802382299,-87.663587841,0
01/21/2025 02:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,314,3,20,42,08B,1184146.0,1863171.0,2025,41.779715936,-87.600439817,0
01/06/2025 05:34:00 PM,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,0,1012,10,24,29,14,1148989.0,1891490.0,2025,41.858177245,-87.72860019,0
01/26/2025 02:15:00 AM,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,0,1531,15,37,25,26,1143369.0,1904863.0,2025,41.89498119,-87.748895094,0
01/01/2025 08:00:00 AM,THEFT,OVER $500,STREET,0,1231,12,27,28,06,1164761.0,1895624.0,2025,41.869201889,-87.670589881,0
01/29/2025 01:00:00 PM,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CURRENCY EXCHANGE,0,924,9,15,61,11,1166402.0,1875862.0,2025,41.814938122,-87.665129821,0
01/19/2025 12:00:00 AM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CONVENIENCE STORE,0,1412,14,35,21,11,1153004.0,1921069.0,2025,41.939266315,-87.713077565,0
01/11/2025 05:55:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,114,1,42,32,08B,1179167.0,1902430.0,2025,41.887560528,-87.6174939,0
01/23/2025 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,711,7,20,68,11,1175288.0,1866119.0,2025,41.788008141,-87.632826115,0
01/09/2025 11:02:00 AM,THEFT,$500 AND UNDER,GROCERY FOOD STORE,0,313,3,20,42,06,1181520.0,1863375.0,2025,41.780336744,-87.610060681,0
01/04/2025 11:30:00 PM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,0,823,8,15,66,26,1156436.0,1863832.0,2025,41.782132982,-87.702010828,0
01/10/2025 07:25:00 PM,ASSAULT,SIMPLE,DRUG STORE,0,1834,18,42,8,08A,1176505.0,1904202.0,2025,41.892483509,-87.627215916,0
01/23/2025 03:59:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,0,2522,25,31,19,15,1145118.0,1915557.0,2025,41.92429378,-87.742200726,0
01/09/2025 06:33:00 AM,ASSAULT,SIMPLE,APARTMENT,0,234,2,5,41,08A,1188587.0,1869139.0,2025,41.795987556,-87.583968081,0
01/28/2025 03:28:00 PM,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,PARKING LOT / GARAGE (NON RESIDENTIAL),0,2531,25,29,25,18,1136670.0,1910029.0,2025,41.909279917,-87.773375269,0
01/25/2025 11:01:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,0,2432,24,49,1,15,1167864.0,1944260.0,2025,42.00259512,-87.657791029,1
01/01/2025 08:13:00 AM,BATTERY,AGGRAVATED - HANDGUN,STREET,0,713,7,16,67,04B,1168619.0,1867414.0,2025,41.791708277,-87.65724131,0
01/01/2025 01:10:00 AM,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),0,1834,18,42,8,14,1176771.0,1904213.0,2025,41.892507682,-87.626238686,0
01/06/2025 10:35:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,0,2424,24,49,1,15,1162899.0,1949798.0,2025,42.017897558,-87.675900335,1
01/07/2025 05:00:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,1,2533,25,37,25,26,1142570.0,1910502.0,2025,41.910470142,-87.751689223,0
01/01/2025 01:15:00 AM,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,OTHER (SPECIFY),0,1821,18,2,8,11,1174673.0,1910994.0,2025,41.911162274,-87.633740611,0
01/08/2025 09:23:00 AM,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,0,223,2,4,39,08B,1182985.0,1873844.0,2025,41.809030623,-87.604364347,0
01/21/2025 09:00:00 PM,THEFT,$500 AND UNDER,STREET,0,1913,19,46,3,06,1168195.0,1930423.0,2025,41.964618881,-87.656975296,0
01/14/2025 09:00:00 AM,DECEPTIVE PRACTICE,UNLAWFUL USE OF A COMPUTER,HOSPITAL BUILDING / GROUNDS,0,1022,10,25,30,11,1157372.0,1890584.0,2025,41.855524939,-87.6978538,0
01/03/2025 12:30:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,1131,11,28,26,14,1146319.0,1898306.0,2025,41.876932377,-87.738227419,0
01/12/2025 03:30:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,624,6,6,69,08B,1180552.0,1855082.0,2025,41.757602192,-87.613863821,0
01/17/2025 12:00:00 AM,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,0,1914,19,46,3,11,1168776.0,1931588.0,2025,41.967803073,-87.654805207,0
01/25/2025 11:55:00 AM,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,0,1832,18,42,8,26,1175023.0,1904549.0,2025,41.893469034,-87.632648229,0
01/25/2025 09:00:00 PM,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,0,823,8,15,66,07,1157746.0,1864547.0,2025,41.784068551,-87.697188584,0
01/03/2025 04:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,0,1822,18,27,8,14,1170994.0,1908951.0,2025,41.905637717,-87.647315925,0
01/01/2025 09:27:00 AM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,0,1122,11,28,26,15,1149903.0,1901428.0,2025,41.885430544,-87.724986676,0
01/19/2025 02:51:00 AM,PUBLIC PEACE VIOLATION,TIRE DEFLATION DEVICE DEPLOYMENT,STREET,0,114,1,4,32,24,1178412.0,1895425.0,2025,41.868355679,-87.620480116,1
01/04/2025 10:30:00 AM,BATTERY,SIMPLE,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",0,2512,25,36,19,08B,1132733.0,1913610.0,2025,41.919176245,-87.787754631,0
01/29/2025 09:15:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,2413,24,50,2,14,1155899.0,1940618.0,2025,41.992851928,-87.701908113,0
01/27/2025 03:00:00 PM,THEFT,OVER $500,RESTAURANT,0,114,1,42,32,06,1177258.0,1901860.0,2025,41.886039903,-87.624521539,0
01/17/2025 05:39:00 PM,THEFT,FROM BUILDING,STREET,0,222,2,4,39,06,1184985.0,1875781.0,2025,41.814299104,-87.596967962,0
01/29/2025 11:10:00 AM,ASSAULT,SIMPLE,APARTMENT,1,1511,15,29,25,08A,1136180.0,1906278.0,2025,41.898995472,-87.775264985,0
01/27/2025 09:32:00 PM,THEFT,RETAIL THEFT,CONVENIENCE STORE,0,111,1,42,32,06,1176338.0,1901346.0,2025,41.884650262,-87.627915459,0
01/21/2025 12:00:00 AM,THEFT,OVER $500,APARTMENT,0,2032,20,47,4,06,1161016.0,1931853.0,2025,41.968695338,-87.683330616,0
01/11/2025 10:55:00 AM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,0,411,4,8,43,06,1188123.0,1855151.0,2025,41.757614433,-87.586115266,1
01/20/2025 05:45:00 PM,ASSAULT,SIMPLE,APARTMENT,0,1135,11,28,27,08A,1156840.0,1895896.0,2025,41.870112418,-87.699662588,0
01/14/2025 11:57:00 AM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,0,523,5,9,53,15,1174213.0,1820663.0,2025,41.663294616,-87.638113755,1
01/13/2025 11:10:00 PM,THEFT,OVER $500,APARTMENT,1,1233,12,28,28,06,1168181.0,1893869.0,2025,41.864312885,-87.658084916,0
01/29/2025 05:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,1,522,5,9,49,14,1177967.0,1830039.0,2025,41.688939876,-87.624093584,0
01/20/2025 12:15:00 PM,THEFT,RETAIL THEFT,DRUG STORE,0,1223,12,27,28,06,1160781.0,1899960.0,2025,41.881183664,-87.685081252,0
01/08/2025 10:50:00 AM,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,CTA BUS,0,1911,19,47,4,04B,1162149.0,1931680.0,2025,41.968196955,-87.679169474,0
01/08/2025 03:19:00 PM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,0,711,7,16,68,26,1172650.0,1864280.0,2025,41.783020294,-87.642552749,1
01/10/2025 12:00:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0,1424,14,1,24,26,1162574.0,1909428.0,2025,41.907127255,-87.678232016,0
01/01/2025 02:00:00 AM,THEFT,FROM BUILDING,APARTMENT,0,1932,19,43,7,06,1168348.0,1917427.0,2025,41.928953995,-87.656789919,0
01/17/2025 12:00:00 PM,THEFT,OVER $500,RESTAURANT,0,1712,17,39,14,06,1148851.0,1931958.0,2025,41.96922801,-87.728058442,0
01/14/2025 07:30:00 PM,PUBLIC PEACE VIOLATION,ARSON THREAT,STREET,0,1033,10,24,30,24,1157863.0,1887277.0,2025,41.846440182,-87.696141661,0
01/19/2025 08:00:00 AM,THEFT,$500 AND UNDER,HOSPITAL BUILDING / GROUNDS,0,1023,10,28,29,06,1157917.0,1893055.0,2025,41.862294538,-87.695786038,0
01/10/2025 02:00:00 AM,THEFT,$500 AND UNDER,STREET,0,813,8,13,62,06,1148699.0,1865572.0,2025,41.7870602,-87.730332364,0
01/06/2025 07:10:00 AM,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,0,833,8,18,65,04A,1148217.0,1854117.0,2025,41.755635034,-87.732393134,0
01/14/2025 02:36:00 PM,CRIMINAL TRESPASS,TO LAND,GAS STATION,0,1134,11,24,27,26,1153993.0,1897159.0,2025,41.873635421,-87.710081187,1
01/21/2025 11:28:00 PM,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,1,1034,10,25,31,04A,1161407.0,1888220.0,2025,41.84895498,-87.683109125,0
01/16/2025 06:00:00 PM,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,NURSING / RETIREMENT HOME,0,1821,18,27,8,11,1172740.0,1909425.0,2025,41.906899902,-87.640888264,0
01/28/2025 03:58:00 PM,OTHER OFFENSE,VIOLATION OF SMOKING BAN,SIDEWALK,0,131,1,3,33,26,1177496.0,1891882.0,2025,41.858654288,-87.623950378,1
01/27/2025 05:00:00 PM,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,2222,22,21,73,04A,1167975.0,1842724.0,2025,41.723969469,-87.660311012,0
01/05/2025 12:50:00 AM,OTHER OFFENSE,LICENSE VIOLATION,COMMERCIAL / BUSINESS OFFICE,0,2413,24,40,2,26,1158106.0,1939768.0,2025,41.990474552,-87.693813313,0
01/18/2025 03:00:00 PM,THEFT,$500 AND UNDER,DEPARTMENT STORE,0,1934,19,44,6,06,1171721.0,1920469.0,2025,41.937227668,-87.644305471,0
01/07/2025 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,1,2221,22,21,73,02,1167989.0,1842161.0,2025,41.722424211,-87.660275854,0
01/25/2025 03:38:00 PM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,0,2533,25,37,23,26,1146819.0,1907714.0,2025,41.902739453,-87.736151141,0
01/26/2025 08:39:00 PM,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,0,1135,11,28,27,18,1157831.0,1896133.0,2025,41.870742637,-87.69601785,0
01/22/2025 12:45:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,1,813,8,13,64,14,1145779.0,1862850.0,2025,41.77964628,-87.741107593,0
01/27/2025 12:00:00 AM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,711,7,20,68,05,1175143.0,1865830.0,2025,41.787218336,-87.633366396,0
01/21/2025 12:00:00 PM,ASSAULT,SIMPLE,SMALL RETAIL STORE,0,2412,24,50,2,08A,1159060.0,1942416.0,2025,41.997721162,-87.690231142,0
01/09/2025 12:01:00 AM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,1632,16,38,17,08A,1132759.0,1922242.0,2025,41.942863006,-87.787457178,0
01/18/2025 12:51:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,1711,17,39,13,07,1152347.0,1937826.0,2025,41.985261655,-87.715047843,0
01/27/2025 04:15:00 PM,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",ALLEY,0,1531,15,37,25,08B,1142733.0,1904851.0,2025,41.894960125,-87.751231281,1
01/13/2025 04:05:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,1733,17,35,21,06,1153997.0,1921094.0,2025,41.939315143,-87.70942733,0
01/17/2025 05:22:00 PM,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,STREET,0,1135,11,28,27,26,1156909.0,1896561.0,2025,41.871935847,-87.699391236,1
01/28/2025 12:00:00 AM,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,TAVERN / LIQUOR STORE,0,611,6,17,71,18,1166922.0,1852328.0,2025,41.75034678,-87.663894471,1
01/03/2025 07:20:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),1,1931,19,32,7,08B,1163748.0,1915979.0,2025,41.925078949,-87.673734337,1
01/10/2025 11:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,1,621,6,17,71,14,1172101.0,1853798.0,2025,41.754268506,-87.644873166,0
01/17/2025 10:00:00 AM,THEFT,$500 AND UNDER,STREET,0,1214,12,27,24,06,1168715.0,1904143.0,2025,41.892493963,-87.655826899,0
01/18/2025 02:01:00 PM,ASSAULT,SIMPLE,DEPARTMENT STORE,0,1931,19,32,7,08A,1163748.0,1915979.0,2025,41.925078949,-87.673734337,0
01/25/2025 11:30:00 AM,THEFT,$500 AND UNDER,APARTMENT,0,2413,24,50,2,06,1157200.0,1941293.0,2025,41.994677734,-87.697104113,0
01/16/2025 05:50:00 PM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,GROCERY FOOD STORE,0,811,8,23,56,11,1137711.0,1868195.0,2025,41.794462581,-87.770558224,0
01/03/2025 08:07:00 PM,THEFT,OVER $500,DEPARTMENT STORE,0,234,2,4,41,06,1187537.0,1871358.0,2025,41.802101704,-87.587747851,0
01/08/2025 07:34:00 AM,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,0,1135,11,28,27,18,1157823.0,1896437.0,2025,41.871577007,-87.696038934,1
01/05/2025 04:00:00 PM,BATTERY,SIMPLE,CONVENIENCE STORE,0,312,3,20,42,08B,1180027.0,1862432.0,2025,41.777783389,-87.615563072,0
01/01/2025 12:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,OTHER (SPECIFY),0,131,1,3,33,14,1177559.0,1889561.0,2025,41.85228388,-87.623789532,0
01/14/2025 10:15:00 AM,OTHER OFFENSE,LICENSE VIOLATION,GAS STATION,0,2211,22,19,74,26,1153491.0,1830735.0,2025,41.6913679,-87.713681763,1
01/20/2025 12:15:00 AM,ROBBERY,ARMED - HANDGUN,STREET,0,1221,12,36,24,03,1162692.0,1905336.0,2025,41.895896023,-87.677913394,0
01/12/2025 03:00:00 AM,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,BAR OR TAVERN,0,813,8,13,62,11,1149219.0,1867798.0,2025,41.793158667,-87.728368301,0
01/29/2025 12:25:00 PM,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,0,1513,15,29,25,26,1138864.0,1899459.0,2025,41.880234943,-87.765572318,1
01/22/2025 11:44:00 PM,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,0,2223,22,21,71,08B,1173744.0,1847115.0,2025,41.735893258,-87.63904972,0
01/25/2025 12:49:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,1432,14,32,22,06,1160867.0,1917657.0,2025,41.929743818,-87.684273777,1
01/18/2025 02:36:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,812,8,13,64,07,1139742.0,1864528.0,2025,41.784362971,-87.763199627,0
01/10/2025 11:50:00 AM,BATTERY,SIMPLE,APARTMENT,0,1811,18,2,7,08B,1165441.0,1915547.0,2025,41.923857611,-87.667525821,0
01/29/2025 01:04:00 PM,NARCOTICS,POSSESS - CRACK,ALLEY,0,934,9,16,61,18,1166578.0,1869406.0,2025,41.797218365,-87.664668469,1
01/10/2025 01:00:00 PM,ASSAULT,SIMPLE,APARTMENT,1,1533,15,28,25,08A,1142758.0,1900033.0,2025,41.881738489,-87.751259495,0
01/14/2025 11:00:00 AM,THEFT,OVER $500,RESTAURANT,0,1935,19,43,7,06,1172296.0,1917337.0,2025,41.928620632,-87.642285052,0
01/27/2025 04:00:00 PM,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,APARTMENT,0,624,6,6,69,26,1181091.0,1854736.0,2025,41.756640344,-87.611899108,0
01/14/2025 12:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,1813,18,43,7,14,1170652.0,1913056.0,2025,41.916909559,-87.648451793,0
01/10/2025 12:00:00 AM,BATTERY,SIMPLE,APARTMENT,0,1821,18,27,8,08B,1173068.0,1909520.0,2025,41.907153315,-87.639680572,0
01/14/2025 04:40:00 PM,BATTERY,SIMPLE,GROCERY FOOD STORE,0,1821,18,27,8,08B,1173175.0,1908290.0,2025,41.903775756,-87.639324074,0
