,Unnamed: 0,Debt,Overdue days,Initial limit,BIRTHDATE,SEX,EDU,INCOME,TERM,Credit history rating,LV_AREA,LV_SETTLEMENTNAME,INDUSTRYNAME,PDN,UNDERAGECHILDRENCOUNT,FAMILYSTATUS,target
761,9804,5432.43,0,6000.0,1980-11-01,Male,High school,2458.08,60,B2,g. Minsk,Minsk,Transport/Logistic,0.17,3,1,1
762,10325,2443.63,0,2700.0,2000-04-26,Male,University,1578.83,60,D1,g. Minsk,MINSK,Finance and Insurance,0.21,0,2,0
763,17955,4844.09,0,4950.0,1984-11-15,Female,University,1311.5,60,B3,g. Minsk,Minsk,Trade,0.4,3,1,1
764,17142,9453.02,0,9900.0,1991-08-23,Male,University,6833.85,60,C1,g. Minsk,Minsk,Finance and Insurance,0.27,2,1,1
765,14128,18637.11,0,20000.0,1981-08-24,Male,College,3189.64,60,B3,Minskaja oblast',Trubenok,Public Administration,0.19,1,1,1
766,11668,1332.73,0,1800.0,1989-07-19,Female,College,1175.23,24,D3,Minskaja oblast',Turets-Bojary,Trade,0.31,2,1,0
767,17124,4419.01,0,5000.0,1986-07-18,Male,University,2756.48,36,A3,VITEBSKAJa,VITEBSK,Production,0.38,2,1,1
768,17190,955.17,0,1000.0,1986-05-03,Female,University,1314.03,60,B2,Mogilevskaja oblast',ChAUSY,Production,0.4,0,2,1
769,17782,3263.91,11,3400.0,1985-09-25,Male,College,2098.67,60,C1,Minskaja oblast',LITVA,Production,0.4,1,1,0
770,10404,698.97,0,1000.0,1984-11-05,Female,University,8345.73,24,B2,g. Minsk,MINSK,Finance and Insurance,0.01,1,2,1
771,17933,4644.5,0,5000.0,2004-04-30,Female,College,1266.1,24,C1,Minskaja oblast',BORISOV,Medicine and healthcare,0.39,0,1,1
772,12049,13799.43,0,15000.0,1997-12-13,Male,College,1343.3,60,C3,Minskaja oblast',Soligorsk,Trade,0.33,0,2,0
773,17823,3827.47,0,4000.0,1968-07-23,Female,University,1647.61,36,C1,g. Minsk,Minsk,Science and Education,0.24,0,1,1
774,12202,2161.55,3,2500.0,1987-09-19,Female,University,2434.24,36,D2,Minskaja oblast',RUDNJa,Trade,0.28,3,1,0
775,14441,13209.47,0,14000.0,1985-09-03,Female,University,2531.77,60,B3,Gomel'skaja oblast',MOZYR',Trade,0.33,1,1,1
776,10305,876.11,0,1000.0,1982-01-03,Female,College,1199.6,60,C2,VITEBSKAJa,VITEBSK,Trade,0.4,0,1,1
777,10373,1743.72,3,1900.0,1988-04-25,Female,High school,1021.7,60,D3,BRESTSKAJa,LOSINTsY,Agriculture,0.4,3,1,0
778,17143,9551.74,0,10000.0,1984-05-24,Male,University,3068.31,60,E1,Vitebskaja oblast',NOVOPOLOTsK,Production,0.31,2,1,0
779,14447,2530.35,0,2800.0,2003-10-01,Female,College,1165.92,60,A3,g. Minsk,MINSK,Public Administration,0.17,0,2,1
780,16806,1910.34,0,2000.0,2001-09-11,Male,"Incomplete, University",1716.84,60,C1,g. Minsk,MINSK,Trade,0.2,0,2,1
781,13735,1202.12,0,1400.0,1978-04-20,Male,College,1487.55,60,A2,Mogilevskaja oblast',DAN'KOVIChI,Production,0.12,3,1,1
782,8850,2285.46,124,2700.0,1998-01-04,Male,University,1960.24,24,C2,g. Minsk,MINSK,Science and Education,0.4,0,2,0
783,16411,8357.8,0,8750.0,2000-12-09,Male,University,1563.9,60,D2,g. Minsk,MINSK,Public Administration,0.4,1,1,0
784,10410,698.97,0,1000.0,1995-11-03,Male,University,807.47,24,C2,g. Minsk,MINSK,Science and Education,0.28,1,2,0
785,10586,16297.21,0,18000.0,1972-01-13,Female,College,1427.55,60,C2,BRESTSKAJa,LINOVO,Agriculture,0.37,0,2,0
786,13111,931.85,0,1000.0,1982-11-17,Female,University,1299.58,60,C3,g. Minsk,MINSK,Public Administration,0.39,1,1,1
787,16454,5536.68,0,6000.0,1996-07-06,Male,College,2000.0,60,C3,g. Minsk,MINSK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.39,1,1,1
788,13134,289.5,0,1000.0,1993-07-29,Male,College,2267.18,24,D1,MINSKAJa,KRASNAJa SLOBODA,Production,0.32,1,1,0
789,10833,1629.0,0,2000.0,1987-02-12,Male,College,3959.26,36,C3,MINSKAJa OBLAST',NOVYJ SVERZhEN',Trade,0.29,1,2,0
790,10744,1629.0,0,2000.0,1964-07-31,Male,High school,674.12,36,B2,GOMEL'SKAJa,BORSchOVKA,Agriculture,0.38,0,2,0
791,16621,3820.7,0,4000.0,1990-07-26,Male,University,2375.74,60,B1,g. Minsk,MINSK,Finance and Insurance,0.29,0,1,1
792,17966,19784.17,0,20000.0,1985-09-22,Male,College,1790.03,60,A2,Minskaja oblast',DZERZhINSK,Production,0.35,0,1,1
793,16663,1719.33,0,1800.0,2000-05-11,Male,College,861.08,60,B3,Mogilevskaja oblast',SLAVGOROD,Trade,0.4,0,1,1
794,11715,8458.21,0,9200.0,1981-11-11,Female,University,691.59,60,B2,g. Minsk,MINSK,Science and Education,0.4,1,2,1
795,13142,5500.0,156,5500.0,1988-01-23,Female,College,1001.01,60,C1,Grodnenskaja oblast',LIDA,Medicine and healthcare,0.4,0,1,1
796,10843,2644.22,0,3000.0,1999-04-21,Male,University,1654.8,60,B3,Vitebskaja oblast',ZASLONOVO,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.4,0,2,1
797,10001,697.65,0,1000.0,1998-01-23,Female,College,1309.93,24,B1,Minskaja oblast',KONSTANTINOVO,Medicine and healthcare,0.07,1,1,1
798,10498,908.68,0,1300.0,1999-05-13,Female,University,1598.46,24,B2,g. Minsk,MINSK,Finance and Insurance,0.29,0,1,1
799,12777,3894.81,0,5000.0,1999-07-07,Male,College,1653.87,24,A3,GRODNENSKAJa,VASILIShKI,Agriculture,0.17,0,2,1
800,9874,905.2,0,1000.0,1994-06-29,Male,High school,968.33,60,C3,GOMEL'SKAJa,GOMEL',Construction,0.37,1,1,0
801,12639,2795.59,0,3000.0,1987-10-28,Male,High school,2469.4,60,B1,g. Minsk,MINSK,Production,0.25,0,1,1
802,17184,1241.73,0,1300.0,1992-08-09,Male,College,1987.68,60,B3,g. Minsk,MINSK,Trade,0.36,0,2,1
803,15524,790.0,0,1000.0,1989-04-24,Female,University,2594.48,60,D1,g. Minsk,MINSK,Finance and Insurance,0.3,0,2,1
804,10283,5432.43,0,6000.0,2002-02-26,Male,University,2000.0,60,D3,g. Minsk,Minsk,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.13,0,1,0
805,11585,925.9,3,1000.0,1993-01-16,Female,High school,719.26,60,D2,Mogilevskaja oblast',KIROVSK,Agriculture,0.14,2,1,0
806,15420,18871.85,0,20000.0,1984-04-08,Female,University,4459.88,60,A2,g. Minsk,MINSK,Production,0.13,1,1,1
807,16086,663.17,0,1000.0,1991-03-23,Male,College,2106.64,24,D3,Gomel'skaja oblast',ZhLOBIN,Production,0.23,1,1,0
808,9865,3167.95,0,3500.0,1985-12-20,Male,High school,786.9,60,B3,Gomel'skaja oblast',Semenovka,Production,0.13,2,1,0
809,9807,6156.75,0,6800.0,1987-12-15,Male,College,1547.93,60,B2,Minskaja oblast',MOLODEChNO,Production,0.25,0,2,0
810,15528,7784.61,3,8150.0,1991-07-24,Male,College,911.21,60,D3,MOGILEVSKAJa,REKTA,Public services,0.4,0,1,0
811,15600,4246.17,0,4500.0,1979-06-26,Male,University,512.4,60,D2,g. Minsk,MINSK,Public services,0.4,3,1,0
812,17329,955.17,0,1000.0,2001-09-23,Male,High school,1500.0,60,B3,g. Minsk,MINSK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.35,0,1,1
813,13190,775.03,0,1000.0,1981-08-06,Male,University,4426.42,24,D1,g. Minsk,MINSK,Information Technology,0.12,2,1,1
814,10299,3487.43,62,3800.0,1961-01-18,Female,College,598.32,60,A1,GRODNENSKAJa,GRODNO,Science and Education,0.18,0,1,1
815,18281,5000.0,0,5000.0,1966-08-23,Female,College,1348.14,60,A1,MINSKAJa,PRILUKI,Production,0.23,0,1,1
816,18357,2500.0,0,2500.0,1993-02-15,Male,University,2112.9,60,C1,Vitebskaja oblast',Novopolotsk,Production,0.4,0,2,1
817,13075,3772.89,3,4000.0,1995-05-15,Male,University,1457.79,60,B2,Minskaja oblast',Smolevichi,Trade,0.08,0,2,1
818,17636,892.87,0,1000.0,2002-06-29,Male,College,1172.35,24,C1,g. Minsk,MINSK,Transport/Logistic,0.05,0,2,0
819,12304,2557.13,0,2800.0,2003-02-14,Male,College,2182.29,60,B3,Brestskaja oblast',JaGLEVIChI,Production,0.4,0,2,0
820,15825,9435.92,0,10000.0,1968-12-09,Female,College,1283.9,60,C2,MINSKAJa,UDARNYJ,Agriculture,0.23,0,2,0
821,18069,3119.24,0,3200.0,1978-08-24,Male,University,5572.26,36,A1,g. Minsk,MINSK,Transport/Logistic,0.14,2,1,1
822,18257,1000.0,0,1000.0,1991-02-15,Male,University,3613.39,24,C2,Mogilevskaja oblast',MOGILEV,Medicine and healthcare,0.36,1,1,1
823,17384,5720.71,0,6000.0,1986-06-21,Female,College,1729.7,60,C2,Vitebskaja oblast',POSTAVY,Medicine and healthcare,0.24,2,1,1
824,11490,4139.84,0,4500.0,1990-03-14,Male,College,2404.84,60,D3,Minskaja oblast',Borisov,Production,0.12,0,2,0
825,17501,966.6,0,1000.0,2000-06-10,Male,College,1894.62,60,D3,g. Minsk,MINSK,Production,0.25,0,2,0
826,12246,1681.97,0,2000.0,1971-08-03,Female,College,894.11,36,C3,Gomel'skaja oblast',GOMEL',Medicine and healthcare,0.09,0,1,1
827,12088,4599.81,0,5000.0,1993-01-07,Male,High school,2427.87,60,C1,Minskaja oblast',SLUTsK,Public Administration,0.1,0,2,0
828,10354,2127.71,0,2350.0,1980-07-27,Female,University,1971.75,60,E1,MINSKAJa OBLAST',LESKOVKA,Science and Education,0.4,1,1,0
829,13344,1863.69,0,2000.0,1966-11-06,Male,College,1936.58,60,B1,g. Minsk,Minsk,Production,0.19,1,1,1
830,9873,905.38,0,1000.0,1993-03-31,Male,College,2238.66,60,C1,g. Minsk,MINSK,Production,0.38,1,1,0
831,10989,8148.24,0,9000.0,1970-04-14,Male,College,1569.17,60,B2,GOMEL'SKAJa,KORMA,Agriculture,0.38,1,1,1
832,11544,1261.44,0,1500.0,2001-06-12,Male,University,1200.0,36,C1,Minskaja oblast',SLUTsK,Medicine and healthcare,0.06,0,2,1
833,12172,2299.87,0,2500.0,2002-09-03,Male,High school,902.96,60,D3,Gomel'skaja oblast',MOZYR',Trade,0.15,0,2,0
834,16872,2704.9,3,2800.0,1979-12-15,Male,College,1035.33,60,B2,Vitebskaja oblast',Rudnja,Agriculture,0.31,1,1,0
835,15333,7548.77,0,8000.0,1997-09-07,Male,University,2519.0,60,D3,g. Minsk,MINSK,Finance and Insurance,0.21,0,1,1
836,15929,12266.71,0,13000.0,1980-06-03,Female,College,1546.28,60,A1,Mogilevskaja oblast',PETROVIChI,Agriculture,0.25,0,1,1
837,13144,6713.29,0,7300.0,1974-01-11,Female,College,1312.62,60,B2,Mogilevskaja oblast',TsEL',Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.4,0,1,1
838,10467,927.51,156,1000.0,1975-12-27,Female,College,1907.71,24,C3,Brestskaja oblast',BREST,Production,0.4,0,1,1
839,9569,3168.9,0,3500.0,2000-04-28,Male,University,2575.0,60,B2,g. Minsk,MINSK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.15,0,1,1
840,13861,6196.81,0,6650.0,2003-04-13,Female,College,1346.81,60,C1,MINSKAJa,RUDENSK,Medicine and healthcare,0.4,0,2,0
841,10248,7319.54,0,8150.0,1992-03-27,Male,"Incomplete, University",1654.8,60,B2,Minskaja oblast',BORISOV,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.4,1,2,1
842,13425,1257.99,0,1350.0,1982-08-04,Male,University,4499.43,60,C1,g. Minsk,MINSK,Production,0.4,1,1,1
843,16227,1910.34,0,2000.0,1975-08-29,Male,University,1190.39,60,C3,Gomel'skaja oblast',SVETLOGORSK,Transport/Logistic,0.4,1,2,0
844,15053,1402.06,0,1500.0,1992-07-09,Male,High school,2388.88,60,B2,g. Minsk,MINSK,Trade,0.2,1,1,1
845,10825,930.23,0,2200.0,1967-06-09,Female,University,1434.55,24,B1,Minskaja oblast',SLUTsK,Science and Education,0.23,0,1,1
846,17721,1785.76,0,2000.0,1983-12-29,Male,University,3415.85,24,A2,Vitebskaja oblast',NOVOPOLOTsK,Production,0.21,2,1,1
847,15435,1884.61,0,2000.0,1989-01-26,Male,University,1086.92,60,E2,Gomel'skaja oblast',REChITsA,Production,0.15,0,1,0
848,9904,698.97,0,1000.0,1996-03-01,Female,College,1511.35,24,E2,g. Minsk,MINSK,Transport/Logistic,0.14,1,1,0
849,11961,740.41,0,1000.0,2002-04-27,Male,College,918.21,24,B3,Brestskaja oblast',OSNEZhITsY,Sports and Tourism,0.09,0,2,0
850,15754,3821.55,0,4050.0,1996-12-06,Male,College,2235.0,60,C3,g. Minsk,MINSK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.3,0,2,0
851,13305,14723.28,0,15800.0,1998-05-01,Male,College,1185.61,60,A3,Minskaja oblast',MAR'INA GORKA,Construction,0.4,0,1,1
852,17892,929.09,0,1000.0,1991-04-19,Male,College,3180.36,24,B1,g. Minsk,Minsk,Trade,0.07,1,1,1
853,12796,2797.8,3,3000.0,1984-10-21,Male,University,1304.33,60,B3,Grodnenskaja oblast',OZERY,Trade,0.39,2,1,0
854,10622,2716.22,0,3000.0,2003-12-10,Male,College,886.38,60,C1,Brestskaja oblast',LUNINETs,Agriculture,0.16,0,2,0
855,12905,1931.79,62,2000.0,1998-10-06,Female,College,2287.97,60,D1,g. Minsk,Minsk,Public services,0.03,0,2,0
856,16044,798.46,0,1000.0,1976-08-08,Female,College,1880.63,24,A3,BRESTSKAJa,BREST,Medicine and healthcare,0.08,0,1,1
857,15739,4717.96,0,5000.0,1991-10-15,Male,University,3383.42,60,E1,Vitebskaja oblast',Janino,Construction,0.1,0,2,0
858,13029,4378.68,0,4700.0,1984-03-27,Male,College,1357.48,60,B3,Mogilevskaja oblast',Bobrujsk,Production,0.2,0,2,0
859,16986,3643.76,0,4000.0,1995-09-28,Male,University,2280.98,36,B3,g. Minsk,MINSK,Medicine and healthcare,0.12,0,1,1
860,13984,3727.42,0,4000.0,1983-11-22,Male,High school,2344.73,60,B2,VITEBSKAJa,VITEBSK,Production,0.39,0,2,0
861,15786,2830.8,0,3000.0,2001-12-18,Female,College,1953.3,60,D1,MINSKAJa,LESNOJ,Medicine and healthcare,0.24,0,2,0
862,14376,3302.58,0,3500.0,2001-01-13,Male,College,1253.62,60,D2,VITEBSKAJa,VITEBSK,Production,0.26,0,2,0
863,13298,6516.0,0,7000.0,1981-09-21,Female,University,1814.89,60,B2,VITEBSKAJa,VITEBSK,Trade,0.4,2,1,1
864,13390,1677.36,0,1800.0,1995-07-24,Male,University,4944.44,60,C3,g. Minsk,MINSK,Transport/Logistic,0.19,0,2,0
865,14060,931.85,0,1000.0,1986-11-18,Female,High school,1271.62,60,C1,Vitebskaja oblast',PRUDINKI,Agriculture,0.4,1,1,1
866,13513,2970.22,0,3200.0,1990-10-17,Female,High school,656.33,60,D1,Mogilevskaja oblast',OSOVETs,Agriculture,0.15,3,2,0
867,10446,905.38,0,1000.0,1989-04-06,Male,College,1550.0,60,E3,Brestskaja oblast',IVATsEVIChI,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.37,3,1,0
868,10397,10250.37,3,11200.0,1990-06-25,Male,University,3166.06,60,D2,Grodnenskaja oblast',SMORGON',Agriculture,0.21,1,1,0
869,16643,2550.2,0,3000.0,2002-05-30,Male,College,2099.94,24,E3,Minskaja oblast',JaZOVKI,Trade,0.21,0,2,0
870,12906,1863.69,0,2000.0,1978-07-30,Male,University,1518.27,60,C1,Minskaja oblast',Borisov,Trade,0.4,3,1,1
871,18417,0.0,0,3500.0,2002-11-05,Male,College,3363.05,24,C2,Minskaja oblast',Soligorsk,Construction,0.19,0,2,0
872,10862,1806.11,0,2000.0,1989-03-22,Male,University,2390.92,60,B3,Minskaja oblast',MOLODEChNO,Production,0.36,0,2,1
873,10308,6790.5,0,7500.0,1981-09-22,Male,College,1267.31,60,B3,Vitebskaja oblast',Verhov'e,Agriculture,0.17,3,1,0
874,10063,4300.67,0,4750.0,1977-11-09,Female,College,1674.39,60,C3,Vitebskaja oblast',SENNO,Medicine and healthcare,0.4,2,2,1
875,12132,1397.76,3,1500.0,1993-07-10,Female,High school,919.86,60,C3,BRESTSKAJa,LENINSKIJ,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.4,0,2,1
876,15442,1887.17,0,2000.0,1988-10-15,Male,College,3506.99,60,C1,Minskaja oblast',Smol'govo,Construction,0.23,0,1,0
877,17799,5376.9,0,5500.0,1985-07-14,Female,High school,1241.45,60,B1,Grodnenskaja oblast',SVISLOCh',Transport/Logistic,0.32,0,1,1
878,11696,9199.62,0,10000.0,1998-03-13,Male,College,1728.45,60,D1,Minskaja oblast',SLOBODA,Agriculture,0.29,1,1,0
879,17429,1528.27,0,1600.0,2001-11-02,Male,"Incomplete, University",1857.28,60,E1,BRESTSKAJa,BREST,Information Technology,0.35,0,2,0
880,14112,7954.49,0,9200.0,1996-11-20,Male,College,1810.12,36,C1,Minskaja oblast',SOLIGORSK,Trade,0.4,0,2,0
881,12284,13463.21,3,14450.0,1990-04-16,Male,College,1087.4,60,B1,GRODNENSKAJa,KEMELIShKI,Construction,0.4,0,2,0
882,16435,13850.04,0,14500.0,2001-03-26,Male,University,2200.0,60,E1,g. Minsk,MINSK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.31,0,2,0
883,11584,1261.44,0,1500.0,2000-08-15,Male,High school,1436.42,36,B3,Vitebskaja oblast',POLOTsK,Production,0.08,0,2,0
884,10803,2716.22,0,3000.0,1974-04-28,Male,High school,1647.5,60,C3,MOGILEVSKAJa OBLAST',BOBRUJSK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.35,2,1,1
885,16189,7626.39,3,8000.0,1972-08-23,Male,College,1180.51,60,C3,Minskaja oblast',MOLODEChNO,Production,0.24,0,1,0
886,10100,905.38,0,1000.0,2003-10-19,Female,College,1381.62,60,B2,Minskaja oblast',FANIPOL',Science and Education,0.09,0,2,1
887,11589,3784.42,0,4500.0,1979-03-31,Male,High school,1387.47,36,D2,Minskaja oblast',BOL'ShIE NOVOSELKI,Trade,0.28,0,1,0
888,14329,1209.7,0,2000.0,1968-06-03,Female,College,888.67,60,B3,g. Minsk,Minsk,Public services,0.4,2,1,1
889,15793,2865.54,3,3000.0,1968-02-27,Female,High school,610.68,60,D3,Vitebskaja oblast',ROSSONY,Public Administration,0.16,0,1,0
890,15106,2340.1,0,2480.0,1990-09-08,Female,University,710.39,60,B3,g. Minsk,MINSK,Medicine and healthcare,0.1,1,1,1
891,12303,1682.01,0,2000.0,1990-09-24,Male,College,1817.1,36,C2,Gomel'skaja oblast',REChITsA,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.37,0,2,1
892,16031,3858.92,33,4000.0,1992-03-30,Female,College,922.18,60,C1,Minskaja oblast',SOLIGORSK,Trade,0.18,0,2,1
893,13939,9318.55,0,10000.0,1998-03-24,Female,University,1785.45,60,E1,g. Minsk,MINSK,Trade,0.34,0,2,0
894,15184,1634.06,0,2000.0,1971-10-14,Male,High school,797.13,24,A2,MINSKAJa,STAROSEL'E,Production,0.14,0,1,1
895,12385,919.95,0,1000.0,1986-06-06,Male,High school,1119.83,60,C3,Gomel'skaja oblast',GOMEL',Trade,0.4,0,2,0
896,11508,9199.62,0,10000.0,1987-10-28,Male,High school,2639.25,60,A3,g. Minsk,MINSK,Production,0.32,0,1,1
897,10851,1810.84,0,2000.0,1998-05-21,Male,College,663.94,60,E2,Minskaja oblast',BORISOV,Science and Education,0.35,2,1,0
898,11203,4767.95,0,5200.0,1995-08-23,Male,College,1822.63,60,B2,Minskaja oblast',MJaDEL',Trade,0.09,0,2,0
899,12145,7300.0,0,13000.0,1990-06-01,Female,University,1669.15,60,A3,g. Minsk,MINSK,Information Technology,0.3,0,2,1
900,16697,3820.7,0,4000.0,1977-11-21,Female,High school,683.04,60,C1,Mogilevskaja oblast',Bobrujsk,Medicine and healthcare,0.37,0,1,1
901,9928,5613.21,0,6200.0,1978-07-06,Male,College,3043.35,60,B2,Vitebskaja oblast',ORShA,Public services,0.06,1,2,1
902,14143,2795.59,0,3000.0,1988-04-18,Male,College,1693.99,60,D1,Minskaja oblast',Zaslavl',Production,0.37,0,1,0
903,9107,5363.16,0,6000.0,1998-07-14,Male,High school,1557.68,60,C1,Grodnenskaja oblast',MALINOVAJa,Agriculture,0.11,0,2,0
904,13927,778.98,0,1000.0,1991-06-20,Male,College,1416.71,24,C1,Minskaja oblast',KORSAKOVIChI,Production,0.27,2,2,0
905,14572,3418.43,3,4000.0,1994-02-21,Female,High school,983.4,24,C3,Gomel'skaja oblast',UVAROVIChI,Agriculture,0.22,1,2,0
906,11027,698.97,0,1000.0,1986-08-02,Female,College,1334.86,24,B3,Mogilevskaja oblast',ShKLOV,Production,0.38,3,1,1
907,16430,6681.59,0,7000.0,1998-05-05,Male,College,4119.77,60,C3,Gomel'skaja oblast',Novaja Mil'cha,Trade,0.21,0,2,0
908,12060,2422.81,3,2600.0,1998-10-10,Male,College,1783.9,60,C1,GRODNENSKAJa,VORONA,Public Administration,0.4,0,1,1
909,9861,4074.28,0,4500.0,1987-07-04,Female,High school,1142.12,60,B3,BRESTSKAJa OBLAST',TURNAJa,Agriculture,0.26,1,2,0
910,18022,977.18,0,1000.0,1979-10-13,Female,College,1199.65,36,A3,g. Minsk,MINSK,Trade,0.04,1,1,1
911,17313,6282.83,0,7000.0,1978-11-01,Female,University,1496.49,36,B2,g. Minsk,Minsk,Science and Education,0.26,2,1,1
912,11717,4233.24,33,4500.0,1982-03-28,Female,College,1689.6,60,B3,GOMEL'SKAJa,GOMEL',Medicine and healthcare,0.15,0,2,0
913,13781,931.85,0,1000.0,1997-07-13,Male,University,2500.0,60,D1,g. Minsk,MINSK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.37,1,1,0
914,16232,2817.75,0,2950.0,1966-03-27,Male,"Incomplete, University",988.96,60,C2,VITEBSKAJa,VITEBSK,Production,0.4,0,1,0
915,13657,3075.13,0,3300.0,1981-10-02,Female,High school,709.1,60,D2,g. Minsk,MINSK,Science and Education,0.14,2,2,0
916,18190,8000.0,0,8000.0,2000-06-12,Male,University,1468.5,60,B1,BRESTSKAJa,BREST,Finance and Insurance,0.34,0,1,1
917,17448,6590.73,0,6900.0,1986-07-14,Male,University,1571.39,60,B2,Mogilevskaja oblast',BUJNIChI,Information Technology,0.4,1,2,1
918,15884,871.74,0,1000.0,1998-08-25,Male,High school,1623.54,36,D2,g. Minsk,MINSK,Trade,0.37,0,2,0
919,10670,6678.85,0,8200.0,1996-04-04,Male,College,1683.77,36,C2,Gomel'skaja oblast',SVETLOGORSK,Production,0.38,0,1,0
920,9683,9297.45,33,10000.0,1983-12-02,Female,High school,3737.86,60,C3,g. Minsk,MINSK,Transport/Logistic,0.4,2,1,0
921,16591,6686.21,0,7000.0,1986-07-03,Female,College,1504.68,60,B1,g. Minsk,MINSK,Trade,0.4,0,1,0
922,17403,27823.17,0,30000.0,1990-09-20,Male,University,4385.38,60,B1,BRESTSKAJa,BREST,Construction,0.37,2,1,1
923,17563,892.87,0,1000.0,1991-12-17,Female,University,2046.19,24,C3,g. Minsk,MINSK,Sports and Tourism,0.19,0,2,0
924,10494,6518.87,0,7200.0,1972-09-22,Male,College,1259.15,60,D2,Minskaja oblast',KRUPKI,Agriculture,0.17,0,1,0
925,12201,919.95,0,1000.0,1984-05-10,Male,University,1721.44,60,C1,Mogilevskaja oblast',BOBRUJSK,Production,0.12,1,2,0
926,9889,5885.12,0,6500.0,1984-02-17,Male,High school,1240.77,60,B3,Brestskaja oblast',KOBRIN,Production,0.27,1,2,0
927,16820,3266.21,0,3500.0,1984-04-28,Male,College,595.12,60,C3,Vitebskaja oblast',POLOTsK,Production,0.18,2,1,0
928,9634,6790.5,0,7500.0,1962-07-27,Male,High school,1429.15,60,D3,Brestskaja oblast',VEZhKI,Agriculture,0.31,0,1,0
929,18097,12861.93,0,13000.0,1983-05-28,Female,University,3523.15,60,B2,g. Minsk,Minsk,Trade,0.3,2,1,1
930,9693,1810.84,0,2000.0,1987-06-22,Male,High school,2527.15,60,C2,g. Minsk,MINSK,Production,0.14,2,1,0
931,15088,1910.34,3,2000.0,1969-09-02,Male,College,1078.32,60,D3,Minskaja oblast',Mar'ina Gorka,Production,0.28,0,1,0
932,14070,7774.96,0,8550.0,1997-09-11,Male,High school,2300.0,60,C2,g. Minsk,Minsk,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.4,0,1,1
933,9780,1258.07,3,1500.0,2000-10-05,Male,"Incomplete, University",1556.67,36,E2,Minskaja oblast',BORISOV,Trade,0.3,0,2,0
934,12247,5517.93,0,6000.0,2003-07-12,Male,College,570.63,60,D2,Mogilevskaja oblast',GLUShA,Trade,0.32,0,2,0
935,18411,0.0,0,1500.0,1990-08-07,Male,College,2750.89,36,C2,g. Minsk,MINSK,Construction,0.39,1,1,0
936,12270,1838.69,0,2000.0,1974-12-17,Female,College,547.33,60,A2,BRESTSKAJa,MOGILEVTsY,Science and Education,0.11,1,2,1
937,12407,6439.71,0,7000.0,1983-09-28,Male,College,1573.56,60,B2,BRESTSKAJa,BELOOZERSK,Transport/Logistic,0.26,0,2,0
938,12300,1849.1,0,2500.0,2001-03-19,Female,College,1309.63,24,B2,g. Minsk,MINSK,Construction,0.33,0,2,0
939,14201,2329.61,0,2500.0,1992-09-14,Female,College,603.84,60,C2,BRESTSKAJa,BOGDANOVKA,Science and Education,0.12,0,2,0
940,13415,9318.55,0,10000.0,1964-10-22,Female,University,2702.55,60,C2,Minskaja oblast',SLOBODKA,Agriculture,0.37,0,1,1
941,17576,2678.66,0,3000.0,1993-03-02,Female,University,1316.81,24,C1,g. Minsk,MINSK,Trade,0.27,2,2,1
942,9367,905.38,0,1000.0,1987-08-01,Female,University,1198.95,60,B3,VITEBSKAJa,VITEBSK,Public Administration,0.24,2,1,1
943,17387,2382.71,0,2500.0,2002-10-28,Male,College,1600.0,60,B3,Gomel'skaja oblast',ZhITKOVIChI,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.36,0,2,1
944,13964,5535.5,0,5950.0,1981-08-27,Male,College,964.63,60,D3,Vitebskaja oblast',POSTAVY,Agriculture,0.4,1,1,0
945,16105,6332.57,0,6850.0,1964-11-02,Female,University,509.0,60,B1,MINSKAJa,RATOMKA,Retired,0.4,0,1,1
946,9592,1470.53,3,2000.0,1993-04-01,Female,University,1238.51,24,C3,VITEBSKAJa,VITEBSK,Science and Education,0.16,0,2,0
947,13958,931.85,0,1000.0,1989-03-13,Female,University,2606.65,60,C3,Vitebskaja oblast',NOVOPOLOTsK,Production,0.4,1,1,1
948,9842,1873.31,0,2300.0,1992-03-18,Male,College,901.27,36,C2,MOGILEVSKAJa OBLAST',KAMENIChI,Agriculture,0.14,0,2,0
949,11515,5653.19,0,6150.0,1985-07-21,Female,High school,778.51,60,C3,VITEBSKAJa,POLOTsK,Trade,0.4,0,1,0
